Reviews,Verdict
"This is a review that I am going to try to keep brief, but I might fail. Here's why: The Samsung Galaxy Chromebook has had some of the most unfair reviews I have ever read about an inanimate object, and I'd like to clear the air of some of those comments.Let's start with the only thing I agree with from so many negative reviews, and that agreement is 'somewhat' at best, and that's the fact that the battery life is not all that great. Some would say it is terrible, I would say that is true if only going by specs alone. But, in real-life usage by a couch potato like myself, is a minor inconvenience. Why? Well, because I do not use my Chromebook in a manner that requires I run on battery power more than 3 or four hours at a time. If after something between 3 and 5 hours, I get low on battery I do what I have always done... I plug it in! I am not being silly, but serious. I plug it in and keep going for a while, then I unplug it and keep going some more.YES, I could not do that in the forest, at the beach, or on a long flight. But my use case does not require that any longer, like it did when I was an executive in the computer business, taking long flights.SO, if your use case or use model allows plugging in now and then, and 3-plus hours will get you what you need and you can plugin for a while at that point, THAT is what real-world usage is like for many many users of this machine.Next, and last, on the agreed-to complaints list of other reviews is that, yes, the machine does heat up sometimes, but no differently than does my $3500 Apple MacBook Pro every now and then. There isn't a lot to say about that, other than it is not constant nor always-so but does occur about as often and gets about as warm, as my Mac laptops have occasionally become.These two main points are in agreement with similar points on other reviews. But many, if not most, of the other points on clearly negative reviews, are less than objective or real-world, in my opinion.For example, I read a review that said the glass screen was so thin if was prone to break, and that the trackpad was just too small, that the hinges were terrible, that the keyboard was terrible, and on and on. All of which is categorically false, and is not a realistic appraisal of the machine, especially when compared with other very high-end laptops, such as some Apple models, some other high-end Chromebooks such as those from Samsung and Google's own offerings.Now... for the sweet sauce, the good points about this amazingly cool little machine... read on.This machine is thin... really thin. So much so, that for the 1st few days I found myself handling it like the newborn baby it was, but soon I reverted to treating it like a laptop computer. All to say this thing is built really well, AND that it is a top-tier piece of precision electronics like a high-end camera or sophisticated medical device. But while it is not unduly delicate, it does deserve a degree of understanding that it is not a 1-inch thick block of ABS plastic, so use and treat it accordingly.Next, the hinges, no complaints from me. Some reviewers claim they are lousy because the lid/screen will oscillate a bit when adjusted. True. And so does every really thin lid machine I have ever owned. Bu tin the real world, we don't do that, do we? We adjust the screen position and carefully, and it stays put.Next, the keyboard, it is every bit as good, and perhaps better than the keys on any Mac portable I've used for the past 5 plus years, in fact, I think it is a little bit better because the key-travel feels a little bit longer, which can make for better feedback and improved speed.No need to comment on the display, it's simply about as good as it can be. Literally. I don't think you can get a better screen on any laptop today. And many of the reviewers panned the machine because of a lack of 4K video material to consume. Someone should tell them it isn't the machine's issue, is it?Sound. The sound is fine, again, consider what you just purchased, it is not a Bose foldback bass design with an array of 6 drivers for sound. It is an amazingly thin laptop, and it sounds just fine. Does it get loud enough? Yes. Does it get really really really loud? No.The hinges are fine, too. My only complaint is that when fully opened into tablet-style, the lid doesn't lock into place, and my copy floated about 1/8th of an inch above the base unit when handheld at an angle. When in tablet configuration and laying flat, as on a desk or table, the lid was flush as it should be. A little annoying at most.All the great features you've read about are absolutely true of this machine. It is simply the best laptop I have ever owned. In terms of the build detail, it meets, and actually, IMPO surpasses, many if not all major laptop manufacturers' latest designs, especially in the Chromebook marketplace, where this machine may be the best, again, depending on your individual feature, functions, and use-case needs.Performance-wise the included i5 10th generation Clearlake U chipset seems to me to outperform or minimally to keep up with my 2015 Google Pixel Chromebook which used an i7 2.6Ghz processor married to 16GB of RAM. This machine I am reviewing has a chip that moves along at 1.6Ghz and throttles up to 3.9 (some spec sheets rate it above 4.x Ghz) and as such I have had zero performance issues even though it has 8 GB of RAM. So performance-wise, I am very pleased.Would I have been happy if I'd spent $1,000 (actually $999) on this machine? Well, my 2015 machined aluminum, best of breed, Google Pixel Chromebook (the second release in that brand/line) cost me over $1,200 when new, and I never looked back. This machine was discounted to $799 a year ago, and now that it is replaced with the Samsung Galaxy Chromebook 2, this original Galaxy Chromebook can be had for $599 new while inventory supplies are available. At that price, I would replace it in a micro-second if mine was damaged or lost.Those of us who have been Chromium OS and Chromebook pioneers have been rewarded with an ever increase of Chromebook capabilities in both the hardware and the apps and operating system. This machine, the Samsung Galaxy Chromebook (original version) is a real winner in every way, and while battery life is not top-of-class, this reviewer asserts that pretty much everything else is, and for $600, I am very happy with my purchase.I hope this review has been helpful, regardless of what you end up purchasing when shopping for your next Chromebook computer.",0
It's a cool little Chromebook  I was skeptical at 1st to get it after reading the reviews because they said the battery life and the functionality between apps and Microsoft to stuff like that and that  It got hot really quick but that has not been the case for me it is the case if you leave it flat on a surface and don't let the fans have time to blow the air going down part about it is it doesn't have regular USB slot so I had to get a connection to plugging a side mouse for it ask for it other than that the laptop's good it's really really quick and all the functionality on it's pretty cool,0
OKThe screen resolution and color are poor.,1
"Its sad my daughter bought this with her first check this year.... it worked well for awhile then all of sudden it doesnt charge anymore.  I contacted Amazon it was a 90 day warranty.  I was told to contact the seller, there is no contact information.  She only had it for six months now, its sad Amazon will not help her and the company make sure you will not be able to contact them if anything goes wrong.  Bad Customer Service!",0
"It is almost similar to MT8183 chromebooks in similar conditions (4GB RAM, 32GB STORAGE). Battery last less than MT8183 chromebooks. My main concern is this freezes frequently despite powerwash it, maybe it is due this is a renewed chromebook or maybe it is a 64bit version (32bit seems more stable).",1
I bought this laptop to start online school but it's capable of so much more!,1
"if you want an inexpensive chromebook, do not hesitate to buy this.  for me, this is exactly what i wanted and does everything that i need it to. battery life has blown me away.  no complaints whatsoever.i would certainly recommend this.",1
I've had a few chromeboooks and this is the best and high-quality one. I have not had the battery problems people mentioned - getting around six hours of basic surfing and watching movies; maybe Samsung/Google made some software updates to alleviate the problem.  I really love it. I think it is the best chromebook on the market ... still.,1
"For the limited time I have used this unit I am impressed. No concerns with having purchased a renewed unit. My needs for a laptop are fulfilled to the degree that if this unit functions well over a respectable time period, it will eliminate the need to replace my current unit (and more expensive) that features that are simply never utilized. Only drawback at this time is the smaller screen compared to my laptop currently used.",0
This is one of the best items I have ever purchased from Amazon. This Chromebook was basically new without one single scratch or blemish. The price was fair I am very glad I pulled the trigger and will recommend this seller to my huge network. Thank you!,0
"Charger doesn’t work, chat support was useless and can’t get in touch with anyone to remedy this situation. Just need a charger.",1
"When I first received the laptop I was unable to login because the laptop hadn't been factory reset but, after contacting technical support I was able resolve the problem easily. I'm still finding out how to navigate my laptop but, so far my laptop has exceeded my expectations 😊",1
"I was so frustrated trying to use this thing when I first got it that I ended up just not using it and using my work laptop instead. Over the past few months I would occasionally pull it out and after a few times I discovered the mouse touchpad would just completely stop responding. Touching the screen and then moving the mouse again seems like the only reliable method to get it fixed but it seems to have gotten worse and worse.I suspect this is  an issue with the touchpad itself, possibly just needs to be reconnected. The really annoying thing is that there isn't any advanced touchpad or stylus settings that makes it naively able to disable one or the other. Regardless, this was one of the most expensive chromebooks out there and in hindsight I wish I'd gotten the Lenovo that my wife ended up getting last month.Outside the 90 day return window so now I need to go through the hoops of talking with Samsung support to see if they'll cover it under warranty..",1
"We ordered four so our kids could use the play store to be able to access the new Teaching Textbooks 4.0 app, and they meet that need.They came in generic laptop boxes and were packaged very well for shipping. Each one included a factory USB C charge cable and block.I was pleasantly surprised at the condition of the computers. They all looked BRAND NEW. Only one even has a mark and I wiped that mark off with my finger.I booted each one up and attached the charger to ensure they would charge and they did. Each one booted and found our WiFi perfectly.This Chromebooks look and function as new. The kids have been using them for school for a couple days now and have zero issues with them at all.",0
"once i found out how to do it it synced all my old Chromebook info to new, very happy with product",1
"Very pleased. Long battery life. Good enough picture quality and screen size to make personal viewing of movies and videos pleasurable. Slim. Sturdy. Keyboard adequate size for my clumsy, fat fingers. Love it.",1
"The Chromebook that I received was in such good condition it was almost brand new. There was no scratches, screen was clean. Easy to set up. No bumps in the road. I bought it for writing and doing small bits and pieces of editing and it has really worked out well. Another reason I bought this is because I looove going to coffee shops to read and such. Now I can go get coffee and write too! It's a really nice computer that seems to be up to date and will stay that way for awhile. :)",1
"I am pleased with just about everything with this laptop except the battery life. Actually, the battery life isn't as bad as I was led to think by other reviewers. So long as I dial back the screen brightness a bit I get about five hours, which isn't too bad for my usage. But not a battery life champ. In every other respect, this laptop is definitely five stars and has become my favorite.",0
"I was not aware when I bought this device, that it operated on a totally different operating system that would take me days and days to learn.  I heard about the screen brightness, clarity, etc and that was not immediately the case for me.  It took a lot of research for me to figure out how to achieve all the magic tricks this little Chromebook has to offer.  It is a fantastic device at the end of the day.  Everything is made compact and you have to learn how it all works, if not familiar with the OS and the device itself.  From an aesthetic sense, it is gorgeous, small, thin, and the red is a must!  The touch screen is incredible as is the stylus capability.  I do think, though, it is about $300 overpriced.",1
"I had very gracefully tripped over the power cable on my old Chromebook. Fortunately the only thing I broke was not my knees, but the screen on my computer. 24 hours later I had this replacement in my home set up and running.Nice little machine. Perfectly clean and functional; you'd never know it was not brand new. It was packed very professionally and shipped out immediately. Talk about caring for the customer! Wow. And the price fit my budget. I'd gladly buy from this seller again.",1
"Very pleased. Long battery life. Good enough picture quality and screen size to make personal viewing of movies and videos pleasurable. Slim. Sturdy. Keyboard adequate size for my clumsy, fat fingers. Love it.",0
"The screen quality is absolutely amazing, the whole design is slick and nice. Its also very light. Also, this chromebook is easy to use and manage. I have nothing negative to say about my purchase. Its worth the price you spend!",0
"its awesome, i bought it for my kid, you can play roblox but it runs a bit slow,",1
Looks great and the screen is absolutely  beautiful!,1
"I bought this as a Christmas gift for a friend, she loves it. She uses it for streaming her shows and online school.",1
Traveling convenient!,0
"Better than I thought any Chromebook could be. We are an apple family but IOS is problematic with google classroom. And the Chromebooks they give the students at school really are not built for the heavy use (kinda cheap) This Chromebook is a lot of fun and packed with high-end features, that said it costs $1000 so it better be good!",1
"Thin, lightweight, crystal clear screen, incredibly easy to navigate I could not be any happier.  However, I would never do business with this reseller ever again. No where does it state that you will pay a 20% restocking fee, very deceptive business practices.",0
"Honestly… the screen resolution is phenomenal! However multi-tasking is flimsy. I feel like my 2010 MacBook Air is better at multi-tasking. Also, it heats up within an hour or so of using it. The computer did arrive with a dead battery which I can see why as having a full battery ship can be explosive. But the same did I received the computer, I did notice the trackpad was causing me a lot of issues. Like a lot!! The trackpad was not working at all. Period. I even tried cleaning the trackpad with a dry microfiber cloth to see if it will help and it didn’t. Had to use the laptop as a tablet to be able to use the computer. I love the screen but I have ny doubts, honestly. May return! Samsung please fix these issues on the next model. Thank you.",1
"If I needed a computer merely for streaming content and wanted the best quality and highest resolution, then this is the clear leader and without exception the best offered in the market.  If you need it to do other things it is best to look at something else.Despite the short battery life (around 4 hours of continuous use video streaming of Amazon prime HD offerings), I was willing to accept that, but constant and continuous other issues resulted in making me nuts.  So what are the issues?1. It gets hot and I don't mean warm, I mean hot enough to redden the skin if you are holding it on your lap.  Everytime it got that hot which happens after using it for over a hour or so, I would elevate it on a rack I use for cooling cookies when they come out of the oven.  This allowed air to constantly be under the laptop.  Did it help?  No.  If you are intending to use this for several hours straight, you need to invest in a base which has a fan blowing cool air onto the bottom.  This means the portabiity just went out the window.2. Touchscreen fails to respond.  It is maddening to be in the middle of a project only to have your touch screen stop responding to touch, provided epen, touch pad or cursor with a mouse.  It was necessary to close everything down and restart the computer to fix it.3.  Keyboard touches opens random programs.  This one was really puzzling.  I would be typing and all of a sudden an program would open.  I assumed I must have inadvertently touched something on the keyboard while typing, but have no clue as to what it was.  Since I didn't know what caused it, I was unable to avoid doing it.4. Weird keyboards show up on touch screen and you cant get them to close.  I know there are times when you are using this in tablet mode that you want the keyboard to be on the screen.  However why one would appear when you are typing was yet another mystery.  How to get rid of it was equally puzzling.  To add insult to injury, the keyboard which would show up differed from one time to another.  Occasionally it was the Qwerty type, but frequently it was not.  (One of them had row upon row of yellow circle face icons for heavens sake!)  I would get rid of one only to have another show up.5. Settings change without my input.  You go to settings and have the computer's cursor, screen layout, wallpaper etc all set up to your own personal preferences.  Then without any rhyme or reason they are changed.  Yes it is easy to go back and set them again, but I shouldn't have to do this and it is a pain in the butt to keep reconfiguring they physical look of the display.6. Bluetooth devices don't always stay paired.  Once you have scanned and selected a blue tooth device, I am used to it always being on the list of available devices which you can then click to quickly reconnect.  Here on a few occasions I had to go back to the repairing process to get them to connect.  Again another time waster.There were othe6 I knew about before I purchased such as there only being a couple C type outlets.  I had this issue with another Samsung product so had already purchased the doogle (dongle?) so that I could plug in my memory cards, usb and micro USB cords.Other positives are the look. This had to be the best looking laptop I have ever seen.  Only the blue Samsung Galaxy laptop for windows looks as good. The built in epin when working was fabulous.  You could set it up to magnify the screen, take a screenshot, etc so it allowed versatility not often seen in similar chromebooks.  It is fast.  Everything moved so quickly, and the processing was better than any other chromebook I have used to date.I know the new Samsung Galaxy Chromebook 2 has worked to solve some of these issues.  Unfortunately that has been done at the expense of factors which made the thing so great to start out with.  In short if these are ever just a few hundred dollars I will get one for video streaming as I do a lot of it.  But for over 600.?  No not ever.",1
No Arabic input language,1
"If you have galaxy products in your home, they are all integrated. Software optimization is still in its infancy, but it's understandable due to the Intel vs. Qualcomm rivalry. The android/linux app development is built into the OS. Future models might benefit from larger RAM sizes on the main board, but you can always partition a bit of your virtual memory as ram if things slow down. It's really designed for the people who hate having to get virtual box and android emulators.",1
This is a premium quality chrome book for the price. My only complaint is that the battery life is a little low.,0
"Very poor and buggy.os crashes every time the screen is off (sometimes even when the screen is on) and falls into recovery mode..,the screen panel just unstable and swinging like crazy, which makes it impossible to draw with the pen,battery life also terrible,Netflix app support only 480p resolutionthe 4k screen is just useless exept youtube,Linux is too limited and slow.very very bad purchase.Samsung messed up big time!Don't waste your money!!",0
I uninstalled Chrome OS and  put Linux Ubuntu 22.04. for my nephew to play Roblox and he still uses it for emails and his school work.,1
"very nice look, thin, everything works quickly on the touch of a finger and on the phone as it is nearby worth buying I recommend",0
it was fine until the keybord stop working,1
"I have been using it for almost 6 months. So its very good  premium looking chromebook, an eye turner in red colour. Works flawless. Read about chromebooks in detail before buying to see if it suits. 4K panel is amazing to look at, at cost of lower battery life. I am able to manage 3 to 4 hours of battery in browsing. It syncs with my s21 ultra very well.  Speakers are ok types, get work done. Recommended product.",0
"I never used the computer. After trying to find a keyboard cover and hardshell cover, I came to realize per many reviews that the high resolution screen is battery intensive to a fault, as well as heat producing. Some say the battery will only last 4 hours. The large perforated area on the bottom is to dissipate the heat generated by the power hungry screen. Honestly, I just took it out of the box and put it back and returned it after realizing there were no keyboard covers or polycarbonate cases for this model. Although I never actually even turned it on, if you read the reviews and see the screen resolution, you will see why the aftermarket industry leaves it alone. I think the screen overburdens the device.",1
"Yup, after exhaustive research I purchased the Intel I-5 version.  So far no complaints .. Screen quality, sound, keyboard, touch screen, battery life and camera ... excellent. Trust me, I've built desktop computers from parts for video editing, I play on-line games on my gaming laptop, and since it was purchased for my wife; no even one ""honey how do you do this?""",0
"If this product actually got the reported 11 hours of battery life, this would be a 5 star review. The overall build quality of the Chromebook and the screen quality is absolutely brilliant. I was a bit nervous about Chrome OS, but its incredibly intuitive and feels a lot like Mac OS. Linux apps were a bit of a hassle to download, but they ran perfectly.The battery life is just unacceptable. After multiple tries, I was not able to get more than 4 hours of battery on less than 50% brightness. This Chromebook cannot be used as a mobile machine, unless you plan on being next to an outlet all the time. I bought this Chromebook for taking notes in class, but this wouldn't even last a half a day of classes. Only buy this if you don't plan on using it while mobile. It also can get hot to the touch, but it never went above 70 C.I ended up returning the Chromebook and got the Samsung Galaxybook Pro 360 instead, and I'm much happier with this purchase. It doesn't beat the screen on Samsung's Chromebook, but the battery life last all day and there's only a noticeable difference in the screen quality when up close.",1
"Awesome machine, the best designed laptop i've ever seen and hold. Material and design quality 5 stars. Battery life good if you keep brightness below 50% ( which is kind of enough indoors ) . Super fast in everything it does . The only negative thing that bothers me is that the amoled screen while 4k and capable of incredible HDR due to oled infinite constrast ratio is using pentile arrangement as far as i can tell , which leads to an overal grainy image particularly when bright light colors are displayed. It creates an image that looks well below 4k res despite the huge ppi . I wish samsung would choose the classic rgb arragentment and avoid this.",1
This computer worked very well for my college needs. Writing papers and checking the internet were a breeze!,1
"Perfect for my needs.  So light and portable.  And fast.  Love the touchscreen.  And the screen resolution is amazing.  Breaking up with Windows was scary, but no regrets!",0
My Chromebook is a refurbished model but is absolutely like brand new!  I couldn't be happier.,1
Good balance between travel weight and computing power.  The latest intel i5 CPU makes it a power house for most android/linux application.,1
"So, I took a wild chance on this because the price was so low and it was refurbished.  I am replacing a Chromebook in which the AUE (automatic update expiration) date was June of 2022.  I asked the question about this Samsung's AUE and I received no response.  I figured I would buy and just return it if it was unsatisfactory.  After power-up the first thing I did was check the AUE in settings and discovered that it wasn't until JUNE of 2027!!!  That's great news.If you don't know what AUE is and you are buying a chromebook you should probably do some research on this before you make a purchase.  Amazon is literally selling chromebooks with as little as 3 months left until AUE... These are units that did not qualify for the google one-year extension.Anyways, besides the AUE I have tested the sound, screen, keypad... ALL GOOD.  It's obvious that it has been slightly USED, but who cares at the price point.The only remaining test is the battery.  If I can get 4-5 hours out of a full charge that will satisfy my needs.",1
"This is the ultimate computer.  Fast, fast fast seemed like I would be at the screen for a web site that I selected even before I removed the mouse from the icon selecting it.  The build is beautiful and a joy to hold. But I think my greatest joy is to be away from Windows operating system, should have done that years ago. Battery life is no problem for me, I’m sure I should be away from this device long enough to charge it.Don’t hesitate buy this Samsung Chrome  Book or one built with the same configuration.  Did I mention the screen is the finest screen on any computer available, read about it.  Good bye Windows.",1
"I use this product for pretty much everything. It's not as fast as I would have liked, but it's fast enough, and I hate it's not a touch screen. But a wireless mouse takes care of that. The price wasn't to shabby either, the battery seems to last for me several days anyway.",1
"This is my second Samsung Chromebook.  It does everything I need and performs especially well within the Google universe.  This new version is stunning in appearance and shape,",1
I really want to love this product because it is very convenient but the touchpad goes out after being on for 15 minutes. I thought in the first month it was a glitch but it has proved to be repetitive. It is very inconvenient and makes this product not good. If it isn't a samsung error it is a faulty product I was sent. Does anyone else have issues with the mouspad.,1
"Wafer-thin and packed with Chromebook features, the Samsung Galaxy Chromebook 2020 (Galaxy from now on) is a beauty. In Fiesta Red, the Galaxy catches eyes and the form build looks like a colorful piece of thick cardboard.  Currently, Amazon is selling this for $799.99 ($200 less than I purchased the unit a week ago.) I work with Windoze and Mac professionally but at home, I enjoy using several Samsung tablets, the Chromebook Pro and other quality products from the company.I was really on the fence as I have a Samsung Pro from 2 years back and it does all that I need, Yet the lure of a better screen and CPU chip finally enticed me. I also welcome the Bluetooth 5 for earbuds and the lightness of the overall unit.As others have mentioned, the battery life when using the quality screen settings are a little below four hours, weak compared to the Asus Flip, with almost better specs- but the Flip doesn't have the quality screen this unit does. (I'm not carrying a charger with me when a battery pack will do the job.)The added functionality of Android apps, which are not always available with other brands, make this Galaxy a winner. Besides, I am a Samsung fan. At $800. this is a worthy contender to Best Chromebook of 2020.",0
"Bought for my kids homeschooling , works great doesn’t lag haven’t had any problems and it’s almost Christmas already and my 13yo didn’t break it yet so it must be decent 👍",0
"Know what you're getting into beforehand, manage your expectations, and you should be pleasantly surprised. I couldn't find so much as a fingerprint on it. It wasn't in the original packaging but it didn't matter. Very pleased.",1
"I have been using it for almost 6 months. So its very good  premium looking chromebook, an eye turner in red colour. Works flawless. Read about chromebooks in detail before buying to see if it suits. 4K panel is amazing to look at, at cost of lower battery life. I am able to manage 3 to 4 hours of battery in browsing. It syncs with my s21 ultra very well.  Speakers are ok types, get work done. Recommended product.",1
역시 아마존 빠른배송 좋소이다.,1
I guess you can order a good-as-new laptop for ninety bucks. What a time to be alive,1
Love this little computer. Looks brand new,0
"For the limited time I have used this unit I am impressed. No concerns with having purchased a renewed unit. My needs for a laptop are fulfilled to the degree that if this unit functions well over a respectable time period, it will eliminate the need to replace my current unit (and more expensive) that features that are simply never utilized. Only drawback at this time is the smaller screen compared to my laptop currently used.",1
"For what I needed, this was the best value on the market",1
Great deal for the money. Not the most high quality screen but the value!!! Is amazing. Best purchase ever.,1
"This is a beautiful machine. Solid build, snappy color, great screen, easy to use keys and trackpad. I did my research and knew of possible problems with heat and low battery life. I do not have a problem with either of these. It can get warm on the bottom but not more so than my previous HP chromebook.. I use it off and on through the day for about 6 hrs and still have battery life when I plug it in at night.I use this mainly for web browsing and media consumption. I checked out other models, but kept coming back to the Samsung Galaxy. I am not sure I would pay the full price, but did not hesitate when it went on sale.",0
"These were a donation for a clinic in the Caribbean for medical record keeping. They are small, but all started and connected to the Internet. As far as I know, they are working well.",1
Love it,0
"This is the ultimate computer.  Fast, fast fast seemed like I would be at the screen for a web site that I selected even before I removed the mouse from the icon selecting it.  The build is beautiful and a joy to hold. But I think my greatest joy is to be away from Windows operating system, should have done that years ago. Battery life is no problem for me, I’m sure I should be away from this device long enough to charge it.Don’t hesitate buy this Samsung Chrome  Book or one built with the same configuration.  Did I mention the screen is the finest screen on any computer available, read about it.  Good bye Windows.",0
"This is a beautiful machine. Solid build, snappy color, great screen, easy to use keys and trackpad. I did my research and knew of possible problems with heat and low battery life. I do not have a problem with either of these. It can get warm on the bottom but not more so than my previous HP chromebook.. I use it off and on through the day for about 6 hrs and still have battery life when I plug it in at night.I use this mainly for web browsing and media consumption. I checked out other models, but kept coming back to the Samsung Galaxy. I am not sure I would pay the full price, but did not hesitate when it went on sale.",1
I loved the quality of the viewing screen,1
Great screen only problem you can't stream 4k movies on the 4k screen,1
"very nice look, thin, everything works quickly on the touch of a finger and on the phone as it is nearby worth buying I recommend",1
My first Chrome book I love it,1
A++,1
"* The left arrow key doesn't reliably connect unless I hit it much harder than I have to hit the other keys.* It's a roll of the dice whether the laptop shuts off or merely sleeps when I close the lid, which means when I re-open it I'm often faced with a full restart, and Chrome has to re-load all my tabs etc. This seems to reset brightness preferences: the screen starts up intolerably dim, for some reason.* Even worse, occasionally when I re-open the laptop it's in this weird state where it seems to think it's on, but the screen is completely black and I have to force a restart. This is both annoying and concerning.* The keyboard is technically backlit, but the light is so dim that it barely helps even when it's dark.* The trackpad is easily pushed down to click near its bottom, but gets increasingly difficult as you go up, which just feels really weird and inconsistent. More than 1/2 of the way up, it's too hard to press for me to practically want to.Despite all the flaws, I love this machine. It's super light. I like the feel of the construction. I like the color. I really like having the browser back/forward/refresh on the keyboard. The stylus, working with Android art programs I already knew and loved, has been a delight. It's really nice to be able to go right from typing an article to drawing illustrations for it on the same device. Being able to run android apps natively on a 2-in-1 is really cool (even though realistically I'd often be better off using the desktop versions of apps on a mac or windows machine -- for example, Slack and Discord do not provide a great experience running their android app in chromos, compared with the experience of their desktop applications on mac. And in other cases, like Webtoons, I'm realistically better off just visiting the webpage. But running the app natively is so cool!).",1
Great!!,1
11 days to import the laptop to Japan.This Chromebook has a fast response time.Touch screen is very easy to use.UHD screen is very beautiful.This is the best Chromebook.,1
"Great device. Battery life is short but I’d expect that with such a slim design and powerful display. The responsiveness of the trackpad and keyboard are great, and I have had no issues with sluggish response times of the OS.If battery life is an issue for you, invest in a 20,000mAh portable battery and you are good to go.",1
"Perfect for my needs.  So light and portable.  And fast.  Love the touchscreen.  And the screen resolution is amazing.  Breaking up with Windows was scary, but no regrets!",1
Even though I purchase numerous items monthly I rarely do reviews but had to say something this time. This was supposedly one of the best chrome books out but It has disappointed me. The screen constantly dims at least 50 percent every 2 to 3 minutes for no apparent reason. Its extremly frustrating. All possible setting configurations have been tried with no success. I purchased it in November but only began using it in January. I dont think I can return so late so I'm stuck with a defective product. Not happy!,1
It works.  But whoever refurbished this left the talking mode active.. And i cant help my 70yr old dad figure out how to turn it off.  It is a most annoying feature.,1
Just got this today.  Works great! No cosmetic damage at all. Has an AUE date of June of 2027. So basically 5 years of automatic updates.,0
This purchase was perfect for me.,1
Served the purpose I bought it for.,1
My Chromebook is a refurbished model but is absolutely like brand new!  I couldn't be happier.,1
,1
"I ordered chromebook for very light use, such as drawing out ideas for art projects and sometimes doing searches for materials and orders without having to be at my desk constantly. It is nice looking, I love the red, I liked that it is aluminum and not plastic. The touch screen isn't up to standards for me. When I am switching between apps swiping up seems to take a few attempts at least. Battery life is horrible! I get about 2 hours out of a full charge, sometimes 2 1/2 hours but never more. Other reviews mentioned the heat factor and that is correct. I decided to take the chance because the heat issue seemed to have mixed opinions but after using this for a little over a month,  the heat transferred from bottom is an issue. It gets VERY hot. No, it hasn't left burn marks on my skin but it gets hot enough to be very uncomfortable. Because of battery life and the heat issue I don't use it much unless I can set it on a small side table or sofa table which is about the same as having to sit at my desk and use my desktop PC. I would not buy this again.",1
"My dinosaur laptop finally died, and this refurbished Chrimebook is a perfect replacement. What a value! Great size, so easy to get acquainted with.",1
"My dinosaur laptop finally died, and this refurbished Chrimebook is a perfect replacement. What a value! Great size, so easy to get acquainted with.",1
I use Apple products and Samsung and Google So well made just like my Ipad Pro Google Pixel book and Samsung S7 plus this Samsung Chromebook has the best display ok speakers 4k on YouTube wow,0
"I rated this laptop five stars for a few reasons. I know you are reading this to know if you should buy it. To make it simple, there is a pros and cons list below.Pros:BEAUTIFUL 4k amoled displayfast and responsiveamazing clicky keyboardfingerprint sensor for ease of useresponsive trackpad and while I understand many reviewers say there is not enough vertical real estate there certainly is and I promise you that.Chrome OS is easy to use and has great securitygets extremely brightflips into a tabletcan run geforce games such as fortnitehas tent mods and great for watching netflix and suchload times are very fastone finger liftWhile it does for many it does not overheat for me at allside speakers are much better than ones on the back of the keyboard if you like to keep your laptop on your lap but still not as good as front firing speakers but because of the size I understand while they were unable to do itget access to almost anything in the playstore that supports laptopstext on messages for the webremembers passwords if you wantCons:High priceChrome OS is a con for some but a pro to others(this is not a con for me and any other chromebook user. I am putting this here if you are planning to make a switch from windows or mac. There are many tutorials to help guide you along the way)Overheating for some(not for me)I personally had to return the laptop 2-3 times for a new one because they were defective. It was probably just me though.large bottom bezelthe screen may be too big for some.60hz refresh rate could be a con for someAll in all, this  is clearly the best chromebook over 600 dollars. The beautiful screen, the nice, keyboard, and glass trackpad make it an easy buy. The bottom bezel actually makes the screen look bigger if it was still thirteen inches. If you have the money and a 13 inch screen is enough for you, buy it. If you are used to a 15 inch screen I promise the transition is easy. I went from a 15.5 inch to a 13.3 inch chromebook and it was much easier than expected.Should you buy it(if you have the money): YESOverall score: 9.4/10 (10 is the perfect laptop which will not happen for several years)",0
