Reviews,Verdict
"I was hoping to get an advanced for a while, as I like the slimmer look, vapor chamber cooling, eight cores and ability to charge via USB-C. Only thing, they are much more pricey than the chunky base models. Amazon Warehouse had an ""acceptable"" condition one, which means there may have been some scratches etc. Other than the look, which I was fine with having ordered a skin regardless, the laptop works perfectly.Quiet and cool when casual use (like office and college work), yes it gets hot and audible when gaming or editing, but in an all metal body this slim, it really is to be expected. Battery life is nothing fantastic, but fine for a medium coffeeshop stay or a flight wait. This is not an Ultrabook after all, with a GPU and a big screen. The keyboard lighting is brighter on the advanced model too. Oh and upgrading the computer is super easy.To sum, give Amazon Warehouse deals ago, as you can get a great product, with 90 warranty / returns and save some cash. Best purchase I have made in 2021.",1
"Laptop does not turn on, and Amazon tech support was useless, unable to tell me any more than what the first two search results on YouTube. I purchased a used laptop from Amazon expecting that it most likely wouldn’t be perfect but I expected it should at least turn on. Are they not even testing these before they go out to make sure they work? I know it’s not the adapter as it lights up, but the laptop does nothing but blink a white light if you hold the power button for 10 seconds, which according to Amazon, should fix it, but that does not appear to be the case. I’m already very frustrated since this was a replacement for a NEW laptop that was lost by the shipper (UPS) that Amazon did not have in stock anymore.",1
only thing I dont like it dose put out a lot of heat.  Over all a great computor,1
only thing I dont like it dose put out a lot of heat.  Over all a great computor,0
"I do cooking streams, and this laptop gets the job done! I have not ran any game play on it yet, but may in the future!",0
"I'm really happy with this computer. I'm not a gamer but have to run several programs at once so a friend recommended this. The color changing keyboard is super cool and the laptop is very sleek and nice looking. Battery life and performance are great. It's a bit heavy but very sturdy. My only complaint is that the track pad is a bit large so I'll accidentally hit it sometimes while I'm typing. If you use an external mouse, though, you can disable the track pad so it's not as much of a problem. Overall would highly recommend.",1
"Pros: The laptop itself is solid, great specs, good screen, well put together inside of an aluminum shell. IT is somewhat lightweight compared to others in the same class. It does offer charge from USB-C. It comes with a 1 year limited warranty.Cons: Technical support is lackluster. There is a large area of distrust, a heavy reliance on providing video proof. Support is slow responding. Hope that you do not have to do an RMA. Additionally, RazerCare, the extended warranty is not available from third party resellers after initial purchase.Charging: While it can do a trickle charge from USB-C at 100w, it is insufficient to charge while the laptop is under load. To adequately charge, you will need to use the 230w AC Adapter. This provides challenges as a docking station, even from Razer, provides insufficient power for this laptop.Quality issues: The AC Adapter went out after less than 3.5 months of use. Contact support and they want a video of it not working so that they can start the RMA process. As a heads-up that means that you send in your part, once they receive it, they repair or replace and then you will get a return. If they receive it. If they don't you get nothing.Intangibles: Windows had display issues from day 1, where the Optimus driver did not work with the laptop monitor. This required a bypass by using an external monitor. Once into Windows you can either use the Synapse software or simply go into the BIOS to adjust it to using the dedicated GPU.  This works fine, but will reduce battery life to a pedestrian 1-1.5 hours if you do more than light web browsing. If you want a gaming machine, this is not a deal breaker. If you are wanting something transitioning between gaming and other stuff, this might present serious issues.",1
"Boutht it at 1.5k, considering what you get with this money when buying desktop, its a bargain. 2080 super outperforms 3050ti and performs similar to 3060ti desktop. Great value for money",0
Our gamer loved it,1
I absolutely love this laptop. does get a little hot when using graphically heavy games but I expected that. battery only lasts about 2 hours when not charging but i also accounted for that as well.  all around though wouldn't choose any other laptop personally.,1
"I've had a lot of computers and laptops over the past 30 years. One thing that has gotten progressively worse (and annoying) is all the bloatware. Almost every manufacturer ads their own support aps, anti virus, market place, etc. All they do it slow it down and bug up the system.This is my first Razer and I'm never going back. They only ad 1 app and that's to program all the RGBs and tweak the system performance. It's a subtle app too.Combined with the great hardware they put in their systems, the build quality is what really sets it apart. I got mine for engineering work. Other brands add an ""enterprise tax"" to anything they say I'd for professional use or if it mentions CAD in the description.I run Fusion 360 on this with no issues. Renders like butter too.",1
The battery life is really great for this laptop! It runs so smoothly and I am very happy with it overall. The RGB keyboard and glowing Razer symbol in the back are super cool features as well!,0
Works great for gaming cab run most games on ultra high settings without lag or for drops. However if planing on using laptop for gaming on hours just keep in mind it runs really hot and you may want to purcahse a laptop cooler with the laptop. The battery life is good hoever has an artist I wish it were a bit longer. Sleep mode turns the pc rgb keyboard and razor logo backight off.,1
"Gran diseno, no tiene nada que enviadiarle al mejor Computador de cualquier otra marca.",0
"Absolutely love this computer, Graphics are amazing, processing speed is great, Razer chroma looks great on the keyboard. the 300hz screen is beautiful, i have had no problems with it.  how ever there is no touch screen. i’m ok with that but just be where the title says touch screen but it is not",1
"Living on a sailboat I've had to give up desktop pc's for laptops. I've had many over the years, usually top of the line beefy monsters. They were cumbersome and I always looked like ""that guy"" at work. After an unfortunate motorcycle accident that destroyed my 17"" Clevo (6 core I7 and full 2070) I started looking for something that could not only game, but was also portable and not so flashy at work (The unicorn). I was extremely nervous about the thermals, razer doesn't have a good reputation in that department. But to my surprise I haven't seen temps above 88c on the cpu. This is while playing games like Star Citizen, Arma 3, etc. Although its only been a few weeks of ownership, I couldn't be happier with this slim monster. The battery life is around 5 hours and gets me through a work day no problem (google sheets, scheduling and fleet tracking). PD charging is also extremely convenient if you're tight on space, but honestly the power brick is super small already. Only time will tell for longevity. The fingerprints are horrible, I'll be buying a debrand skin to not only protect from scratches but also my oily ass hands. My only real gripe is having only one storage drive slot, I really would have like 2x M.2's for raid 0 but that's just me being picky.",1
"An excellent little laptop, but I got two small defects in a row. that's simply not acceptable when I'm paying this much money. Overall, everything is pretty good, and the internals are very powerful. It's a really nice machine. Just don't buy it from here.",0
"Fantastic Quality gaming laptop. Black aluminum casing. Great keyboard layout and large touchpad. When gaming, it does get very hot towards the back and on the bottom. Highly recommend a basic laptop stand",0
"Got the laptop on Prime Day, so have had it over 5 months.  Pretty solid laptop that I use for work.  MAJOR downfall is, me and more seasoned computer people than I, cannot get more than 1 external monitor to connect.  I deal with spreadsheets all day and need 2 external monitors.  1 HDMI port works great, connecting a monitor thru the USB-C ports just doesnt work.  Had I known this I would not have purchased so disappointed in this laptop.  If you dont need 2 external monitors, it works great for normal computer use.  I dont game, so no clue there.",1
"I'm really happy with this computer. I'm not a gamer but have to run several programs at once so a friend recommended this. The color changing keyboard is super cool and the laptop is very sleek and nice looking. Battery life and performance are great. It's a bit heavy but very sturdy. My only complaint is that the track pad is a bit large so I'll accidentally hit it sometimes while I'm typing. If you use an external mouse, though, you can disable the track pad so it's not as much of a problem. Overall would highly recommend.",1
"So I bought this towards the end of last year and let me tell you: This runs a LOT better than my old PC. I bought it initially so I could bring it with me to petsittings (I house sit dogs for a living) and I have been able to start my portfolio in voice acting as a result! If you want a good PC for gaming and to re-discover old hobbies you forgot you loved, BUY THIS GAMING DESKTOP! It is also super easy to buy an SSD card for more memory and the like on here if you'd like. If I had one complaint, it is simply that it comes without an ethernet port, but this is easy to remedy, I assure you!",0
"Absolutely love this computer, Graphics are amazing, processing speed is great, Razer chroma looks great on the keyboard. the 300hz screen is beautiful, i have had no problems with it.  how ever there is no touch screen. i’m ok with that but just be where the title says touch screen but it is not",0
"so happy with the laptop, had an asus and an Alienware prior to the razer and its in a different league to them interms of build quality",1
"Runs great, bought it on prime day, best deal",1
"i bought this in prime day for $930, it was a bargain, the laptop is great the only issue as all gaming laptops is that it gets hot when gaming for long time and can affect the perfurmance",1
Great,1
Got the razer laptop and I already fell in love with it.,1
" Just purchased my first Razer in Sept.  I always been a Mac kind of person but wanted to give a gaming laptop a chance. The laptop has a problem charging. I am unsure if is the charger or the battery but as soon as I start playing something the battery gets low and then when I plug it in it start doing this crazy thing in which it charges and stops charging, prompting a notification on the screen that does not let me game or complete any kind of work. I am very disappointed and frustrated.",1
Arrived well packaged and undamaged. Specs are as advertised. One month of use with no issues,1
"Love that this is sturdy, light weight and aluminum metal covered and I don't think I'll have broken hinges in a year or two like my last two plastic gaming laptops.  That was my biggest concern in looking for a gaming laptop I could use to game a little but mostly to quickly photo edit and use photo shop when on the road.  It is extremely fast, out does my desktop and is now out of 4 pc's the one I use.  It's so quick I can't handle waiting on the others. Last years graphics is fine for the saving I garnered.  I'm a firm believer in I'd still be happy with my last years pc this year.  I easily installed a 2 TB m2 hard drive in the extra slot (love it has an empty slot for that) and the 16 GB ram seems to run my photo editing with fine speed and my older games.  This does not have thunderbolt to connect a display through the C port but has two type C ports that I use to connect all peripherals and then just use the hdmi to connect one monitor and use the laptop screen as a second so don't purchase a C type universal docking station to connect displays, display put through won't work on this 2020 model, i believe it has been updated by razer to work on the 2021 models.  Very very happy with this purchase for my needs.  Oh i thought I would miss the number bad, especially when photo editing but i've adapted to that quickly and do not miss it.",1
"An excellent little laptop, but I got two small defects in a row. that's simply not acceptable when I'm paying this much money. Overall, everything is pretty good, and the internals are very powerful. It's a really nice machine. Just don't buy it from here.",0
"I'm a graphic designer and video editor, so I wanted a laptop that could handle having 5 Adobe programs open without pooping out, and that, unlike Mac, could be upgraded and also run games. This was an investment purchase I hoped to use for a long time.I'm still in the over-cautious phase of the big purchase and have only used the laptop at a desk and sitting upright, I've been cautious about not over-charging even though it claims to have a system that protects from over-charging, and kept the charging cable untangled and didn't really move it while plugged in. So color me surprised when in just under a month, the battery stopped charging and the laptop died as soon as it was unplugged.After some googling and forums I initially brushed off as 1/10000 chances when I was researching laptops, this battery issue has been a problem since 2015 that they still haven't solved. Customer service troubleshot the problem to be the charging port., Don't bother emailing them because they say to wait three days or more for a response over email. Instead, I used their chat feature in customer service and the guy was nice enough and walked me through some troubleshooting to figure out the problem that I had to describe like three times. He assumed I just had a 100W USB-C cable on hand to use as a secondary charging device, something not included with the laptop, which also didn't work. And now I have to send out a laptop I bought LESS THAN A MONTH AGO for repair that could take 2 weeks, half the time I've had the laptop.UPDATE:The customer service team is clearly run out of the USA, likely India. They have absolutely no skill or authority to talk about issues and use weird, confusing phrases, and never respond to questions. Iconic phrases such as:""the Battery that needs to be replaced is out of stock."", followed by an email the next day saying, ""We received an update from our Repair Team that the battery has been replenished."" Which then took three emails asking if that means the battery has been replaced or not, one of which contained a request for information on refunds because I did not want a laptop with the same broken battery. One of those emails even said 'Sorry for the confusion!' then proceeded to not clear up anything at all.When they did answer it, what I got was ""With regard to your query, by the time our team inspected your unit with faulty battery, we haven't had stocks for the battery parts yet. That was why, you were offered with the unit replacement instead. For some reason, our parts have been restocked,"" So, for some reason parts were restocked. And I was brushed off on my concerns. Any questions about returns were directed to their website, so clearly the customer support team has no authority to actually do anything or answer any questions.All of it is sprinkled in with a frustratingly upbeat ""Hope your day is as good as mine."" and ""Giving you excellent service is always a pleasure."" I'm having to pass up freelance work and not getting questions answered, so no, my day isn't going great and I'm not getting excellent service, but good luck finding someone at Razer to express that too because the customer service team doesn't even read emails.",0
"i bought this in prime day for $930, it was a bargain, the laptop is great the only issue as all gaming laptops is that it gets hot when gaming for long time and can affect the perfurmance",0
It’s the stuff that dreams are made of.,1
"This is exactly what you think it is. A very well designed powerful gaming laptop. The chassis looks and feels awesome, gaming on desktop, steam, stadia is incredible and Razer technical support is top notch. Added bonus is having this laptop when everyone else at the coffee shop has a Mac.",0
"Love that this is sturdy, light weight and aluminum metal covered and I don't think I'll have broken hinges in a year or two like my last two plastic gaming laptops.  That was my biggest concern in looking for a gaming laptop I could use to game a little but mostly to quickly photo edit and use photo shop when on the road.  It is extremely fast, out does my desktop and is now out of 4 pc's the one I use.  It's so quick I can't handle waiting on the others. Last years graphics is fine for the saving I garnered.  I'm a firm believer in I'd still be happy with my last years pc this year.  I easily installed a 2 TB m2 hard drive in the extra slot (love it has an empty slot for that) and the 16 GB ram seems to run my photo editing with fine speed and my older games.  This does not have thunderbolt to connect a display through the C port but has two type C ports that I use to connect all peripherals and then just use the hdmi to connect one monitor and use the laptop screen as a second so don't purchase a C type universal docking station to connect displays, display put through won't work on this 2020 model, i believe it has been updated by razer to work on the 2021 models.  Very very happy with this purchase for my needs.  Oh i thought I would miss the number bad, especially when photo editing but i've adapted to that quickly and do not miss it.",0
Exactly what I was expecting.,1
"After about a week of use, I decided to return it. Reviews said that Razer has put a really aggressive undervolt and power limit, but for some reason my unit just regularly hit 100C. I even downloaded throttlestop to try to work it out myself but to no avail. I was able to undervolt and get 1w idle power draw and a consistent 7 hours of battery life. The other thing I found really weird is how hollow it feels. Don't get me wrong, its dense and heavy, but wherever you tap on it with a fingernail, it sounds like plastic. Don't get me wrong, its the nicest built windows gaming laptop but compared to a mbp, the finish is just not there. Lastly, the keyboard is just really weird. Shift row of keys is shifted to the left 0.25 key lengths and it makes switching between my laptop and desktop keyboard harder than it should be.",1
"In terms of what I like... The quality feel, the performance, the fact this model includes Windows Hello facial recognition camera, and the lack of tons of junk pre-installed. This thing performs like a champ for what I'm using it to do.In terms of what I dislike... not much. Battery isn't as good as a less performant device, but that's obvious considering it's a high powered gaming laptop. No, what I dislike most is the custom power adapter connector instead of a more common connector like what Dell, HP, and others use. This isn't a problem for the one that comes with the laptop, but if you're like me and want to order extras or need to replace it, they're very expensive.",1
I absolutely love this laptop. does get a little hot when using graphically heavy games but I expected that. battery only lasts about 2 hours when not charging but i also accounted for that as well.  all around though wouldn't choose any other laptop personally.,1
"Fantastic Quality gaming laptop. Black aluminum casing. Great keyboard layout and large touchpad. When gaming, it does get very hot towards the back and on the bottom. Highly recommend a basic laptop stand",0
"Absolutely love this computer, Graphics are amazing, processing speed is great, Razer chroma looks great on the keyboard. the 300hz screen is beautiful, i have had no problems with it.  how ever there is no touch screen. i’m ok with that but just be where the title says touch screen but it is not",1
"It's time we all realize that Razer makes bad products. For the last 4 years issues with Battery Swelling, overheating and terrible customer service have loomed around us but we discard those due to style, at least I did and I'm paying the price. New system with a bloated battery and bad screen right out the gate and trying to get support from Razer is harder then getting health insurance to cover cosmetic surgery. Razer, step it up!",1
"This laptop is amazing. From the looks to how it performs. The keyboard doesn’t travel as deep when you push the keys compared to other laptops I have used. However they feel nice to type on. Also I really like the color profiles in synapse. I’m getting great battery life with power saving settings. I’m getting around 5 -6 hours. When I’m plugged into the wall and I have the fans all the way up and the cpu and gpu are on high. I was getting around 130-150 FPS in death stranding,  With the settings all the way up in the game. It looked amazing and performed great. Overall, I’m happy I got this laptop.",0
Has been working solidly for the couple of months I've had it so far. Great computer for school its fast and powerful with lots of storage.,1
I absolutely love this laptop. does get a little hot when using graphically heavy games but I expected that. battery only lasts about 2 hours when not charging but i also accounted for that as well.  all around though wouldn't choose any other laptop personally.,0
Exactly what I was expecting.,1
"Great laptop, especially at its price. Only complaints are that it runs so hot you need to be careful where you set it, and the keyboard is missing the home and end keys. I’d definitely buy it again if given the choice. The battery performs as advertised which is pretty decent considering what’s under the hood.",1
"The battery life I’m getting is around 4 hours on a full charge with low performance. It is super thin and light, however, the main concern I have is the amount of heat it produces.Even though this laptop is supposed to have better thermals than the base model, when you crank the GPU up, the fans will kick it up to around 85-90C. (Hot enough to burn your hands).The reason for this is due to how thin the laptop is. Due to this, the laptop isn’t able to cool itself as well as the thicker variants. Do take this in mind before purchasing.Overall : Solid laptop, just remember that you’ll probably want to get a cooling pad, do whatever you can to make sure it stays as cool as possible.",1
"Bought 2 of the 2080/1TB version and we are really enjoying them. I would think most people would know this, but this is a very thin and powerful laptop, so it is going to have high thermals, I would recommend using a laptop cooler as a stand for it. The build quality is great, the attention to details like the keyboards and software are great. I am really struggling to try to find something negative to say about this laptop. Maybe the price but I feel like if you are in the market for a clean/quality gaming laptop (or hard-working work laptop) with an aluminum finish, you are looking at this price tag already. Razer I think really nailed it with this laptop.",1
"i bought this in prime day for $930, it was a bargain, the laptop is great the only issue as all gaming laptops is that it gets hot when gaming for long time and can affect the perfurmance",1
Great laptop. Performs exceptionally well. Gets hot quite fast so you will want a cooling pad. Battery life is ok depending on how you use it.,1
This item was purchased on July 24 and Wifi Adapter did not last 3 full months (went out on October 6).  When seeking support was told no longer under warranty and to contact Razer.  Razer informed me that this is not an authorized dealer.  Repairs could be completed but would be at cost.  This is unacceptable that even a refurbished item did not last 3 months.  This happened to 2 of the 3 laptops purchased.  Can not help but feel like I was scammed on this order.,1
"I thought I'd bought a nice laptop. It was, for about 24 hours.I was excited to grab this sleek, well-equipped system for $999 on Prime Day 2021 for work and some light gaming; it was in my hands the next day. It powered on and Windows, NVIDIA and other updates rolled in. I installed a couple of games to see how the 1660 Ti performed (better than expected).The next day, I was gaming while plugged into power (battery near full, at last glance) when Windows alerted that the battery was very low. It died about a minute later. I tested other electronics to see if it was an outlet issue -- it wasn't. I suspected the problem was the Razer power cord/brick, because after hours of testing in other outlets, the brick remained cold to the touch.Welp, guess this high-end system shipped with a power brick that failed in a day (I'd gone with Razer hardware hoping to avoid cheap laptop problems). In-the-box documentation implores the buyer to contact Razer customer support before returning the product to the vendor, so I opened a ticket, explaining the issue, concluding with: ""Rather than returning it to Amazon and leaving a poor review, I'd like to explore options through Razer support. Can another power adapter be shipped to me? Or should I send the entire system to Razer for a simple exchange?""Late that night, I got back a copy/pasted list of questions, some of which I had already answered in the initial message (e.g. ""When did the issue start occurring?""). I provided details again. Their next response, in part: ""At this point, we can say that your device is defective and needs to be replaced. However, since your laptop was recently purchased. For a faster resolution, please contact Amazon directly for a 30 days warranty claim and to initiate your return.""Great, my only recourse is to return this to Amazon, which also doesn't give me the option of a simple exchange. After consulting with Amazon's customer service, I'm supposed to return the system for a refund to my payment method, then buy another Razer Blade 15 at whatever the current price is, then talk to Amazon again for a refund to bring me even with the $999 sale price.I'm waiting till my first refund comes in before I decide whether to roll the dice on another Razer laptop. For now, Razer's hardware and customer support earns 0 stars (I'll forward this review to Razer in hopes it's shown to anyone up the chain of command who can improve their process). Amazon's bare-minimum solution rounds this rating up to 1 star.",1
Has been working solidly for the couple of months I've had it so far. Great computer for school its fast and powerful with lots of storage.,0
"Bought: 8/28/21Received: 9/2/213 months pass....Broke: 12/4/21Problem? Where to begin....Before the complete meltdown of this device, I encountered constant overheating. The ""feet"" of the laptop are mega small, and the fans are on the bottom, so the fans are blocked at all times.... This caused a ton of over heating, even when doing basic things like Facebook, email, or typing up reports.... I can't imagine what would happen if you tried to actually game on it!Then the day came where I started it up, it worked for a solid 10 minutes, then the screen went black. I tried shutting it down, restarting it, connecting it to a different screen.... nothing worked. I tried contacting Amazon, but it was passed the return policy date, so I had to contact Razer.A company by gamers for gamers, right?I contacted them immediately on 12/4/21. I was asked for details, like purchase date, location, device info, all the relevant stuff.... I sent it on the same day. Then they wanted video of the problem, and photos that the device wasn't physically broken. Sent! Finally, the time came where they asked me to send my product in. I waited for them to tell me what was wrong. 20 days later, 12/24/21, they send me a quote, on a product that's under warranty, with zero explanation!After being bounced around for a month, they want to charge me $356.49 to fix the motherboard. Why wont they cover it? They claim I dropped it and that there's damage. Good thing I have those photos and videos that they asked for!$356.49 in addition to the original $1278. This laptop is not worth that. It is poor quality, over heats, and broke in 3 months. The RAZER support team is also less than stellar to work with. All in all..... wish I paid a little extra for an ASUS.....",1
"I was hoping to get an advanced for a while, as I like the slimmer look, vapor chamber cooling, eight cores and ability to charge via USB-C. Only thing, they are much more pricey than the chunky base models. Amazon Warehouse had an ""acceptable"" condition one, which means there may have been some scratches etc. Other than the look, which I was fine with having ordered a skin regardless, the laptop works perfectly.Quiet and cool when casual use (like office and college work), yes it gets hot and audible when gaming or editing, but in an all metal body this slim, it really is to be expected. Battery life is nothing fantastic, but fine for a medium coffeeshop stay or a flight wait. This is not an Ultrabook after all, with a GPU and a big screen. The keyboard lighting is brighter on the advanced model too. Oh and upgrading the computer is super easy.To sum, give Amazon Warehouse deals ago, as you can get a great product, with 90 warranty / returns and save some cash. Best purchase I have made in 2021.",0
Great for gaming.,1
"the colors are off, they all have a yellow stained tint, which is  frustrating considering the price, if you are a gamer that wants true color then this laptop is not for you or if you are a digital artist then stay away from this laptop. The razer customer support will also play ignorant to the product having a yellow tinted screen.",1
"I thought I'd bought a nice laptop. It was, for about 24 hours.I was excited to grab this sleek, well-equipped system for $999 on Prime Day 2021 for work and some light gaming; it was in my hands the next day. It powered on and Windows, NVIDIA and other updates rolled in. I installed a couple of games to see how the 1660 Ti performed (better than expected).The next day, I was gaming while plugged into power (battery near full, at last glance) when Windows alerted that the battery was very low. It died about a minute later. I tested other electronics to see if it was an outlet issue -- it wasn't. I suspected the problem was the Razer power cord/brick, because after hours of testing in other outlets, the brick remained cold to the touch.Welp, guess this high-end system shipped with a power brick that failed in a day (I'd gone with Razer hardware hoping to avoid cheap laptop problems). In-the-box documentation implores the buyer to contact Razer customer support before returning the product to the vendor, so I opened a ticket, explaining the issue, concluding with: ""Rather than returning it to Amazon and leaving a poor review, I'd like to explore options through Razer support. Can another power adapter be shipped to me? Or should I send the entire system to Razer for a simple exchange?""Late that night, I got back a copy/pasted list of questions, some of which I had already answered in the initial message (e.g. ""When did the issue start occurring?""). I provided details again. Their next response, in part: ""At this point, we can say that your device is defective and needs to be replaced. However, since your laptop was recently purchased. For a faster resolution, please contact Amazon directly for a 30 days warranty claim and to initiate your return.""Great, my only recourse is to return this to Amazon, which also doesn't give me the option of a simple exchange. After consulting with Amazon's customer service, I'm supposed to return the system for a refund to my payment method, then buy another Razer Blade 15 at whatever the current price is, then talk to Amazon again for a refund to bring me even with the $999 sale price.I'm waiting till my first refund comes in before I decide whether to roll the dice on another Razer laptop. For now, Razer's hardware and customer support earns 0 stars (I'll forward this review to Razer in hopes it's shown to anyone up the chain of command who can improve their process). Amazon's bare-minimum solution rounds this rating up to 1 star.",1
"I love this laptop, the build wuality is amazing ,the track pad, and the screen are godsends, but the battery life is awful even when you arent gaming, and when gaming (or not) its just awfully loud and hot at all times. Seems like more of a hassle than a laptop should be.",1
