Reviews,Verdict
Opening of screen pattern is very badBattry back up 1 hoursRest is okREAD MORE,0
Heating problemREAD MORE,0
wrost ever ...its battery backup is not good and its gets hot while using only 15-30 min.READ MORE,0
Is Good ProductREAD MORE,1
It was good product designed by dell and right time delivery. ThanksREAD MORE,1
Slow from the begining. Software issues after a month changed the software.READ MORE,0
Good laptop in this price  but not attractive.... Design.READ MORE,1
Don't buy.. You won't get refundREAD MORE,0
Good productREAD MORE,1
Very nice ang light weightREAD MORE,1
Received in Good Condition as per the described specifications.. Recommend for work for Home setupREAD MORE,1
Love it! This is my 2nd laptop and it's performance is amazing.  SSD increases it's speed.  Worth to buy.READ MORE,1
Good productREAD MORE,1
Good productREAD MORE,1
Value for money!!READ MORE,1
Good as expected..READ MORE,1
"Nice priduct, processor  was little slowREAD MORE",1
"Laptop screen hinge damage after 3 month, very cheap quality from dell, very dispointed,not expecting this with Dell, please don't buyREAD MORE",0
"The laptop takes is a good one. It takes some time to set up the first time. You have to wait a lot. But, once you are done with that, you don't experience it again. Moreover, there'll be issues with the speed. The laptop Will freeze at times. But, you can overcome this by shrinking the size of the C drive. It's initially 931 GB. Shrink it to 256 GB or lower according to your preference and the laptop won't freeze.It has been one day I got it. So far good. I don't know how it'll turn out to...READ MORE",1
Brilliant productREAD MORE,1
Very good item recivedREAD MORE,1
Working very slow.READ MORE,0
NiceREAD MORE,1
System performance is slow when compared with other companies SystemREAD MORE,0
Not worth of productREAD MORE,0
GoodREAD MORE,1
No speedREAD MORE,0
Terrific productREAD MORE,1
In this price range the laptop is pretty good the only cons I had found so far is the battery other wise with 256ssd and 1 tb of hdd performance is extreme before purchasing this I was in doubt cauz of some bad reviews but those reviews I think is not more than a propaganda support during setup provided by dell was excellent and with in 10 minutes the device was ready to operate thanku flipkart for the faster delivery and Dell for such a nice product in this price rangeREAD MORE,1
I love this laptop.READ MORE,1
After using three months Im writing this review.. I have worst experience from day one.Don't buy this product..after one month mouse pad started giving troubles like not functioning..now laptop hinge damaged..waste of money..nobody is responding..customercare persons also not responding properly..Worst produtREAD MORE,0
Guys i got this product delivered with Power button issue and also specification is not as expected what they mention here.When I requested for refund then #flipkart is not giving me refund also.Please don't buy this product on flipkart they are fooling people.READ MORE,0
24 hours mai delivered Nice 👍READ MORE,1
Nice product bye itREAD MORE,1
very slowREAD MORE,0
After few month laptop was very slowREAD MORE,1
Its good in this price...  Also... Battery is good but one thing exhaust fan back side of laptop is heating more....READ MORE,1
Super laptopREAD MORE,1
Design was very thin want to handle very carefully except that every thing is fine...READ MORE,1
value of money.READ MORE,1
Nice Product..READ MORE,1
Not goodREAD MORE,0
Touch pad is not working. Two times Online customer service was done. Inspite of this no use of touch pad. I am using external mouseREAD MORE,0
Very bad laptop heating and battery backup very badREAD MORE,0
After 2month of usage hinge side cover opened.READ MORE,0
Perfect laptop for college students.READ MORE,1
1 worst battery standby after full re charge..you will get hardly 1-2 hr standby.2.Lapto getting overheated. Sometimes you assume it will get exploded 3.Frequently get hanged and you have to wait 30 sec to normalREAD MORE,0
Its okkREAD MORE,1
after all  good product  you can go easily for it  without any hesitationREAD MORE,0
I reeceived a faulty laptop and nobody fixed this issue neither Flipkart nor Dell.Such a disappointment service by flipkart as they dont take any responsibility for the products sold by them.READ MORE,0
Excellent working productREAD MORE,1
Good productREAD MORE,1
NiceREAD MORE,1
This laptop was a worst buy. It is slow and sometimes hangs. I requested refund which flipkart rejected. Instead Dell engineer came at 9 pm and he didn't have any idea about the latest configuration of this laptop.READ MORE,0
Nice product.....READ MORE,1
Awesome safely came productREAD MORE,1
Nice product with good performance...READ MORE,1
Laptop is amazing and sleek. Good for day-to-day use.SSD really helps in boosting the performance however do buy a laptop stand as it may heat up otherwise.Boots-up in around 30 secs. Windows 11 licensed is pre-installed. Works smoothly for not so heavy users.READ MORE,1
SuperREAD MORE,1
It's niceREAD MORE,1
This product at certain times produce high heat iam not using any it produce high cpu and stop working.Iam wasting of money to buy this product.READ MORE,0
Please don't ever buy this product with few days experience I am writing this message. Processor is very slow 15 to 20mins to login and often it get stuckREAD MORE,0
Awesome laptop 💻READ MORE,1
It is just for simple use only. Not good for programming and can't even think to play games 😅READ MORE,0
bad product for coading purpose and  bad for android Studio with emulator.Product is not good and dell service also not good.laptop hang lots and speed issue also.READ MORE,0
Good laptop ... design was sleek n fine...works properly till now ...go for it ...READ MORE,1
"Worst purchase ever. Hard disk dead within 6 months of usage, now after 13months keyboard keys itself not working.READ MORE",0
Good Product..READ MORE,1
GoodREAD MORE,1
OssamREAD MORE,1
Very very very slow… hanging multiple times… waste of money.. I’m returning this product…please don’t buy…actually I bought this even after seen negative comments.. I realised after I used this laptop… it is taking long time to open even for word documentREAD MORE,0
Performance is good but batty is not good .Needs to improve batty lifeREAD MORE,1
Happy with the productREAD MORE,1
"Nice laptop, love it.Battery backup is good 4hr 30min (approx.)Sound quality, design and display is top notch.READ MORE",1
Nice product 👍READ MORE,1
"Very worst laptop, restart taken more time. Frequently hangREAD MORE",0
"This item rebushed,this is heavy over heat product plz solve my problemREAD MORE",0
Battery life is disappointing. Aftet 4 months of usage I started experiencing slowness and even froze on a couple of occasions. I didn't expect this from a i3 10th gen 8gb/1tb laptopREAD MORE,0
Good performance.READ MORE,1
"Very good product. Value for money.Runs smoothly, after a 3 week of use it is performed well in terms of processor, RAM, display and works really well for IT software and it is very good product for day to day life work and for online classes purpose as well as developer workREAD MORE",1
GoodREAD MORE,1
Heating Issues. Very slow. Battery backup is almost good. Hanging issuesREAD MORE,0
Dell bistro which  17 days back I bought is not working that yesterday night stocked . All functions are not working. Even I am unable to close n restart. That is the position.READ MORE,0
Product is very good....READ MORE,1
Awesome 😍😍READ MORE,1
"Good product, light weight & good battery backupREAD MORE",1
Good laptopREAD MORE,1
Charge is heating & laptop is not opening with properlyREAD MORE,0
Lap was good but hence is very hardREAD MORE,1
THANK U VERY MUCH SENDING ON TIMEREAD MORE,1
"Not worthy at all, the battery performance is total bad and it gets heated quite fast. Still I liked the display and other functions, but, the overall performance is not very satisfying..READ MORE",0
Touchpad has stopped working after 1 week of usagrREAD MORE,0
Very Nice. You should buy it.READ MORE,1
Good productREAD MORE,1
Good go for itREAD MORE,1
DELL INSPIRON 3511 AS per the specifications but during updates excess heating is observed for which a cool pad is necessary and also battery back up is not up to the mark. Display is also not as expected.READ MORE,0
GoodREAD MORE,0
Very worst  seller waste of of money don't take anyone this laptop  wasting money Performance not good and keep board damaging and no fingerprint and black light Very slow performance and while charging laptop burning smell is coming I requested every one don't purchasing this laptop wasting your moneyREAD MORE,0
Good performance in all time.READ MORE,1
It is heating very badly n we cannot use it for more than 30 minutes.READ MORE,0
SuperbREAD MORE,1
Very impressive design with thin and light weight. Easy to carry. Performance is pretty good 👌. Overall value for money.READ MORE,1
ExcellentREAD MORE,1
HAPPY WITH THIS PRODUCTREAD MORE,1
Very good quality. Good backup. Excellent performance. This shows why Dell is the leader in the computer market.READ MORE,1
Though got the product on time but few keys in the keyboard were not functional. Laptop is still lying with me and Dell is saying that they will replace the laptop after 50 days. My work is completely hampered. I will not recommend to buy Laptop through Flipkart as they are not responsible for any issues you come across once you paid the moneyREAD MORE,0
SuperREAD MORE,1
Good laptopREAD MORE,1
Best laptop under 45k..it is better for Medium User..Not that much use for heavy user...READ MORE,1
Bought this for online classes. Hardly used it as there was summer holidays. The charging port was loose and wasn't charging properly. Tried with other Dell charger same issue. Connected with Dell Support - they confirmed the port was loose. However refused to repair it under warranty!This is not even 2 months old !! with very less usage and the port is already damaged.Either the company/seller gave a defective piece or this product's durability is just horribleREAD MORE,0
Awsm productREAD MORE,1
Thing is this laptop get hotter sometimes so that's why I am not able to use it on my lap. This laptop is only for table . And if possible add SSD in it after buying.READ MORE,0
I want budget laptop and this one is perfect sutable for me till date i was not got any issue. Guys if you thaught to buy laptop in budget then back you seat and close your eyes and order it. One star deduct for design only nothing else.READ MORE,1
Amezing productREAD MORE,1
A very good productREAD MORE,1
Worth buyingREAD MORE,1
Working so smoothly.READ MORE,1
Good product 🥰i like itREAD MORE,1
NICE PRODUCTREAD MORE,1
Overall good 👍READ MORE,1
Best QualityREAD MORE,1
Super awesomeREAD MORE,1
Daily inspiration core i3 10th generation is good working laptop and its processor is also good some heating problem occurred but that's nevermind and have a basis function and much more equality to work fast and smooth it have lots of functions and have a good battery backup and also have smooth surfaces which help to work smoke fast and also have better battery life.READ MORE,1
Value for moneyREAD MORE,1
"Exellance, osmREAD MORE",1
OsmREAD MORE,1
Very poor quality . Lock got broken within 1 month.READ MORE,0
Best for students 🙂READ MORE,1
"Found it worth the price of 35k .. does the purpose of your personal notebook .. surfing, storage, zooming, officing, etc .. has good battery backup of 5hrs, nice brightness, scaled matte texture,  sound is loud n clear, webcam is HD clarity, upto 4k online videos could play easy, no extra softwares, pre installed windows, lifetime MSOffice, 15 months Antivirus, 1 TB HDD, 8 GB RAM, no SSD model .. make sure you do second partition after setup .. in all its a good one for the purpose !!READ MORE",1
very bad laptop audio as i was not even able to listen to teams meeting and zoom call even with full volume. looks like the hardware is bad. I can say this as i have compared the volume with with another laptop (with same model) has a way better sound. with this you can't even work without headphone/earphone on.READ MORE,0
"Nice product, value of productsREAD MORE",1
"Despite of the 8 GB RAM and fast processor (as claimed) this laptop gives only medium to low performance on applications.I am not using this one for high end gaming or heavy applications, still getting poor performance.Since build quality and battery backup are so good, just going with it...Even it takes around 4 minutes to show the desktop.Giving 1 Star for its performance, not for the productREAD MORE",0
Brilliant Laptop 😍READ MORE,1
Waste of moneyREAD MORE,0
GoodREAD MORE,1
Good product.... excellent workingREAD MORE,1
Nice one ☺️READ MORE,1
Best purchase..value for moneyREAD MORE,1
"Laptop is too slow , after doing all settings as recommended on google to boost the performance still it is too slow to use. Might be problem will resolve after visiting customer support / OS upgrade but it is painful after buying brand new laptop. Not at all recommended.READ MORE",0
This laptop is good. But slow in the starting.But this laptop has great fitures🙂🙂🙂READ MORE,1
This laptop has very slow processor as it seems it doesn't have i3 processor. I don't t think so that this laptop is worth for this price.READ MORE,0
Better laptop in this price segment. Speed is good. Battery backup is also good. I think best part of this laptop is separate slot for SSD. So no need to remove existing HHDREAD MORE,1
GoodREAD MORE,1
My keyboard is not working fine and the shift functinalty is not working for something keysPlease do reply and get my fix done asapI have been given a dummy laptop I took 8gb ram and 1tb had and the new laptop it is getting hangEven the cursor is taking 2 minutes to move on screen Horrible productREAD MORE,0
The product is awesomeREAD MORE,1
Good product 👍👍READ MORE,1
"Good Performance & Design, improve Battery BackupREAD MORE",1
Best for this priceREAD MORE,1
Valve for MoneyREAD MORE,1
GoodREAD MORE,1
Very good productREAD MORE,1
Very nice productREAD MORE,1
Performance 5/5Design and style 5/5Display 5/5Batery 3/5 could have been betterOverall satisfied with the laptop and good value for moneyGood buy for a moderate user..READ MORE,1
Best in class ssd + hdd battery good super fast boot satisfied 100%. Perfect for gaming and codingREAD MORE,1
Awesome.I edited my review after 10 days of using.Performance DisplayBatterySsdHdd....... everything is mind blowing...READ MORE,1
If you are looking for a laptop please don't buy it.U will repent later as am I.Worst product of Dell . The Hinge point breaks down frequently.READ MORE,0
Good productREAD MORE,1
Good productREAD MORE,1
"The product is very good, the only thing it lacks in is the size. 14 inch is the size. If the size increases little bit to 15.6 then it would be nice.READ MORE",1
GoodREAD MORE,1
GoodREAD MORE,1
Amazing looksREAD MORE,1
Very slow performanceREAD MORE,0
Work good but very sensitiveREAD MORE,1
"Lightweight, fast durableREAD MORE",1
This is nice laptopREAD MORE,1
Worest productREAD MORE,0
Good product.READ MORE,1
Worst experience . Got lines on screen .READ MORE,0
Fine so smooth for typingREAD MORE,1
It's finestREAD MORE,1
GreatREAD MORE,1
Mouse isnot working after some timeREAD MORE,0
"Very nice laptop, loved itREAD MORE",1
Awesome product 🥳🥳READ MORE,1
Lower side of the displays (bleeding screen). Means more white light it looks bad in new laptop. I think to replace.READ MORE,0
Bad product it hangs a lot - need replacement or would like to order another laptopREAD MORE,0
Dell is very nice productREAD MORE,1
Pls don't buy this. It's very very slow loading.READ MORE,0
Took around 4 mins to sign on to the laptopREAD MORE,0
Fantastic cool superb niceREAD MORE,1
Good  product. Value for money..READ MORE,1
Doing great Really satisfied by the product.READ MORE,1
Nice productREAD MORE,1
Good productREAD MORE,1
Good product worth priceREAD MORE,1
SuperbREAD MORE,1
Nice oneREAD MORE,1
Good looking and slim body laptopPerformance very goodThank u flipkartREAD MORE,1
Latop screen hinge damaged just after 25 day... very disappointed with Dell... please don't buyREAD MORE,0
"Poor quality material, Hinges damaged only 02 months from purchase and due to this screen frame also having issue,even cannot lift up flap of laptop.READ MORE",0
"Just in 3 months of purchase mouse-pad stopped working. Even-though there is SSD, the system seems to be slow while working with Photoshop and all. This was the first Dell laptop I brought instead of Asus, which I had earlier but felt dissatisfied by the performance of this laptop.READ MORE",0
Very good product..READ MORE,1
Good Dell inspiron laptopREAD MORE,1
Except display everything is goodREAD MORE,1
Very Nice laptop and performance also good.READ MORE,1
I have bought before 2 months.it is not working properly. the screen damaged.unable to open itREAD MORE,0
Very nice product but l need c type in dell in this priceREAD MORE,1
"Not a good decision buying this product.  Laptop getting hung quite often. Keys on the keyboard is not in standard place. Very uncomfortable typing as ctrl, alt, delete, function buttons placed un-standard formatREAD MORE",0
Overall goodREAD MORE,1
Super..READ MORE,1
"Everything is quite satisfactory according to the price point of this laptop. If you need some extra fast performance with the same configuration, then you should install a NVMe SSD (internal) as the booting hard drive, from a Dell authorized service centre. But remember, it is one of the laptops those are specially configured only for office work and educational purpose, not for heavy gaming and heavy coding purpose.READ MORE",1
Not bad 😊READ MORE,1
ExcellentREAD MORE,1
"Just Loved it... ,READ MORE",1
NiceREAD MORE,1
GoodREAD MORE,1
"Faulty display, and they don't cover in exchange / return policy by involving the tech team inspection fraud. Without proper resolution they updated issue resolved. I am still having the same problem in my laptop, why should the customer get faulty things when we buy new laptop. This was my 2nd laptop, first was good. Please buy relying on your luck.READ MORE",0
"Don't buy it's automatically shutdowns after 20 days use, and also technicians and showroom members will play new games with you..READ MORE",0
Great product.. booting is quick because of SSD.. bought it for coding purpose and till now satisfied with the performance.. battery backup is also good..READ MORE,1
"Don't bye this laptop after 1yr use this laptop is hanging problm, i can't atten my exam.. I totally unsatisfied for this laptop... Please don't bye this laptopREAD MORE",0
"Awesome laptop , no regret , just go for itDisplay - 5/5 ( believe me, 220 nits is sufficient for home use)Speed - 5/5 ( ssd very fast, 5 seconds to boot windows, 2 seconds to shut down windows )Design - 5/5 ( very slim & borders are very narrow )Purchased this laptop for ms office work, internet, watching movies, it's best laptop in this price rangeREAD MORE",1
Hanging issue and bettery backup lowREAD MORE,0
"Very worst product. I never believe that Dell laptop will peform bad that you can't expect. To boot the system need to wait minimum 5 to 10 minute. To open any file, it is taking minimum 2 to 3 minutes. I can't able to use internet also because browser is not opening and sometimes it is taking minimum 30 minutes to open the browser and it is not allowing to type somethingREAD MORE",0
"Can be better at this price if you have upgraded it to i5 processor or probably have given an option for upgrade with some minimum extra cost. Also, weight factor is still a little high, which can be improved abt 100-200 grams.READ MORE",1
"Best in class, it's really good to use.READ MORE",1
GoodREAD MORE,1
Good productREAD MORE,1
Excellent product under 45k.performance awasome.READ MORE,1
Product is good for very slow processor.Suggest you to Go for i5 or i7 processor.READ MORE,1
GoodREAD MORE,1
Nice productREAD MORE,1
ExcellentREAD MORE,1
Ok for normal use but slow processor not playing games in normal graphics battery backup is also not goodREAD MORE,1
Nice productREAD MORE,1
"Waste of money, just take 2 minute to read this before buying or you regret after 2-3 months of use:-1) Hangs a lot 2) It works like 2 gb ram laptop3) Battery does not sustain for longAnd many more drawbacks, if you are planning to buy this instead you go for a 2 gb ram laptopREAD MORE",0
It's good for coding and all....  If  you do editing then plz don't prefer this ... Otherwise it's fineREAD MORE,1
GoodREAD MORE,1
Good Laptop For MeREAD MORE,1
SuperbREAD MORE,1
Awesome iam used only 2 days but it is ok .READ MORE,1
NiceREAD MORE,0
"This product bad quality, Laptop is very hot🌡️ and performance 1% and Flipkart company is not response any reason so Please guys do not order this productREAD MORE",0
GoodREAD MORE,1
Product is good but getting heating issues when using internet and battery draining too fast.READ MORE,1
Nice productREAD MORE,1
Very good FlipkartREAD MORE,0
U can go 4 it according to ur budget ..READ MORE,1
Very bad performance. Hanging problem.Take too much time for start. All files and documents disappeared. Always buy offline of this type of productREAD MORE,0
Perfect laptop for personal use!READ MORE,1
"Excellent display full hdDecent fast , good build upNot much heatValue for moneyREAD MORE",1
"Giving 1 star for the very bad customer support provided by Dell. 1. Bought this laptop 6 months ago & its performance has been going down since then. 2. It hangs frequently & battery backup is maximum 2 to 3 hours. 3. Onsite Support is mentioned but so far, Dell has not provided Onsite support in spite of my repeated requests. 4. Request all people who read this to buy any laptop but never buy a Dell product due to very bad customer support & even worse product quality....READ MORE",0
Its good productREAD MORE,1
Good laptopREAD MORE,1
Heating issue..body damaged..battery drains very fastREAD MORE,0
Nice productREAD MORE,1
Device is too slowREAD MORE,0
Nice but laggingREAD MORE,1
SuperREAD MORE,1
Very bad qualityREAD MORE,0
Really great product in cheap price.READ MORE,1
Very good product!!READ MORE,1
Probably came with a faulty OS. Got stuck on a Bit locker loop. Had to contact dell and they asked me to reinstall the OS and take data back up. So much for a brand new laptop that literally has been used once.READ MORE,0
I Used this New Laptop But Running Performance too Slow Please Don't buy this LaptopREAD MORE,0
Poor service by flipkart. Laptop unboxed and found display is flickering. Tried to replace however flipkart asked to contact service centre. Dell finally came and changed the display.Initial feel is really good. Got my windows 11 upgrade which gives the laptop a really stylish look. Initial boot look slow but works fine afterward.Overall good value for money.READ MORE,1
Good one. Very good daily use.READ MORE,1
It an excellent product for this priceREAD MORE,1
Laptop material very poor quality. Hinges problem. Its broken within 3 monthsREAD MORE,0
I have been seeing this display ever day...it is bot booting...sometimes in the middle of the work it stops suddenly and restarts automatically....READ MORE,0
"Only Heating problem , Other features are excellent and performance is very goodREAD MORE",1
"Laptop is heating issues, mouse not properly work and software issues regularlyREAD MORE",0
It's really slow...it's been two days since I'm using it and even at that moment of time it's not working like a new laptopREAD MORE,0
OkREAD MORE,1
"Don't by this product, they are not given good service, the leptop was very slow, when I said for return, they just said that, only replies option is available  no refund giving by them, don't by any think from FlipkartREAD MORE",0
Loved it.. Best buy of my big billion day.. 👍🏻READ MORE,1
Performance of device is very good and in this price very good productREAD MORE,1
Good laptop for educationREAD MORE,1
"Great product,  found extra discount also on flipkart, very fast operator, In 1 word  it's WOWREAD MORE",1
Best productREAD MORE,1
Best multitasking Laptop in this budget in Dell 👍READ MORE,1
Excellent productREAD MORE,1
Very good productREAD MORE,1
"Best budget laptop dell Inspiron 3511 8gb ram/ 256 gb sdd/1TB hdd. display , sound quality  is perfect and working so fast. Value for Money 💰.READ MORE",1
My first laptopREAD MORE,1
Nyce productREAD MORE,1
Very good productREAD MORE,1
Good productREAD MORE,1
Best at this price range.READ MORE,1
Nice QualityREAD MORE,1
Nice laptopREAD MORE,1
"I never recommended anyone to purchase dell product, within 15 days problem arise with display ,this was ridicules.READ MORE",0
Hang issue...do not buy it. Go for SSD not Hard disk.READ MORE,0
Nice laptop especially for online classes and work from homeREAD MORE,1
"Price very high, and Quality is very lowest, west of money in this itemREAD MORE",0
GoodREAD MORE,1
Best laptop under 45k..it is better for Medium User..Not that much use for heavy user...READ MORE,1
GOOD and worth for moneyREAD MORE,1
SuperREAD MORE,1
Not working properly. Hanging issues & excel not working properly.READ MORE,0
Hanging problemREAD MORE,0
"Worst product.I purchased on July, 21.within 6 month display got fail.I tried to Customer care.But no one is responded.Pls don't purchaseREAD MORE",0
Please Don't purchase this item.READ MORE,0
Highly heated iam confused wasted moneyREAD MORE,0
Just received the product and it was perfectly packed and I can say that its an excellent product.READ MORE,1
Battery backup not goodREAD MORE,0
Very GoodREAD MORE,1
Excellent product with great performance 😊😊READ MORE,1
ExcellentREAD MORE,1
"System is not working properly, very much slow , mouse not working properly, how can I solve the problem , kindly suggest meREAD MORE",0
It's goodREAD MORE,1
Good laptop in this price rangeREAD MORE,1
"I got this laptop tomorrowAnd I m very happy with performance and display is also good, battery life is also nice.And the best part is I got instant upgrade for generation 11Overall I m happy with I gotREAD MORE",1
It is useful all types of workREAD MORE,1
Students need to buy... I'm to a studentREAD MORE,1
Nice podakREAD MORE,1
Nice productREAD MORE,1
Nice laptopREAD MORE,1
Bad PerformanceREAD MORE,0
NiceREAD MORE,1
Value for moneyREAD MORE,1
Better optionREAD MORE,1
Good priduct in this range.READ MORE,1
"Exellance, osmREAD MORE",1
Over heatingREAD MORE,0
Got more than expectations. This is my second DELL Laptop.READ MORE,1
NiceREAD MORE,1
GoodREAD MORE,1
Good productREAD MORE,1
Im impressed 🔥READ MORE,1
It takes years to start.READ MORE,0
Good.READ MORE,1
"Worse product on this price very slow in speed and with heating issued, battery back up is 45 min only, feels as if cheated, it ruins the brand name of DellREAD MORE",0
Very good and amazing product.READ MORE,1
Perfect laptop for studentsREAD MORE,1
Nice product  ?READ MORE,1
GoodREAD MORE,1
Good  performing laptopBut less port option Doesn't have rj45 and type c portAnd display isn't bright enoughREAD MORE,0
Product was good 😃READ MORE,1
GD productREAD MORE,1
Good Product. Worth the moneyREAD MORE,1
Nice productREAD MORE,1
Nice productREAD MORE,1
Very slow...not even good for beginnerREAD MORE,0
With respect to price great product.READ MORE,1
