Reviews,Verdict
Bought this laptop 2 months back. Initially it was working fine. Currently it is freezing even when one or two applications are running. Very disappointed. 😣😣READ MORE,0
overall nice but built quality  could  be downfallREAD MORE,1
The best processor you can get in this price range. I think the minimum brightness should be a bit lower. Temperature management is fine.. keyboard letters are hard to see without backlightREAD MORE,1
Laptop is good but its battery backup is not goodREAD MORE,1
5600H best processor....you can go for this model without any doubt.READ MORE,1
"Good product , highly recommended for gaming , display was smoother than you think 🌝,battery was good enough to run more than 6 hours in normal usageREAD MORE",1
Beast 🤩READ MORE,1
Superb laptop under 60k. Only battery performance is little low otherwise awesome 👌READ MORE,1
Nice laptop under 40kBut plastic quality litte badNice display & battery backupBoot in 5 secondOverall it's worth of moneyREAD MORE,1
NiceREAD MORE,1
Value for money. Go for it.READ MORE,1
Best laptop under 55kFast processing speedGood lookingREAD MORE,1
Third class laptopREAD MORE,0
Best laptop in the budget trust me it won't disappoint you. Battery on gaming laptops are never the best but just go for itREAD MORE,1
Ok. Not bad FlipkartREAD MORE,1
At this price range you are getting : 8 gb ram1 TB HDD(storage)256 gb ssdA very good battery back upDisplay nd features are niceSound is LittCamera is a bit below avg but no prblm as we don't attend vid meetings daily.So all in all this is value for money...and also you can trust hp laptops. Good for student to Office range.If u buy u won't regret.nd I think at this price range u r not getting this much quality laptopREAD MORE,1
Best laptop at current for 40000. You can almost do anything with it. But my complaint is that it has no disk drive so i can't play any kind of cd or dvd. Overall good product and worth buyingREAD MORE,1
Worth It at this price range.READ MORE,1
GoodREAD MORE,1
"This is my first Laptop .I got pretty excited on the delivery day .After using 2months ,I am writing this review. Everything is nice especially I like the keyboard with purple backlight. Display is fine . Battery is bad  for gaming laptops , If you want more battery if you are always far away from charger plug u can avoid gaming laptops.For gaming still I need to figure it out . For programming it was awesome  . Damn sure everylikes it in this budget.Finally it is the killer in this budgetREAD MORE",1
AwesomeREAD MORE,1
Battery backup not so good. Ryzen is very good comparable to i7 10th genREAD MORE,1
Battery backup quality is very poor. It don't give 2hours backup. Worst hp productREAD MORE,0
"If you get it under 65k normal price go for it is the best it is good for coding as an gaming laptop has decent battery you can do 3d work the refresh rate is amazing yeah camera is little disappointing but for this cpu,gpu , screen you can go for it amd is best for gaming i could say it nailed it wifi range is low but i can work with it definitely need an upgrade in storage and ramREAD MORE",1
I buy a laptop just 2 weeks ago . Now not working properly. Worst ever don't buy this laptop .READ MORE,0
got this in only 4 days... packaging is best.. build quality is same as other laptop..no hinge issue.. . performance is also best... battery is about 4-4.5 hours if u r not doing very heavy task... display is awesome... if u r playing any game.. that 144hz display will just blow ur mind.. see guys... at this budget range this laptop has only competition with HP Victus ... in Victus u will get 5 hours battery and ms office but it's 2.5 kg..at this price range.. this is the best laptop u ca...READ MORE,1
Best laptopREAD MORE,1
Awesome 😎😎😎 my first Gaming laptop loving itREAD MORE,1
"Bought this machine at price of 55k. Specs of this machine is beyond at the price.One thing I would say that - It's charger 150W heats while plugged in, you can feel it's like 45°C or above.You will not get product like this at this price range @55kREAD MORE",1
GoodREAD MORE,1
Its a pioneer in every aspect and task.. apart from battery... Battery lasts for 2 hours to 2.5 at moderate use! Go for it if battery aint a concern!READ MORE,1
Very niceREAD MORE,1
Awesome productREAD MORE,1
Performance wise that is good but the main concerns is it's build quality which may be not slightly goodREAD MORE,1
Nice display and value for moneyREAD MORE,1
Best performance better thermal good quality materials use.READ MORE,1
Its amazing 😊👍thankyou flipkartREAD MORE,1
"I usually don't write reviews but the price people paying for it worth a review for the product.I'm using this more than 30 days here is my opinion.Pros -Price to performance and UI - 10/10, Ryzen 5600H, Nvidia GTX 1650 with 8 gb pre-installed 3200Mhz Ram and Samsung's M.2 NVME SSD great combo. Smooth app close opening and switching between app windows.Specifications at price-10/10  5.2 Bluetooth, wifi 6 , Win 11, No MS office thou (Libre office can replace), 512GB NVME ROM, 8 GB RAM .Di...READ MORE",1
Expensive but worth every rupee!READ MORE,1
best laptopREAD MORE,1
Keypad backlight is not avalibleREAD MORE,0
Overall better than others brand s 😍😍😍READ MORE,1
"So far so good, it's really value for money. I will update my review after some timeREAD MORE",1
"The display is legit awesome...because of SSD the booting time in the system is 5 seconds approx. It's very good for online meetings, surfing and light-gaming...It has lifetime MS-Office Subscription. The sound is also nice. I didn't find any cons in the product till now. But, it doesn't have backlit keyboard which is mentioned Overall, very nice laptopREAD MORE",1
Just love it definitely go for it who's budget is below 60k I got it for 53 k just 5 days before. Value for money gta v run ulta smoothly on realistic graphics. Thermals are also good. Mind blowing deal . 75+ fps in gta v is for sureREAD MORE,1
Ryzen 5 is far better than i5 just go for itREAD MORE,1
very badREAD MORE,0
OMG....we never expected such an awesome laptop in this price✌it is a must buy product ⭐Works fast...has a lot of storage....and very light and sleek🖤You should go ahead and buy thisREAD MORE,1
AmazingREAD MORE,1
Very good productREAD MORE,1
LoveableREAD MORE,1
"A very good refresh rate with high performance graphics and one of the best processors..! The only thing where one might find a difficulty is the battery part, besides that it has everything that a beginner programmer and a pro level gamer want in their personal laptops.READ MORE",1
I have been using this since 8 months. The design is awesome and it shows no problem till now. Laptop is very good for the person who works on graphics related things.Designing people must consider this.READ MORE,1
I'm loving itREAD MORE,1
Good productShould give more focus on hinge as it does not feel solid and doesn’t give confidence as quality seems averageREAD MORE,1
Very good product at 40k best for everything on easy levelREAD MORE,1
Beasting Performance 🔥🔥🔥I  Got this Laptop one week ago. After the use of one week I gave my Review. Simply Says Mind Blowing Purchase. Terrific Performance. Battery looks average and Screen Quality also little bit low. Performance Of Laptop is Awesome. Ryzen 5 5600 H .Heating is very low and cooling fan looks so Good. Overall it is Must buy laptop. And The Flipkart package and delivery service also good with Safe and neat packaging.READ MORE,1
It's super cool laptop for such a price..Should consider to buy...But you can check for other also..like asus tuf ...Easy to use laptop...I have compared asus tuf and this...For me this standsREAD MORE,1
It's very good.... Laptop ❤it's worth to buy itREAD MORE,1
"Best in this price.Ryzen 5 5600h, 144hz screen what else do you need.Only con is the battery back up is not much because the processor powerful and screen is 144 hz.But its a gaming laptop so plug in and play absolute beast.Games that I tested. Valorant 200+ fps Genshin Impact 60 fps stablePubg pc 60 fpsREAD MORE",1
Very good laptop for students who want to multitask. Trackpad is very annoying except that it is the most value for money laptop at this price.Performance is unbeatable. No need to run any benchmarks. If you want performance and can adjust with a USB hub for more usb and average trackpad then it is very good laptop for 55k(the price at which I bought.)READ MORE,1
"Good laptop,not bad at allREAD MORE",1
Very nice Configuration is great with nice costAlso got 1000 discount by hdfc credit cardDeisgn is as visible hereRunning speed is goodREAD MORE,1
Very good productREAD MORE,1
"Beast performance good audio quality display is also good only battery last for 3 hr so use on adapter while doing heavy tasks thermals are good it don't heat too muchDo no wobble, i bought it rather than victus because victus wobble a lotBought it for58,490 decent budget but if have no issue with wobble go for victus it has good battery life thermal are also goodREAD MORE",1
it is a very smooth laptop. delivery is so fast. cad and SketchUp working is smoothly and V-ray render is fast.READ MORE,1
It is very good product from hp we have pursed it for normal use like photoshop and multitasking ang it give us better performance and batter backup is great it give 6-7 hours of backup.READ MORE,1
"Very nice laptop and value for money, it has WiFi 6, this is the the best in this price range got it for 59k Thanks Flipkart for good service and good quality experienceThe delivery was also on time and got a proper open box delivery.Thank youEdit after 20days of use , it's working fine as thought , and got the window 11 update too , but a con is that it's matt finish attracts dust and finger marks , the new feeling of the laptop goes away in one day , and you just can't keep it cle...READ MORE",1
Good productREAD MORE,1
Good laptop in budget... Thanks to flipkart for fast deliveryREAD MORE,1
Got it today. Thanks to flipkart for the fastest delivery. The design and the display of the laptop is awesome. Booting in just 5 sec after setup thanks to ssd for that. Performance is good. Battery is for about 3-4 hours but fast charging and with pre-installed microsoft office for life time. Webcam is average. It is the best laptop with both ssd and hdd with good performance and quality product around 40k.READ MORE,1
Good 👍READ MORE,1
Lags while chargingI have tried so many ways to solve this problem but nothing worked It's time to visit service centreREAD MORE,0
Very Good ProductREAD MORE,1
Really Happy with the product totally satisfied with the laptop value for moneyREAD MORE,1
"Only cons which were not deal breaker are1. Hinge wobbling while typing aggressively or kept right under the fan with 5 speed.2. Colours displayed on the screen are not vibrant they are dull but you got 144 Hz refresh rate so no need to worry.3. Trackpad height is less Bcoz of that speaker grills, you can manage it by purchasing a mouse.4.You can get the battery backup of 3.5 to 4 hours on light usage if your work is heavy you shouldn't expect a good battery life in a gaming laptop.    A...READ MORE",1
Superb.. performance..I love it.READ MORE,1
Nice purchase as it comes with office and has both SSD and HDD. Good for online classesREAD MORE,1
"My laptop turned off itself,and not turning on.Most probably it could be happened by battery failure.😿😿READ MORE",0
Bang for the buck Battery backup and display is very good.Boots in 5 to 6 seconds.But camera isn't that great.Best laptop in this range with both hdd and ssd.And thank you Flipkart for the fast delivery.READ MORE,1
"Simply awesome and value of money, good choiceREAD MORE",1
GoodREAD MORE,1
Don't see any negative reviews. Just go for it. It's awesome for study and entertainment purpose. It also supports games like GTA V which you can play but in low settings. It also has a premium built quality. So just go for it.READ MORE,1
Good leptop but battery not good very fast doun so please hp company you can work to battery performance meter over all mind blowing leptopREAD MORE,1
GREAT CHOICE If you are looking for a gaming beast under 60k than go for itREAD MORE,1
Just got this beast after 5days from ordering.This is the best  budget gaming laptop ever as this has the new amd processors ryzen 5 5600h just under 60k range with this gtx 1650 will perform more than you expected.checked everything after delivery everything was good no problems and tried valorant game for gaming performance it gave 130 + fps in high graphics.Its the best laptop for students and also who are intrested in gaming under 65k.. even best under 70k budget.Cons: screen wobbles whi...READ MORE,1
LoveableREAD MORE,1
Good laptop in this rangeREAD MORE,1
"Good experience from Hp value for money best battery life ,processing good enough for regular use _ over all such good products ☺️READ MORE",1
"Everything is good , if you can grab one hp victus at same price, that is more awesomeBattery is pretty average,  but not that badPlease note these things-there is no Ms office with laptop, you have pay extra for that- type c is just for data transfer- no charging support - no finger print scannerREAD MORE",1
"Overall good device , there are minor issues here and their , like the battery, it is a gaming device so can't complain but still , it needs to be charged like every 4 hours or so. Build quality is good , you'll feel the smoothness when you use itREAD MORE",1
Very poor battery backupAnd processorREAD MORE,0
Delivered the product on scheduled time.. Within this price range and configuration wise perfect choice...READ MORE,1
Writing this review after 3 months of usage.1. The performance is ferocious and heavy af. The ryzen 5600H is just beast. 2. GeForce GTX 1650 is very powerful and enough if you are a gaming freak or some 4k editing.3. The 144hz refresh rate is just lit4. Battery is descent it usually gives me 3-4 hrs on normal usage.5. Overall value for money product if your budget allows you then go for this and please don't go with Asus tuf.The only con is it catches finger prints as it is Matt finishe...READ MORE,1
It is good if we are provided with instructions to register for MS office package. Expected also to have laptop bag which is unfortunately not there.READ MORE,1
"Been using this bad boy for about 3 months. Here are my 2 cents.Pros:1. Super fast Ryzen 5.2. 8 GB RAM is enough for day to day work as well as gaming (games likes Witcher 3 and GTA V run on ultra settings)3. 4 GB VRAM is just amazing.4. Battery lasts for 5-6 hours in normal usage (playing movies, net browsing, coding) and 1:30 - 2 hours while gaming (which is decent).5. Nice matte look with good build.6. Speaker output is decent.7. Superb display.Cons:1. Keys on the keyboard are ...READ MORE",1
Mouse Does Not working properly while using Excel. Facing Problem since First day Now Using Wireless Mouse since One Year but problem still could not resolve after Updation.READ MORE,0
Received the product today... was in perfectly good condition... the delivery man opened the product at the  time of delivery to check any damages (OBD)...Later I'll post a long term review.READ MORE,1
This laptop is beast. You wont even notice a single frame drop while playing games which are less than 25-30 GBREAD MORE,1
I buy this for kids online classes but laptop is getting hanged while use Teams app for classes. only hard boot  have to do.READ MORE,0
The best in this price rangeGo for it packaging and seller both are goodREAD MORE,1
So happy very good product.READ MORE,1
There exists no competition for this product . HP has introduced such a good laptop  at such an unexpected price that the complains just diminish by seeing this laptop's supremacy .READ MORE,1
Fabulous laptop.Performance of these laptop is impressive.its thermal system is also good.READ MORE,1
"➡️ Laptop adapter is not working after 7 months,  which cost me around 5000. I am disappointed 😞.READ MORE",0
"Over all good laptop for this money. Best option to choose this laptop is design, display and 256SSD and 1TB HDD.I like this laptop ❤READ MORE",1
Performance at peak level in this price range.READ MORE,1
Best performance of Ryzen 5 5600H combined with Nvidia 1650 & 144Hz for smoother screenplayREAD MORE,1
I am using this laptop from past 14 days….i was very confused between acer nitro 5 and tuf f15 and this after 2 months of deciding i finally went with this laptop and trust me guys this a very good laptop with this specs and provide value for money u will not regret to buy this laptop….only con i found in this are thermals it could have been better but seriously u cant notice that difference….overall i am very happy with my purchase.READ MORE,1
Best for college students in computer engineering and for this price range.(60k) .for now .READ MORE,1
Good for performing 🎭🎭READ MORE,1
Anyone plz don't buy this products because this is not working and the screen light of this laptop is very badREAD MORE,0
"Good product,Go for itREAD MORE",1
"Display and ram performance are super🙂 but battery drained too fast with in  1hour after contact hp support they tell to uninstall all the  battery driver's in device manager settings after that it ok good🙂 , Battery is not satisfied 😔😔😔😔READ MORE",1
Very Good 💖READ MORE,1
"1)Trust me guys  this is awesome  Laptop  💻  in budget  value  for money! 2)best experience  with this laptop when  Playing  the high graphics  games with in this laptop NVIDIA 4GB GRAPHICS  CARD.3) BATTERY  LIFE, BACKUP  IS 2-3 HOURS  ONLY WHEN  USEING GAMES., NORMAL  USE 3 HOURS. 4) SOUNDS  QUALITY  IS REALLY  AWESOME  GUY'S.  I LOVE THIS SPEAKERS  🔊  AND MUSIC.! 5) ATTRACTED  KEYBOARD BACKLIGHT. 💜👑😘6)GAMING  EXPERIENCE  REALLY  LOVE THIS LAPTOP. 7) WHEN START THE LAPTOP ,R...READ MORE",1
Ordered HPs Ryzen 3 Dual core 3250U model and got delivered in two days. Very good packing from Flipkart.Fast boot up and great performance laptop for working professional especially teachers and students.Go for it guys you will never regret for purchasing this HP model laptop.READ MORE,1
Best laptop for programmingREAD MORE,1
Value for money....READ MORE,1
Best Laptop in This Price Range Getting 200+Fps On Valorant and 100Fps On GTA5READ MORE,1
Awesome 😎READ MORE,1
NiceREAD MORE,1
Excellant product I am much happyREAD MORE,1
Purchased product but it didn't came with ms office Then I contacted flipkart and they provided me with the replacement Laptop is working absolutely fine Best laptop in this price rangeREAD MORE,1
GoodREAD MORE,1
HDMI port is not working.READ MORE,0
beast perfomanceREAD MORE,1
Its All Pros No Cons Except Internal Capacity Than Can Be Easily Upgraded Via SSDWorth Every PennyREAD MORE,1
Within 2 weeks of purchase its battery drains faster speakers make noise while playing any vedio. My sincere suggestion is do not buy.READ MORE,0
"Worst product, don't buy if you have heavy work. It keeps hanging after one week of buying. So annoying. This is disgustingREAD MORE",0
"Extremely Satisfied,READ MORE",1
After using 3 months...It is the best laptop in this range... Battary performance is great...upto 5 hour's.... looking gorgeous... Display is nice...all connection great...READ MORE,1
Its camera stopped working after using a month. Its build quality is also very poor. Very delicateReally unsatisfiedREAD MORE,0
BestREAD MORE,1
Performance is Very Cheap. I don't Like Go to i5 or Ryzen 5 Increase Some Budget.READ MORE,0
Wonderful ProductREAD MORE,1
Very Good❤️❤️😍READ MORE,1
Good product in this price range...READ MORE,1
"The product was really good and best for gaming(Amd ryzen 5 5600h the processor is beast with 4gb nvidia geforce gtx), Display with 144hz is awesome(15.6 inches) but battery backup is average it should be improved other than that this laptop is best for 60k budget. Regarding delivery it was delivered within 24 hours really good. Iam satisfied and this laptop is value for money go for itREAD MORE",1
Great performance.No heating issues.Crystal clear display.Great adaptor of 150 watt.No wobble issue as such.Awesome keyboard looks.What could have been better:- battery- fan makes some soundYou can definitely go for it 🤘READ MORE,1
Very nice performance  and display is also  very impressed meREAD MORE,1
"This purple panther is literally a beast to be serious. I wanted a good performing laptop for my studying and gaming purposes, I had no idea how to proceed in buying a good laptop. I did a big research online and even with my friends having various laptops like Asus -tuff ,strix, acer aspire etc...I compared many processors based on their performance and found the best 'ryzen 5 5600H ' if you're looking for a laptop under 75-80K. Please go with this,even I was reading all these reviews and w...READ MORE",1
It was a best laptop choice from me And my trust for flipkart got increased. Just love it  and flipkart thankuu for your service 😊READ MORE,1
super product.....amazingREAD MORE,1
Overall the laptop is outstanding My needs are some online classes and a bit gta5 in free time and this thing can handle it nicely but at lower graphics which does not make game too much laggy but it's fine.....the design is fabulous and it supports quick charging only takes 20 minutes to charge from 15% to 100%.....best processor in this range with a 256gb ssd only this laptop offers such a configurations......Hats off to HP.....wonderful product for a bit of gaming and online classes.READ MORE,1
