Reviews,Verdict
"This is my first Mac and I am totally loving it . I researched for a new laptop almost 2 months and finally decided to get a macbook air 2017 in this big billion sale .Believe me it's fast and unique , you will love it .READ MORE",1
"If you are looking at a laptop with good performance and good battery life and want to do programming this laptop is for you. There are some pros and cons in this laptop.Pros :1. The Build quality is premium which we expect from Apple.2. The person who wants to install IDE's for development purpose, these IDE's run extremely well and this laptop is also good for video editing purpose.3. Battery life is good it gives 6-8 hours of battery backup4. Keypad is very lite and doesn't make soun...READ MORE",1
Really loving the experience...Just loving it👍READ MORE,1
Love the Apple MacBook best in every aspect too goodREAD MORE,1
When I start after shutdown then mouse doesn't work and while updating OS also it failed after 99 % every time. Processing speed is too slow. They mentioned it has i5 processor but it doesn't work like that. Webcam quality is too bad.READ MORE,0
Received a Macbook with a big scratch on the back of display. I have applied for a replacement.READ MORE,0
"I didn't know if I could leave my windows PC behind and switch to a Mac, but when I saw the deal thats was offered on the big sale, I took a leap of faith. Got this product at 45k, and having chosen the 'No cost EMI' that was available, it was an effortless purchase. One that I'm really glad of.The build quality is excellent, nothing that is offered by the counterparts running windows at this price. The OS is very beautiful, you can easily fall in love with it. And I can't say anything that ...READ MORE",1
Absolutely enjoyed using this laptop.Highly recommended for Coders and Developers.READ MORE,1
Nice ProductREAD MORE,1
"This is one the best product Iam buying from flipkart thanks for the retailer ""truecomm"" I was worried how will me laptop be. But once I got my product it was fresh and branded. I bought this in big billion day offer for a cheapest price. This MacBook Air apart from everyone's negative view is a great laptop. If you are a gamer go for something else. This looks so good.READ MORE",1
"A wonderful product. Being an helpless fan of Apple products, this is to say that anyone who will acquire this product will never lament in their lives. Please buy this and experience the flawless Apple.READ MORE",1
Bought the macbook for the first time.When i opened it i felt in love with the design and the quality is superb.I feel like a child as i have no idea how to operate a mac os. Mac os is easy to operate and the trackpad is simply WOW. Battery Backup is Excellent.I used it continuously for 3 hrs and the battery drained only 21%. I have more to say but i don't want to make it an essay.READ MORE,1
"It stopped working after 1 year 2 months all of a sudden. And when I took it for repair, they demanded 40k more for the repair. That's not the quality I expect out of Apple.READ MORE",0
Amazing product. Got for 49990 in big billion sales.  Good delivery. Thanks flipkart.READ MORE,1
If you wanna buy laptop and you budget is 60k then go for itREAD MORE,1
worst experience i have with Flipkart within one year of the product and now it's not in working condition also in 1 year 3 months . completely non functionableREAD MORE,0
Great qualityREAD MORE,1
Master pieceREAD MORE,1
"Amazing product. I got it for my development and believe me it works so well with Android studio, jet brains ide. Till now no performance issues.READ MORE",1
I like it very much.Having everything right.READ MORE,1
"Product is good. Very thin, light weight and portable. Although storage is very less only 98gb available from 120gb. Only 2 usb port. Charging adaptor is very handy easy to cary.Editing the review after updating to big sur, it really lagging now.A windows laptop with ssd is much better than MacBook, because in future updates there are not going to slow down there machines intentionally. So that user buy the new one.Not value for money.READ MORE",1
charger is not working properlyREAD MORE,0
Good Product for Student who interested programming....Built Quality is Nice...  And it is Too Slim And Light Weight APPLE Genius 👌😍... Especially Tracpad... Keyboard also..I'm love with it..😍😍😍😍😍READ MORE,1
"Fantastic buy on flipkart . Top notch drlivery and packing , top notch new untouched genuine product delivered.READ MORE",1
Best in style Best IN brandBest IN performance Best in classREAD MORE,1
"I had an issue with laptop, it is over heating while using a half an hourREAD MORE",0
"Got it for 42k after exchange offer during the diwali sale. Got an August 2017 manufactured model, checked the serial number in Apple site and sure enough it had 1 year warranty. Packing was good and laptop was protected well.It came with Mac os Sierra out of the box and there's a free upgrade to the latest os High Sierra. Performance is silky smooth but there's a steep learning curve if you're coming from windows. Although it's thin theres a reassuring weight to the machine. Better to get ...READ MORE",1
"Good and fast ,only limitation is 128 gb storage,upgraded from Catalina to BIG SUR ,many good features like my iPhone and iPad mini get connected so that I can pickup phone from laptop MacBook Air itself and no need to enter passwords etc provided u have same Apple ID ,compatible with Microsoft PowerPoint which I purchased separatelyREAD MORE",1
"1. Best product2. Really light weight3. Easy to understand and use4. Had a hardware issue within 4 days of buying, got a good service supportREAD MORE",1
"excellent,superb,no words to describe this product, it had reached my 100% expectancy, best price.it's just amazing 😍😍READ MORE",1
BestREAD MORE,1
"screen is very very bad.. display angle is very poor. blurred lines starts appearing in this products very early, now it stops working. estimate for repair is 22-25 k. dont buy this product.waste of moneyREAD MORE",0
I am very happy with the product and the Flipkart services...guys don't go for other laptops in this budget....it's very smooth portable and good graphics too.....it's very good laptop for average users acc to me more than that...brand name also matters....the people who says dsplay is terrible I want to say to those guys that display is not bad ...it's very good ...the only drawback is viewing angle other wise 10 out 10 for dis laptop.READ MORE,1
"The rating given is based on the experience I had. Bought this product on Big billion day Oct'19, within a week I had to take it to service center. Issues I faced was - 1. Heating.2. Not booting and showing black screen.3. And finally it stopped working and not able to switch it on.READ MORE",0
"Bought during big billion day sale and  it is fantastic deal got it @ 49990/- Premium design, a quality product from Apple. Delivery is average by ECOM. Packaging was good. Thanks flipkart overall good experience.READ MORE",1
"Due to 1.8 GHz processor speed little slow other wise excelent product. really apple is a best brand, I purchased it Rs. 52K in big billian sale 2018. it's good looking, light weight,with good battary backup.READ MORE",1
Awesome look and performanceREAD MORE,1
"This is 2nd time I am facing in your exchange orders. inspite of giving all description, got harresed at the time of delivery. I hope no body will give brand new piece in exchange and for simple 1no scratch mark discount amount was reduced by RS.3800/-.I have paid the full amount and didn't opt for exchange.From next time onwards I will not opt for any item against exchange becoz felt cheated. Also will think twice to place orders to Flipkart.Honestly very dissatisfied with the service I g...READ MORE",0
This is just superb... and nice to operate... Start and Shut down is very fast... I brought it for 42K... thanks Flipkart... for this wonderful delivery...READ MORE,1
Just awesome @₹45kREAD MORE,1
After 2 months :I can definitely assure you that you'll not be returning to the windows again after using mac... Everything is so simple and very well managed... Strongest point is it's battery... Sometimes I've got 14-15 hours of battery backup... In 60 days of usage I've just charged it 22 times (Voila! Yes you can see the number of times you've charged your Mac)...I would definitely recommend it to everyone because I'm really happy with my MacBook... I've recommended it to many of my frie...READ MORE,1
"just awsm, go Nd buy this stuffREAD MORE",1
Not satisfied with the payment done.I opted for no extra cost emiThough system for is nearly 4k costlier to meREAD MORE,0
My first mac i m developer this really usefullREAD MORE,1
"The product is insane. Superb speed and finesse both in terms of looks and in terms of performance. For people who fear they worked kn windows their entire life and now mac might be difficult, go buy it man.. nothing like that..you can learn it in a day..its amazing.. worth buying at this amazing price..READ MORE",1
"Don't buy in 2021, started showing issues very next day after completion of 1year warranty timeREAD MORE",0
Awesome product at awesomest price...got at 45k really happy about it.. :-)READ MORE,1
"I was a bit skeptical about buying this laptop as my first laptop with my first earnings. I didn't want regretful purchase. Although there were many powerful windows laptops, beefed up with specs in this category, I wanted one which could last for quite sometime and have decent battery life.And since, it's a 'laptop' we should be able to use it on a lap and take it along while traveling with ease. These were my requirements. Being a PC user for the last 10 years, I was still going over whet...READ MORE",1
This macbook started giving problem after few months and after around 8 months i stopped all of a sudden. when i went to apple customer care they opened it and found one rust dot on mother board though there was no liquid spill or physical damage. initially i was told it is not covered in warranty but After few calls with customer care they considered it a design issue and replaced the motherboard in warranty. I bought apple products in USA too and never faced any quality or service issue. Se...READ MORE,0
"Well it's Apple, so you can't really go wrong with it. Battery definitely lasts for 10 hours. If you're a Windows user, Mac Os will take some getting used to. No Microsoft office, so that's always a downer. But all in all a great laptop. Can't stress how compact and travel friendly it is! Definitely worth the kidney I sold for this hahaREAD MORE",1
"hello people lemi give you a right review of this product which u might b lookin fo, I bought it for 54k in a offer and  I have used it about a month and now I am writing the review accordingly.  I will divide this into pros and conspros:-1:- Performance is worth for the price, I use android studio which is a heavy app and it runs smoothly in this machine2. light weight, appearance is nice , its appealing3. Ram management is good and the best thing SSD WHICH MAKE THE SYSTEM VERY FAST {FAS...READ MORE",1
"After one year used, laptop start heating and shutdown automatically, please don't buy just for Apple tagREAD MORE",0
Excellent product received in pristine condition and within 24 hrs... :-)READ MORE,1
"Perfect laptop, 💯 % genuine. Thank you flipkartREAD MORE",1
Complete laptop for professional use..READ MORE,1
"The laptop is awesome but please tell my friends that I've bought it by selling my Mother's  Ornaments 😥cause even if I tell them, they don't believe me😖they would still call me borolok er baccha😟READ MORE",1
"Came in good packaging , was happy with the delivery and checked the serial number, and found original. Then after 3 days , not even used and the keys are loose and started falling off ! Frustrating ! Paid a huge amount and the build quality is pathetic ! It’s in service Center !!!READ MORE",0
"awesomeness is the word. awesome speed, awesome battery, awesome multi tasking, awesome (light) weight, awesome touch pad (no use of mouse reqd)READ MORE",1
Mac Book Air not getting charged. Battery is not working with the adapter.Do not buy from Flipkart. They have fudged. Flipkart has refused return also.READ MORE,0
Purchased it at heavy discounted price of Rs. 48K with Rs.8000 Cashback option from icici credit card EMI.  Great product. Their courier as well as packing is very excellent.READ MORE,1
"I am a B.Tech CS student. I am using it. It's just awesome. it's so light weight that you can carry it anywhere. the battery is so oooo good.Also it opens matlab and Pucharm  in just 7 sec and 5 sec respectively, which is mind blowing  .The storage which you get it out of the box is 98 gb, which is not actually sufficient but you can manage easily if you are a professional user., and doesn't like useless things in your pc.Believe me You will love it.READ MORE",1
Flawless performance good touch gestures and mac os x is best and stable os. Its running on macos high sierra and have update macos mojave so its great user experience using this laptopREAD MORE,1
Amazing product. Worth buying. With this price you will get high end specs with windows os but the stability of Mac os is 1000 tines way better than windows. Integration of external peripherals are ultimate. Watch videos if you are first time user.READ MORE,1
"The product is very good, been using it for over 3 months now, works really well. The battery backup is excellent. Light weight, glossy finish. Feels just right to work on. The delivery by Flipkart was on time (though it took a longer time) .READ MORE",1
"Perhaps my biggest purchase online, thank u Flipkart for the offer on the product, speed is lighting fast and needless to talk much about apple which is world acclaimed. Happy to have bought the product and serves my purpose of drafting on the goREAD MORE",1
As always... the best laptop... UI is best... motion control up to the expectation! 100/100 to it! all 5 Stars!READ MORE,1
Got it 45k big billion day sale !!!!!It's worth the buy it was pretty well packed with everything sealed A good use for normal day users Surely recommend !!!READ MORE,1
nice productREAD MORE,1
"A very good introductory Macbook. More than enough for day to day requirements. Light, thin, easy to carry and the refined Mac OS is a pleasure to use.READ MORE",1
Just don’t buy this if u r a windows user.READ MORE,0
The product received was well packed and safe. The best part was it was Sept 2019 imported so not that old piece.  I basically am not a very heavy user of laptops. Basically use it for normal browsing and nowadays for kids online classes. Working well. Battery life is 6-7 hrs. Standby mode is good where the battery is in very minimal use. But we are not buying this expensive product for standby mode. Processor is fast and very responsive. That's the best part. Really good for kids to prepare ...READ MORE,1
Flipkart delivery was frustrating. Ordered on 25th Oct and received on 3rd Nov. But wait was worth. Shifting from Windows to Mac was a big decision. And all I can say that Mac is super fun. Go for it.READ MORE,1
"I was looking to buy a laptop with good process speed and battery backup, i choose mac over windows this time. I have a macmini at my disposal so i was aware of the fluency mac os has. battery backup is awesome, it definitely will last for more then 8+ hours on single charge. Ppl who travel and are looking for great combination of speed and battery backup have only one option that is MacBook AirREAD MORE",1
its mac no need to say anything about itREAD MORE,1
AwesomeREAD MORE,1
Very nice... Looks original..READ MORE,1
Switched from windows to Mac. Experience so is awesome.READ MORE,1
"Great lap top. Got it for Rs. 60,450. Value for money.READ MORE",1
I used to actually for 1 year and after that i am writing this review... I bought it in sept 2019 BBD for 49000/- Rs on sale and for me it is like a very good product..I will suggest you to actually buy a back cover with the mac as well as it will help you to protect your mac much better.With each update the functionality becomes better.i will divide this mac in between pros and cons.PROS:1) Battery life is amazing 9-10hours to the max even if you use it continuously.2) Can edit videos...READ MORE,1
"absolutely loved it! packing was amazing, everything so neatly packed. setup didn't take much time. been using it for over a week now. battery lasts more than 3 days. sound quality is amazing! gestures are wonderful! got it during the big billion day sale for 44500. speedy delivery by Flipkart too.READ MORE",1
i bought MacBook air on big billion sale..this particular laptop is slow and charger gets hot very soon..I have used Macs earlier also but this one is the worst.. I am trying to get this my laptop exchanged but Flipkart isn't helping at all.READ MORE,0
Best laptop at best price... i got it at 43500 amazing it is :)READ MORE,1
Great things comes with great price...!READ MORE,1
Its the latest MacBook air model (128GB) and imported in India in August 2017. Its enthralling to use it. The performance is glitch free.Do buy if you are looking for a sleeky laptop.READ MORE,1
Perfect partnerREAD MORE,1
no words just 🤐🤐READ MORE,1
Awesome product ultra thin impressive battery life and its performance 😍 and its design means ❤. Only you will disappoint with his screen size and big bezel. But after somes time you will neglect this problem.READ MORE,1
It's a amazing product . I have used this product from November 2019 it's amazing must buy this 😊READ MORE,1
Believe me guys. Don't go for this MacBook Air. It has many problems and repairing cost is u know like u can buy another laptop with that repairing cost. Using since 2018 to 2019 July and now it's a black box which want a repairing cost of 40k for logic board.READ MORE,0
"very elegant. very satisfied. its the best amongst all. super fast operations, bright hd display, awesome sound quality and lightning fast processing. loved it.READ MORE",1
"light ,  fast and easy to handle, good purchaseREAD MORE",1
nice product from appleREAD MORE,1
nice product got is offer best price.READ MORE,1
"I have an avid user of Microsoft products, but lately has used mac during some office work. and i loved it instantly. was waiting for a great deal, which i got at this moment, got my Mac only for 39K. The best parts:1) Screen is awesome, doesn't grow on your eyes.2) Keyboard is smooth and fluid.3) Battery is awesome in comparison to Microsoft products4) System is fastest, and data transfer and download via internet or pen-drive is good.Cons:1) Battery last only 10 hours on heavy usag...READ MORE",1
This is a very high positively rated product. The gadget is as per its reputation. Very satisfied with the purchase.It was delivered before the proposed date . The product arrived to Kochi  within 24 hrs of placing the order however it got delivered on the third day of reaching the city. It would have been just WOW if delivery was within 24 hrs of reaching the city.The packing was very good and its import date is of Aug 2017. The os got upgraded to high sierra on updation. The exchange o...READ MORE,1
"- using for coding and Xcode work well in this - space is little less , we take back in 2 months - design is great - 2017 model we get and registered into apple support website -  great for browsing - for photoshop designing not so goodREAD MORE",1
"I received a defective product. The battery was completely drained and it notified ""Replace Now"". There were scratches in the product too. Thankfully Flipkart returned my product and refunded the amount.READ MORE",0
Awesome packaging .Delivery within 2 days .Nice product 👍READ MORE,1
osm productREAD MORE,1
I purchased it on last big billion day. After all the offers I just had to pay only 44.5k for this device. For me it is very good value for money deal. My main purpose is office work and just browsing and all. The device actually comes with and outdated chipset. But because of the os integration the device is blazing fast compared to my friends windows laptops with more advanced chipset. I know the main customers of this device must be buying their first mac os device. For those persons like ...READ MORE,1
Truly apple had created a beast in the slimest of body. Just love the experience of having a mac. Thank you fk. Got sep 2020 import model. Was expecting some left out old stock but to my surprise....!READ MORE,1
"At first go , one is very scared while buying apple products online . But you can easily trust flipkart in this call . Though the delivery was pretty late , like I received the product after 20 days since I ordered it . Rest , as of now the product is working fine .READ MORE",1
"Please don't buy this product, This laptop has crashed within less than 7 months of its purchase. I would not recommend Apple Air to anyone. I gave it enough number of chances but it just doesn't deserve anything. The laptop crashed Four times and the engineer at the service center now says that the motherboard is faulty. Apple better refund my money on this piece.Macbook Charger gets excessively heat up within 10 min of first use. And Flipkart is asking me to visit apple service centre inst...READ MORE",0
"Good looking and performance i got this for 53,240 only with hdfc bank card offer thank you Flipkart and hdfcREAD MORE",1
I previously had one with 4 GB ram now I have the same config with 8gb. It works like a charm. Bit lag for Android studio and xcode. But that is ok since they are heavy softwares. Running simulators was pain in my 4 GB Mac but this one is pretty fast. If you are looking something for 4-5 years with medium to heavy use (I use my Macbook for 8-9 hours per day every day) and don't want to spend anything on maintenance Go buy it. Anyways got it for 51k in Diwali offer. But even for 62k it is bett...READ MORE,1
Excellent.READ MORE,1
"absolutely awesome and ideal laptop for any college student ( except civil , mechanical engineer and architect as you guys should go for MacBook Pro as you will require extreme computing power for your designing projects) due to the fact that despite being bit underpowered on paper the permonance is as good as any windows laptop of 16 gb RAM and 8th generation i5 processor. Unless you are a hardcore gamer and can not afford the price, DO NOT BUY ANY OTHER LAPTOP other than MacBook Air if you ...READ MORE",1
"There is no question about the product, simply its awasom. And satisfied with filkart's delivery also.READ MORE",1
"Thanks Flipkart, Good time delivery.Another apple brand so classic ,so elegant and beautiful.all rumours with this are just wastefull.awesome build quality, look , screen ,work absolutely flowless.switching myself from window to macbook.Great product by apple at such price. five star.READ MORE",1
Apple..The name is enough to describe it's experience.it's awesome ... Very slim and smooth surface.just in love with it.READ MORE,1
A premium quality product... aluminium built...light weight... outstanding battery performance...amazing window transition optimizations...it is currently running on Mojave V10.14.4...but it has recieved an update to 10.14.6READ MORE,1
"thanks flipkart ,for this beautiful product.i got this product for 50k.it simply amazing,light weight,and gives charging upto 9-10 hours.sound quality and bass is absolutly good.only problem is getting slightly heated up.remaining all is simply superb.READ MORE",1
You have seen different reviews and also read about Mac so what I will tell you is you require to know. ProsWhat I got is Aug 2017 model of Mac.Pros Nearly no virus problemStarts very fastLooks so premium and out of the league.Light weight... Conclusion is hardware n build quality is best no point of comparison.Cons for Windows userMac OS. Not so user friendly.When u stuck on something u have to do it using script on command prompt linux based.No HDD only SSD of 128gbNo CD RomN...READ MORE,1
bettery performance not upto the markREAD MORE,0
"Good service , good product, Happy with Purchase...READ MORE",1
"I was using windows based laptops for many years now...things were okay till the time i bought ASUS laptop E203NAH in 2018 which made my life miserable and thats how i thought of moving out of windows based laptops.I bought MAC book Air around 2-3 weeks back....it works like a charm...so fast ,  interfacing is so good....everything is just awesome....Every thing works well, battery back is unexpectedly too good...display is fine, sound quality is clear and loud....and it is superfast...BTW....READ MORE",1
Battery backup is 3~4 hrs and this was not accepted by apple. No return option from flipkart.READ MORE,0
"I have been using Iphone for the past 6 years, so Apple products always at the First in Quality and performance. So planned to buy the Mac book now.READ MORE",1
I agrer that not all with believe... but after one year you will face issue while turning the PC ON...U go to Apple Store and you willl find 5-6 persons around u complaining samr thing.. Better have another optionREAD MORE,0
Complaint product....Charger not workingREAD MORE,0
Died in a year and 10 months!READ MORE,1
"I got it at 49K, I was planning to buy one from Inspire at 60K. Got it at best possible price, in best possible packing and it got delivered within 3 days from the day I placed an order. Thanks to Flipkart - Best e-commerce product in India.READ MORE",1
I already had 2 15 inch retina MacBook pro and they were super fast. But they were super expensive. MacBook air is fast and super cheapREAD MORE,1
superbREAD MORE,1
It is an excellent machine for people who wanna start programmingREAD MORE,1
Battery life and speed is lesser ... flipkart's service is worst. They did fraud by changing their return policy to replacement after I complained.Laptop is gone within one year.It's not turning on.READ MORE,0
"Before buying Macbook, first anaylse your requiremnets. If you want a descent laptop with highest battery backup and which can be easily portable and you don't want it for gaming purpose. Then I must recommend you for the Macbook Air. The 2017 model which I have purchased performs well even when many apps are simultaneously open. Also if you are switching from windows to mac, then you will see the vast differences and you will love it. In short its a perfect laptop for general task such as do...READ MORE",1
"Worth every bit. If you're looking for a laptop that is fast - avoid Windows it can't multitask. MacBook hardly takes a second to start up. Can multitask without hanging and is sleek, light and has a longer battery life than my previous Windows laptop. It's been 2 months I'm using this and it is as smooth as butter.READ MORE",1
Perfectly designed for business travelling people.READ MORE,1
u sell me tooo too costlyafter i buy i chek rates @amazon at dere almost the difference is 10000 ... very sad for flipkart users ... i nevr recomened for this site if no compensation givn to me thank youREAD MORE,0
No word 😘😘😘READ MORE,1
"My Review after one month of usage. I would like to say Awesome product, Awesome Service, Awesome Delivery. Thank you Flipkart, Apple and Ekart Logistics as well.READ MORE",1
