Reviews,Verdict
"The laptop initially had heating issues. Gave it to the service center where the heat sink was replaced as it was defective. Then I started to face backlight screen bleeding issues. The engineers at the service center told me that it's how the laptop is manufactured. Utter crap! And now I'm facing issues with the bluetooth. Again gave it to the service center where a wifi-bluetooth card needs to be replaced. I mean what is going on. A brand new laptop worth Rs. 64,000/- and I'm already facing so many issues. A huge waste of money and peace. I'm pretty sure my unit is defective and everytime Xiaomi replaces the defective part and gives it back to me. I mean imagine that feeling you get of buying a new laptop just to repair it multiple times and use it. The laptop has spent more time in the service center than with me. Pretty sad situation!",0
One day it just stopped working,1
"Its pretty solid machine, so far its too good and value for money. Fingerprint is so fast display is too good.Spearker volume is not up to the mark",1
 It is dead in2day,1
" unable to boot. On/off is going, seems Os crashed",0
Am giving 3 start due to laptop experiencing little bit shock while charging. Remaing all are good for meCharger quality need to improve,1
"No slim book with 16 GB ram, 3.2k display and an aluminum chassis at this price. Would have loved the ryzen variants that were launched in China to be launched here but either way it's still a steal for a deal like this. The only issue is if they provided another fan, instead of a single fan system would have been good cuz I live in a very hot area. The temps go high as 98° for 1-2 seconds during a very high load and then goes down at 75° immediately after the fan kicks in. Noise of the fan is not noticeable even at high speed. Overall a bank for the buck. Now the only thing left is after sale service and how long this last before its first breakdown.Low sound in speakers can be fixed by selecting gaming mode in dts app coming preinstalled with the laptop.",1
Please don't buy this product .Pros:Nice screenSlimMac book feel16GB i7 is superfastCons:Build feels poor in the bottom.The grill vent in the bottom is very poor and can bend even with mild press.Speakers sound is lowSpeakers get blocked on soft surfaces and you don't hear anything.Battery performance is 30 percent less than what they claim on website.After One month..The laptop is NOMORE running on the battery.It gets turned off when I remove charger. I should take to it service center now and feel ashamed for buying such poor product.Please buy a better one.,1
"Bought the Mi Ultra laptop during the first sale on 31st Aug. Extremely disappointed with the laptop as well as Mi Support.12/09: Laptop doesn't turn on anymore. It has been 10 days, so cannot even return it. On the 6th day, the laptop went into a continuous restart loop which I fixed with hard shut down 3 times after watching some YouTube videos. And then it was working okay for 2 days. Now it doesn't even start. The charge light also doesn't come on. Nothing happens on pressing the power button. Nothing happens when you connect the charger. It's dead. Need to take it to the service center just 10 days into the purchase! Don't buy this, all the great specs are useless if it doesn't start!Update 13/09: I gave it for service and they are saying the battery and motherboard is defective and they need to replace it! I'm shocked. It's a brand new laptop and in 10 days the battery and motherboard is gone? How can that happen? I've hardly even used it! And they also say that since it's a new laptop the parts are taking time to come to the service center! Better to buy a reliable HP, Dell, Lenovo laptop even if it's a bit more expensive!Update 20/09: It has been with Mi service center for 8 days now. Everytime I call them they say it will get fixed in 2 days. On probing further they said there is a hardware problem. The battery and motherboard needs to be replaced! Wow I can't understand how the battery and motherboard can have problems in just 10 days of purchase? It's clearly a manufacturing defect from Xiaomi. They say they have ordered the parts but they haven't received it since it's a new model! Unbelievable!Just lost lot of money and peace with this laptop! Don't trust Xiaomi from now.23/09: They called me from the service center and asked me to collect a replacement laptop. I got a brand new laptop unopened and I opened it and checked in the service center itself. It seems that they couldn't fix the old laptop and had to send it back, so I got lucky. Else, I would have got a repaired one.Anyway, I'm happy I got a new replacement laptop and currently it's working well.",1
This laptop is for productivity based people. Decent for gaming but not for gamers. Display quality is just amazing to watch videos. Having highest resolution has created compatibility issues with few softwares.Light in weight. Easy carrying but the only and biggest con is the sound quality. 2W sound is absolutely not enough. Mobiles have high sound than this laptop. You may have to connect to additional device like bluetooth speaker to compensate that sound and quality. Apart from that this is one of the best if not the best laptops within the range for productivity purpose.,1
"I am writing this review after 3 month of use.Boots up quickly, finger print is quick.Screen is awesome bright crisp & clear.Performance was a good part of this laptop with good key quality.windows 11 upgrade is free along with MS office student lifetime free accesssolid build with aluminium alloy frame.Battery last longer no heating issue so farOnly thing disappoints is 3rd party sourced charger not an Xiaomi charger on box",1
"Overall product is good, but charger is missing in package, and web cam is very bad quality",1
"I bought around a month back and writing my review based on my daily usage of 2-3 hours.Also, I have MacBook Air 2015 edition and comparing few aspects with it.Pros:1. Fast boot2. No heating issue even after using for 2-3 hrs3. Finger sensor is working good4. Good Battery life5. Aluminium bodyCons:1. Few keys like ""Shift"", ""arrow keys"", ""Home"", ""End"", ""Pgup"", ""PgDn"" keys are not correctly placed in Keyboard. Need some practise to use new KB layout.2. Mouse trackpad is not so sensitive as the MacBook one.3. Sleep mode option is consuming some battery.4. Buy from MI website as they offer few additional offers like Extended warranty, Insurance, additional cashback",1
 It keeps crashing randomly.,1
"I received the product on 17-Oct-2021, setup the user account in Windows, within 3 hours, the entire display got pixelated & system was not responding. The same problem happened again on 24-Oct-2021.Waste of Money.Waste of Time.",0
"Speaker is too low and week. you simply cant here anything, less than mobile sound. i dont know what stops xiaomi to add good speaker to this device?... Xiaomi should give me bluetooth speaker FREE.",1
"The laptop initially had heating issues. Gave it to the service center where the heat sink was replaced as it was defective. Then I started to face backlight screen bleeding issues. The engineers at the service center told me that it's how the laptop is manufactured. Utter crap! And now I'm facing issues with the bluetooth. Again gave it to the service center where a wifi-bluetooth card needs to be replaced. I mean what is going on. A brand new laptop worth Rs. 64,000/- and I'm already facing so many issues. A huge waste of money and peace. I'm pretty sure my unit is defective and everytime Xiaomi replaces the defective part and gives it back to me. I mean imagine that feeling you get of buying a new laptop just to repair it multiple times and use it. The laptop has spent more time in the service center than with me. Pretty sad situation!",1
"Got it delivered today, the build quality is great, display is amazing. Performance is also good.Only disappoinment is with sound. It is very low, even ur mobile sound could be louder then this. Xiaomi should definitely work on this.",0
"Pehli baat to is laptop ko buy karna hi Mahabharat hai.Not available anywhere in NCR region i5/16gb. Just imagine not available in capital city!!Luckily i got from Amazon which took 8 days to deliver since it wasn't on stock.About the laptop its beauty!! hats off to Xiaomi for this. As RAM is not upgradable, never buy 8gb version.",0
"When i was setting it up..and installing windows updates it crashed two times and rebooted,after then windows Hello sign in feature was disabled automatically, fingerprint was working fine for first five days and then it showed error Message as this feature is unavailable..Raised a replacement request with Amazon and thank to supportive staff they barely took 15 min to create a replacement order thanks Amazon.I i bought mi notebook ultra i7 varient.Apart from this software bug laptop is really awesome..it has this flagship display. Build quality is awesome too.. battery life was decent for my working (around 7-8 hours) over all for 68k it was a steal deal for me..",1
"okay got the ultra today and the display is not as amazing as advertised imho. It is extremely sharp (thanks to the 2000p display!) but not at all color accurate. So over saturated that it gives mi and realme phone camera vibes lol. Another example after the iPhone 11 that proves higher resolution != better display.I have an old hp pavilion 14 x360 (14inch 1080p), LG 22MK600M monitor (22 inch IPS LCD 1080p), Lenovo L24i-30 monitor (24 inch IPS LCD 1080p) to compare with and have to say color reproduction is not at all natural on the Mi laptop. And yeah it is the worst of the 4 with Lenovo at 3rd HP 2nd and LG the best. I tested with the famous costa rica 4k video and the greens and yellows on the snake at 0: 07 are so so poor that it almost feels like one bright green. Even looking at the long shots of the trees you can tell the display is so over saturated. Especially looking side by side with others, the differences could easily be spotted (tbh there's no need to look side by side either. you can tell easily, unless you're coming from a TN panel).However everything else about the laptop is great (would've loved ryzen but it's okay considering intel iris xe). 16GB ram with i5 is a combination most tasks find useful but rarely available. Quality of life features like Battery life, thunderbolt, type-c charging, fp scanner, large track-pad and better than average keyboard (I'm used to mechanical so can't appreciate much). Restart takes like 15sec max. wake up from sleep is instant. excellent build (although my hp x360 is good too, so it's not as 'awe'ing to me). the hinge is so satisfying. It's all top notch. Only display didn't reach the expectation.",1
"It has got a great built and macbook like looks.Excellent weight distribution but kind of slippery.I experienced a screen flickering issue on the last day of return period. The laptop flickered & got frozen, nothing worked after that. I restarted it worked again & then after 15 minutes on Ms Word same thing happened. Nothing was visible during this issue black and white horizontal lines and laptop wasn't responsive. I fortunately got it returned & refunded.Cheap quality charger, heats up a lot with little use.Xiaomi needs to be more reliable in laptop section. Too much cost cutting spoils the whole thing.",1
"Please do not buy this brand laptop. I bought it on 16 March. After 3 months of using it, i can definitely say it is not worth buying. I have i5 11th gen 16gb 512gb varient. Still it hangs sometime even when i am not using internet on it. While watching videos, it hangs sometimes. And now it's screen is not working properly. The quality of screen was good but now it is not working all black. WTF. Only 3 month working screen. Now I have to go back and forth to mi center to claim warranty. I don't have time for that. Even most of you too.Always buy laptop from the brand who have name in their field. They are new and giving nothing right now.",1
Everything awesome about the laptop. It gives definite mac feeling except the logo. But the battery does not sustain atleast more than 3 hours with normal usage.,1
"Speakers are too worst that you will feel to buy a 20 k basic laptop instead of wasting huge amount on this.Seeing issue in Bluetooth, getting crack soundTouch pad is not so well.Only build is elligent and screen is good..other than that i don't see much use in this.initiated return after 1 hour of unboxing this laptop, but even to returning is not that easy,it's been two days am following up ..mi customer service is too worst please don't even expect that they will respond to you, they said you bought from Amazon we can't even take any complaints.and when spoke with Amazon they said they will send the technician then only return will be approved, even technician dint come instead he asked to record and send in watsapp.finally Amazon helped me in validating with speaker issue and now initiated the return.",1
" My experience after using laptop after 15 days. After 10 days using Mi notebook ultra, unfortunately my laptop screen starts flickering. I went to service centre.They told me that they are not servicing laptop and asked me to go to other centre. I raised my complaint through tollfree number. Without any intimation they closed the complaint and I left without any solution till now.",1
 The laptop is extremely well builtI have i5 8gb variant as 16 gb was out of stock.1) performance is great for this price range is great2) battery life is also good for an instance i started at 9 in the morning at 100% and it lasted for 2 pm.In meanwhile i was continuously using it at 90hz 3 tabs were open in chrome and it was connected to wifi and Bluetooth display brightness was 50% as i was indoor.3) Gaming I don't do heavy gaming but i played valorant on it at 1080p  low graphics and it was giving around 50 to 80 fps . maybe 16 gb varient will give 60 to 90%.4) Charging while using it takes around 3 hours.5) speakers are a little bit low but i didn't faced any problem as i always use earphones or headphones.6) heating i didn't faced any major heating issue.I tried 4k video rendering and valorant but the temperature never exceeded 80°C . As i am coming from acer Predator it was really good because in Predator temperature is around 95+ while gaming or editing.But after two days when i was doing a typing test its tab key poped out of keyboard.So immediately contact Amazon and hopefully they raised an return.This time i will wait for 16gb.,0
Opened my laptop first time instantly noticed dead pixels all over the laptop disappointed,1
"Speakers are too worst that you will feel to buy a 20 k basic laptop instead of wasting huge amount on this.Seeing issue in Bluetooth, getting crack soundTouch pad is not so well.Only build is elligent and screen is good..other than that i don't see much use in this.initiated return after 1 hour of unboxing this laptop, but even to returning is not that easy,it's been two days am following up ..mi customer service is too worst please don't even expect that they will respond to you, they said you bought from Amazon we can't even take any complaints.and when spoke with Amazon they said they will send the technician then only return will be approved, even technician dint come instead he asked to record and send in watsapp.finally Amazon helped me in validating with speaker issue and now initiated the return.",0
"The Laptop is the best in the price range.Pros- Performance, Build Quality, Display, Battery, TrackpadCons- Keyboard a little Flimsy with a little flexThe sound problem can be resolved by playing with the DTS Control Panel.",0
"Been using it few days now, it's fast, gets most of the things done. For this price range, I think it's worth it.",1
"Disappointed,Within a time of 1 month or so issues I faced are :* Battery Backup (Used to be about 4 to 6 hours, now I get 2 - 3 hours)* Screen Flickering Issue as in the pic attached.* Random Lines appear on the display sometimes.I can't even get the Mi Support in my area,I request the seller to please help me out.",1
 Quality of the laptop is very pathetic.Because of bad quality it stopped working even before 2 months.I gave it for service and they are not ready to replace with new one.It's motherboard got damaged. MI told they will replace it. I will update after that. Whether it is working or not.On 18th may i received the laptop but still it's having problem. Now MI service center saying display issue. Need to replace display.I will updateUpdate Jun 7/2022: I received the laptop after repair. Initially they didn't change the mother board. Now only mother board replaced. I don't think that it will last even for 1 year. so extended the warranty for 3 years after spending 3500rs.My verdict: Don't buy this crap. Buy only from other established brands,0
"I was confused between this laptop and some models of MSI. My requirements were very clear - good processor, decent amount of RAM, Light weight laptop, wanted really good battery life (because I travel a lot), something that doesn't gets too much heated.So I chose this Laptop after reading all those reviews on the product, after using it for 3 weeks I can tell it fulfilled only a few of mine requirements.1. Laptop is lighter than other normal laptops2. Processor is decent3. Screen is pretty goodthat's it.Now some of the things that you should be aware about this laptop:1. It gets heated too badly. I'm not even playing games man. Just a bunch of Chrome Tabs with Youtube playing songs in one and other normal surfing. And it's overheating so much.2. I read other reviews that Speakers are crappy - but I thought it might have little less volume than other laptops. And as I mostly use my headphones while working. But man the speakers of this laptop are really crappy. My friend came, I wanted to show hima quick YouTube video and we could barely hear anyhting coming from the laptop. The sound is that bad. My 4 year old phone has got better speaker than this pice of shite.3. Programs are abruptly ending sometime - it just crashes for no reasons. I have never seen anything like that in ages. I paid so much money for this laptop which can hardly run decent size softwares.4. Battery life was very important to me, and as other reviews said 6-7 hours of usage time on this machine, I believed it to be true. But it hardly works for 2-3 hours.Also, the charging speed is very slow.These are the things that make me puke on this device. It took me 2-3 weeks to figure out that I've not spent my 65k but burnt my hard-earned 65k. Should have waited some time to buy Mac Air 2020.  But i made a huge mistake.",1
Please don't buy this product .Pros:Nice screenSlimMac book feel16GB i7 is superfastCons:Build feels poor in the bottom.The grill vent in the bottom is very poor and can bend even with mild press.Speakers sound is lowSpeakers get blocked on soft surfaces and you don't hear anything.Battery performance is 30 percent less than what they claim on website.After One month..The laptop is NOMORE running on the battery.It gets turned off when I remove charger. I should take to it service center now and feel ashamed for buying such poor product.Please buy a better one.,0
"It's an almost perfect laptop with three things I would have liked to call a perfect one. Camera quality, Speaker and rather than 3.2K they could have gone for 4K resolution. The camera is okay but could have been better. Speaker is below average in terms of quality as well as loudness. Other than these Xiaomi has pulled a masterstroke here and the future laptops may get even better.",1
"This is the first time i am writing a review for a product that I'm using past 6months. am usually very choosy when it comes to finding right product. This laptop is chosen after a lot of research. Found really good when compared with laptops of other companies in the same price range. Totally happy with the display quality & build quality. Graphic intensive games might not like best in this range, but believe me in this price you won't get this level screen quality & build quality. forget about this level you won't get half of this level build quality.",0
" Screen - PerfectProcessing - perfect for light video editing, multiple browsing tabs, and background audio streaming....all at the same time1 touch login - is excellentCamera is also good...for meetings - decent qualityLight games also run smooth, 84fps render speedHeating is a bit of concern, altho...H series processors are known to give out high heat....so that is kind of okay...Trackpad is also normal and idk why people said it's faulty....for me it's good...Battery life - Well decent 4 - 5 hrs backupAll in all....VALUE FOR MONEY. Got it for 58K due to bank offers.",0
"Don't buy mi laptop's fully hanging problem and heating after shutdown also battery drain after shutdown, power button not working properly and switch off like power cut while working.. Hanging 6to 8 times per day. Power button should press nearly 5 to 6 times to on the laptop...",0
"Was so confused when my eight year old Asus turned slow as a sloth and started looking for a good laptop that fits my needs. I'm a regular laptop user - no gaming, photo or video editing or other graphic-heavy tasks.My uses were regular browsing, media consumption and productivity uses. I had shortlisted the Lenevo Ideapad 5, Dell Inspiron 15 series, and Asus Vivobook K15 OLED along with this MI Notebook Ultra. As I was not the one who doesn't go after brand value per se, (Not a Maruti Suzuki/Hero Honda fan, OnePlus over Samsung) the brand value of Dell wasn't a factor in my decision making, but the after sales service was. The MI Notebook Ultra isn't cheaper either as you could get the Dell model with similar specs at almost the same price.Finally I choose to go with the MI Notebook Ultra as I felt all other laptops have inferior display except the Asus K15 OLED. We all are spoilt by the amazing high quality super Amoled displays with high refresh rates, I was sure I would get affected by the inferior displays of other models mentioned here and can affect my media consumption experience a lot. Other factors that made me choose this one over others is the build quality of this one which feels pretty solid as it has an all-metal body while all others in the list has plastic elements in it which feels cheap and fragile.Things that can be adversely affect your decision to buy this one - MI is relatively new to the market and doesn't have much experience in building laptops.MI phones brand recognition is often associated with its crappy UI and phones filled with bloatwares, but I can assure that here, it does not matter as laptop comes pre-installed with clean Windows OS.Regarding the thermals, I've observed that the laptop tends to heat a little bit when it is being charged and used at the same time.Suggestions for improvement - Lack of privacy shutter for the front camera. I feel it is a huge deal since we can often forget to turn off the video during online meetings and this an effective tool to make sure you're not seen.Lack of AMD Ryzen variants - Gone are days where Intel used to dominate the chip market since now Ryzen variants offer better performance than the similar Intel variants. I'd have happily hone with the Ryzen 5 5500u variant instead of the i5 11 variant if it was made available.Front camera should've been betterProspective buyers please keep in mind that the RAM is soldered and cannot be upgraded so try to get the 16 GB variant of your use case demands high RAM requirements.",1
"ohk so first of all.pros:-1.great display2.keyboard is very tactile and nice3.finger print scanner is just awesome4: overall no performance issues5.build quality is just great.i mean its just top of the line.1.79 kg umm you can't say it's light but yeah it's not that 3-4lg like those damnn gaming laptops 😂. it's quite slim.easily can be opened by one hand and let me tell u it helps a lot atleast you don't have to pur your coffee mug down to open the laptop 😂.(fyi guys:-i bought the i5 16 gb variant)you also must go 16 gb if you want to use it for like more than 2 years.cons:-1.trackpad quality is little disappointing imean it's great,but it's just that it fells a little how can i say that luke mushy or something like that you have to get used to it.2.heat yup let me tell you heat issues are there like even if u have a 16 gb variant and u are running like just 3-4 applications  it will get like more warmer than usuall.like on the f2-f3 keys and above section.so yeah you can expect more heating while doing extensive tasks.like video rendering or slight gaming.3.i don't know if this happened with me only or it was a bug but while set up i was facing a white screen issue after logging in my microsoft account.i had to re-start the laptop like couple of times,then the setup got completed.4.speakers those damnnn speakers.bc mera phone jyada tez sound krta hai un speakers se.i would recommend to get a mini Bluetooth speaker for content consumption.i download a app called audio relay,so it let me use my phone's speaker as a wireless speaker.ohk so that was all form my side",1
 😡😡after 3 days it was turning on but the display was black . no light in  worst experience from xiaomi .when you buy a product for 64k price you expect from that .. and in just three days😡😡,1
"Hi everyone just got my laptop from amazon yesterday @55K! (hdfc sale). Installed NFS underground, far cry 2, working smooth like a charm. 16gb rams is super fast and installation is faster than even desktop. Best part is its 4K screen and superb battery. Full charge in less than an hour, and backup for 6hrs in heavy use....u can stretch it more with reduced brightness and battery saver. Very sleek and handy, miss the num pad though. guys, i can understand that sound is a little low, but you workaround it. Go to DTS settings and turn up the equalizer (all buttons to full). This is increase at least 20% sound",1
"I bought this on 8th Sep. The laptop is good and definitely value for money.But there was no Mi extended warranty option when you buy from Amazon. I wrote to Amazon and the response was to contact in case I do not get any response by 17th. But on 18th the option of chat contact was also closed (return window closed on 17th, - I did not understand the connection as the question is not about return)nor did I get any response through email.  It is cheating as you pay the same price for curtailed benefits but you are not told of this upfront. This leaves bad tase in the whole buying experience. For the first time I am unhappy with both Amazon and Xiaomi.",1
"ProsGreat price to value proposition. Similar spec laptops cost twice as much from established brands.Beautiful 15.6 inch anti glare 16:10 aspect ratio matte screen. 16:10 ratio helps to see more lines in excel/word documents compared to 16:9 aspect ratio. But 16:9 seems more suited for viewing videos since no horizontal black bars at the top and bottom of screen.Elegant looks in full metallic body. Grey colour variant looks stunning. Like an affordable windows macbook. Solid built with no flex in the laptop body.Thunderbolt 4 port for versatile connectivity. Connect 2 4k monitors simultaneously from same thunderbolt port. Thunderbolt is exclusive to 11th gen Intel core i5/i7 and not available yet in AMD ryzen 7 series processors.Charge through either thunderbolt port or type c portMacro key which can be used to quick launch an app like chrome by drag and drop of app into the macro key input area.Battery charge indicator with 3 colours. Red for  charge less than 20, orange from 20 to 90 and green for charge more than 90 percentage.90hz display with 3k resolution. Scrolling very smooth. fn+s key to switch between 60hz and 90hz refresh rateCore i7 11th gen processor - breeze through normal workloads. Haven't heard the cooling fans kicking in yet.512gb nvme ssd for speedy launch of programming ide like pycharm.16gb ram - most of the time 8 gb freeIntel iris graphics - haven't tried any games yet but 4k YouTube videos are smooth.Wifi 6 and Bluetooth 5.1 for reliable connectivity.65w usb type c charger - full charge in 90 mins.Can use 65w mobile phone charger to charge this laptop.Fingerprint sensor and power button combined.Good loud speakers after enabling games mode on inbuilt dts app and turning on Equalizer.Lifetime validity Office 2019 included - get ready to work on excel Power point etc without spending additional for Microsoft office software. Activation also easy by giving personal email while launcing office app first time.Soft relatively silent keys with good travel and 2 levels of backlight for working at night. Comfortable to type for long.Usable 720p camera for zoom/teams call. Disable digital video stabilization setting from camera app else there will be delay in video.Close to 10 hour battery backup after full charge. Battery drain also reasonable under normal workloads. Battery stand by good.Large trackpad which is good and supports gestures like gentle single tap for left click, gentle tap with 2 fingers together for double click which removes need for press/click of trackpad. Configure touchpad options for better results.Good palm rejection and comfortable edges while typing on keyboard.Hinge closes in a smooth pleasant manner with enough cushioningHassle free exchange by Amazon for 7 year old base model macbook air.No cost emi for 3 monthsWhat could have been improved to make this laptop even better:Mi 67w sonic charger which has a slim profile should have been provided instead of the rather  uninspiring default legacy kind of looking LITEON company charger.Small size of shift key on right takes time to get used to. Could have been a normal size shift key.No dedicated sd card slot to quickly transfer photos from SLR to laptop. Have to rely on usb cables.No dedicated number keys even though laptop is a 15.6 inch one. Would have been better to have dedicated number keys while working on excel.Voice capture using inbuilt microphone not the loudest. Use a wired or wireless headphone for voice capture.A bit on heavier side while picking up.May be due to the grade 6 sandblasted aluminium used.Backlight doesn't stay on. Goes off after sometime of inactivity and has to be renabled. But it seems there is an option in bios to keep it on the whole time once selected.Default sound output from speakers not loud enough. Only once games mode is selected and equalizer is enabled from inbuilt dts app does the sound output cross 80 decibel.",1
" Pros 1. Good quality screen2. keypad ig good with backlit lights3. Sleek design4. Processor runs fastCons.1. Trackpad is very bad, very hard to press2.Sound is very very low almost 40% of my S20 Phone",1
"Everything is fine i doesn't like 3 things in it they are1) Touch Pad is Not up to the mark it's not giving any premium feel and not nice.2) 2×2W Speakers are very low.3) Charger inside the box is not the Xiaomi branded Charger they are giving other company charger named ""LITEON"" Brand.Rest of that everything is fine",0
The after sales support is not available as the login with fingerprint is not working,1
"Definitely a great purchase, ticks all the boxes for me.The speaker quality is a pass though. The screen is the best part about the laptop except for its brightness, though for me its fine as i always keep my brightness low.If you're looking for a capable windows business laptop at the right price, look no further.None of the big brands will match the same build quality and tech provided at this price.Go for it without any reservations, you will not regret it.",1
 This laptop has very poor soundRunning smoothly and quality is goodNo fan soundIssue is battery is hardly 5 to 6hr if use continue 4k video with full soundOverall it value for money as compared to similar products in the market I boughtnotebook ultra  i5 16gb 512gb at 62000 on 9/2/22Bad part is sound is very less and usb portnote: dispointment about design of exost fan heating on back in continue using,1
"The laptop has been proven to be a superior machine in terms of quality and performance despite a competitive price there has been some compromises to reduce the price such as absence of dedicated GPU, a card slotbut for a normal user like me it should not matter much so I'd give it a 4.5 stars a best buy itself, xiomi has created an ecosystem now and I've become a part of it",1
