Reviews,Verdict
"Loved this phone, extremely good and robust. But price is higher than usual.READ MORE",1
Best mobile in sumsang...and best service flipcart...READ MORE,1
"One of the best smartphone, no regret...🙂READ MORE",1
the proximity server not working properly .sometimes work sometimes not working .very irritating.not to my expectation from samsung.READ MORE,0
Super 👌...READ MORE,1
Overall the best performance with the best camera.READ MORE,1
"Even in 2021 this phone is a beast and value for money. One might miss the zoom capabilities and high refresh rates as per the latest trend but these are some trade-offs if you don't want to spend too much money on the latest Flagships. And don't  forget that its a Note Flagship from 2019. You will get an amazing S-Pen experience,12 GB RAM  256 GB variant with Expendable storage, Best camera setup, good battery life (One UI 3.1) with major Android updates  support till 2022.READ MORE",1
Wonderful phone on all aspectsREAD MORE,1
Always been a ardent Note series lover and the Note 10+ did not disappoint. Audio from the stereo speakers sound top notch along with Dolby atmos it's even great. Camera has always been a great in the note series and this one too has the greatest camera in the market now. at last the heart of the Note is the new Spen with airactions feels great for groupfies and it's even more useful when you click yourself. Damn this new aura glow feels too good. super steady feels super slick along with liv...READ MORE,1
"Everything about the phone is unbeatable except the battery. I wish it could last a while longer. But we can't have it all. The camera , audio quality(dolby), display are all a step above the competition. No more Chinese phones.READ MORE",1
Such a nice phone.. My husband like it very much.. ❤️❤️❤️ thank u flipcart..READ MORE,1
"Very nice phone, superb performanceREAD MORE",1
"This is my third note experience and i have used each of my note device for atleast 2-3 years. This is the most amazing and refined note experience i have had by far. I am a very heavy business user who uses his phone for note taking, ppts, emails and at the same time i am a cartoonist by hobby which makes this the most ideal device for my use case. Having said that, i believe everyone will find that their unique requirement can be met by this device as it has everything.Key positives1. Gr...READ MORE",1
"This is just amazing. Camera clarity and battery backup are pretty awesome. Gaming and movie watching are next level. Felling like perfect upgrade from my previous mobile. No hiccups while playing high graphics games. Signal strength are pretty good compared to my previous mobile. Though having a big screen pretty easy to handle. Wireless charging is good and fast as well. Only drawback I personally felt while playing music is vibrations at back are pretty hard, making fingers numb on longter...READ MORE",1
I am facing wifi connected without  internet issue even when other devices on yhe same wifi work flawlessly!even after factory resseting it the problem persists!!!Very disappointing  .returningREAD MORE,0
Got my device 31st August. As always Note 10+ is the phone for power users like me. When I joined my work I bought a note 3 and it is running great till today and this note 10+ is a new start for me for a better organised life.Things I liked Samsung display is top notch.Stereo speakers are great my ringtone fills the room. S pen writes far smoother than before feels like am using an actual pen and paper. Canara is superb. Love Samsung for the treat.READ MORE,1
"Awesome product,  smooth as butter  \,,/,READ MORE",1
After 6 month review.No heating issueCamera niceNo hangingBattery Full day full chargeCharging 0-100 approx 45 mins.0 to 50% in 15-20 mins.Features unlimited.Look Royal.Mobile for future...READ MORE,1
Good 👍READ MORE,1
A class in phoneREAD MORE,1
Discount price was 54k. Exchanged my one plus 6t on flipkart for 9k. At 45000 this was an unbeatable offer. Better than ANYTHING at that price. The camera is amazing. The screen is amazing. Battery is amazing. Just go for itREAD MORE,1
The phone was superb.. got best deal of 55000/- at Big billion days.READ MORE,1
"note10 plus is a excellent beast with 12gb rom and 256gb ram, but the clarity in front camera not up to the mark,  I feel my earlier galaxy 8 front camera is better than this, and it doesn't have the pulse, Oxy and heart rate monitor, Samsung could have provided it for the cost they are taking for the note plus.READ MORE",1
In just 40 days the phone got dead and I'm not able to start it.READ MORE,0
Mobile was good. But the packing was not good as expected.  Even there was no bubble wrap used for the packing.READ MORE,1
Top Notch Display. Great stylus. Best CameraREAD MORE,1
SuperREAD MORE,1
"S-pen is not working as expected. As per the device features,S-pen should work like a wand. But it works only with a hard touch.READ MORE",0
Hanging problem when we plug in ear phoneREAD MORE,0
"I have shifted from Note 8 to note 10, though improvement in battery life , but camera is not at par with note 8, hope future update sort this.READ MORE",1
"Galaxy Note 10 plus is the phone that has replaced my desktop, tablet and phone all in 1 device.  The DeX mode is faster now and you can do more stuff . Just connect it to a monitor. Always been a S pen fan and i do artwork. And the Note 10 plus doesnt disappoint.READ MORE",1
my wife gifted me this phone recently.. amazing phone i liked it ..display and camera are its best ..the s pen features are really good like swiping and making gestures in air ..those work really good.READ MORE,1
"Most important things in any smartphone are- batterydisplaysoftwareperformanceLooksThere is enough information on internet about all these aspects and I can confirm that all those glowing recviews are absolutely spot on.However, special shout for samsung one UI.possibilities of customization are endless and all features are very well thought full. Bixby routines is Awesome and probably only thing whics bixby does better then google assistant.Its handwriting recognition is unbeli...READ MORE",1
Excellent. Just awesome.READ MORE,1
"Nice camera night photos shot , battery backup goodREAD MORE",1
"Update After 1 year usage : still running excellent. The problem which I have faced till now is with its wifi connectivity, which is not good. Wifi signal receiver is poor. My other Samsung s9+ has better wifi signal receiver. Camera quality is excellent. writing this review for new users ..Odered in Big billion sale .. The biggest issue was wheather to buy online or not, coz of the online fraud and product quality issues.  But, I received the package neat & clean with all the accessories i...READ MORE",1
Been using the product for a day and I'm falling in love. Ordered this note mainly for the s pen and not wanting to shell out more money in Note 20 ultra.READ MORE,1
"Pros and cons for the Galaxy note 10 plusPros ....•Beautiful design, Bezeless display, Extremely solid, So far the best looking device in 2019.• Finger print reader is very fast and secure.• The display- its just fantastic , always a joy to watch multimedia content or while reading.•S pen- It's actually quite handy when you need it, much precise now, not much a fan of those gimmicky gestures,but hey it's good when you need it.• Battery - i was concerned about battery, thought i have t...READ MORE",1
The best you can get at 60k.READ MORE,1
This is the first phone that I've bought that was a flagship phone and boy it's worth it!!!READ MORE,1
"Review After 1 month usage. Camera - i switched to note 10+  from one plus device. Camera is more than a match from one plus 7t. Color production and detailing 5/5. Boekhe both photo and video effect is superb. Battery - enough to last 9am to 9pm with moderate use.Price- i purchased this device during sale, costed me Rs. 54900.READ MORE",1
Nice 📷READ MORE,1
My self Dr Syed Hasib...i have got my galaxy note 10plus on 12 th of october..delivery was on time...i have got the best handset till now..regarding all conditions...i was an iphone user but shifting to note 10 plus made me more confortable in all aspects...hd big screen...super battery life...user friendly....and above all...the LOOKS ..are awesome🥰..camera quality is great both rear and front...speakers are really stereo...i loved the handset...❤❤READ MORE,1
Been using it for a month now. Awesome battery life and fast charging. One UI is better than ever now and everything runs smooth. Got the galaxy buds for 5k because of the offer. They pair really well with my Note 10 plus.READ MORE,1
Just 4 months sound button and on off button come out separately. I am very shockREAD MORE,0
"Samsung Galaxy Note series is very productive device if you are actually using it as a device but if you are just looking just for camera and a normal cellphone to show off I guess apple will be good for u. I am a note user and have replaced my primary devices with a note, this is a very very feature rich device once you get to learn how to use it and if you at all need those features.The only disappointment I had with note 10plus was it's ordinary looking camera module which made the phone ...READ MORE",1
It is excellent phone...worth to buy for camera... it is better than one plus if u really want excellent photos.READ MORE,1
The phone is great especially if you find use for the S Pen. The delivery was swift and before the promised date. Overall I’m enjoying the experience of owning the Note 10+READ MORE,1
Great phone with awesome camera and performance so much you can do.. and phone never fails you in performance... Battery is an issue... doesn't last beyond one day... !!!READ MORE,1
"Poor camera quality & heating issue. Don't buy Samsung note 10 plus from flipkart,READ MORE",0
Battery 🔋 backup is extremely poor 😢. Camera quality is good rest is alright 👍 only I have an issue with Battery backup.READ MORE,0
bestREAD MORE,1
"awesome phone. camera, battery and processor everything is super. feeling like premium to hold in hand.READ MORE",1
"1 of the biggest problem is the network problem in villages.If other company's smartphones caught 2 network then it caught no network.This problem is not only in this Smartphone,This problem is in all samsung smartphones.I sold my s10+ in only 1 month for this problem and now i have to also sell this.Please do something Samsung...😔😔READ MORE",0
Amazing phone received a nicely packed boxed peice a good buy for budget phones working fine please put a cover and scratcguard.READ MORE,1
Motherboard got damaged just for 28days and claimed warrantyREAD MORE,0
The machine beast that’s enoughREAD MORE,1
nice mobile..loved the curve screen and build of the mobile.READ MORE,1
Its my first Android phone as im a iphone user but the phone was just amazing... I buy this phone on a very good deal amazing price of 55000/- About phone the display is amazing... Camera is good but not as iphone... Battery life is awesome... Performance is fabulous  Edge screen is loveREAD MORE,1
Its one month only and it started hangingREAD MORE,0
Amazing best smartphone of the year 2019...display is stunning and the speed is so snappy...tis is my 3rd smart phone in note series ..previously owned Note 9 and Note 8...thanks Samsung for this amazing Note seriesREAD MORE,1
Samsung Galaxy note 10 plus super mobileREAD MORE,1
Camara is not expected Note 9 is better than this....for Camara I Giving 2 stars....READ MORE,1
This mobile is just a beast. It is a pleasure to use this beautiful masterpiece of technology as everything ie just perfect about this phone.READ MORE,1
Amazing and best phone...!!READ MORE,1
Fabulous product but made in Vietnam 🇻🇳READ MORE,1
The phone is simply superb and gorgeous. My only gripe was that the USB travel adapter was missing in the box.READ MORE,1
"Best all rounder Android of 2019 and best note ever. It has all the tricks under its sleeves and even more like Beautiful display, impeccable speed, a full day lasting battery, S-Pen with which I wrote this review, Expandable memory, Dolby atmos sound, video stabilization, wide angle modes, noise cancelling A KG Headphones and an Aura color to die for. Ofcourse, Pixel3 might have better camera or one. Plus Pro has 90 hz screen which juices out Battery like anything, Note10 has . done an amazi...READ MORE",1
Nice productREAD MORE,1
Awesome phone. Smooth. Good Camera. No lag while playing games. Samsung UI as usual best. The best phone you can buy now.READ MORE,1
Best dealREAD MORE,1
"Camera quality is not good,but overall mobile looking beautiful 10/7READ MORE",1
Very Nice Mobile phone ...Really love itREAD MORE,1
After 9 months display is malfunctioning.READ MORE,0
Superb Phone...READ MORE,1
Amazing GadgetREAD MORE,1
"Simply Awesome , Excellent Battery Backup, Excellent PerformanceREAD MORE",1
Overall the best performance with the best camera.READ MORE,1
"Excellent product. Very good offer price. Item exactly as described. Delivered 3 days early with OTP verification. This is a good thing, so that our product does not get into wrong hands. Device is very good.READ MORE",1
I have been using I phone 11 so far . But this Samsung Note 10 plus is awesome in every aspect . Happy to switch over from I phone to Samsung which is fabulous 🌟🌟🌟READ MORE,1
Very nice phone. Best buy at 51k with no cost emi. Better than S20.READ MORE,1
Excellent device . Genuine seller . Ordered galaxy note 10+ Aura black on 19th afternoon and device delivered on 20th in morning. Not available in market as i have already enquired.READ MORE,1
Look wise awesome..battery is not too good..S pen is main attraction for everyoneREAD MORE,1
Good 👌👌READ MORE,1
"One of the best Samsung galaxy note10+, display quality very good, highly recommended buy this phone.READ MORE",1
"Excellent product, really worth every penny. Reviewing after 15 days of usage. Note10+ become my daily companion.READ MORE",1
"I have received my Galaxy Note 10+ on 24th Aug. Thanks to flipkart. I had previously used Samsung Galaxy Note 8. and its feel good after exchange.   Pros - Great display, great camera, great Dolby atmos surrounding sound, great performance, s pen is just like a magic wand of Harry Potter,                                                                                       Cons - Not found yet after using it almost 12 daysREAD MORE",1
Best ever in this segmentREAD MORE,1
Note10+ bole to tabahi what a display what a camra Everything is superb Samsung bole to lambi race ka ghoda I m crazy about this phoneREAD MORE,1
"Simply Awesome, nothing better than this in Android, I have switched to note 10 plus from iPhone x and satisfied, I will post detailed review after one month of use, but first impression just wow!READ MORE",1
Waste Phone.Media sound quality  is not stable. Don't  buy this phone seriouslyREAD MORE,0
"it's an excellent phone with nothing to complain about. display is the key here. improved camera from s10 and battery is the best comparing with this large screen. watching videos on this phone can't be compared with any other, pair it with the samsung buds and we have an entertainment hub in the pocket. DeX is one more very neat option for pc functionality.READ MORE",1
Best phone in the marketREAD MORE,1
"Good phone and good power backup compared to the other samsung flagship phones in s series. The battery last 24 hours and very low battery consumption when not in use. The camera is not upto the mark. Generally the camera produces good pictures and the live focus video is great. However, the pictures are grainy or blurred when there is inadequate light or in dark. The night pictures and videos are not good. Overall the phone provides above average performance, thanks to it's 12gb ram. The s...READ MORE",1
Best phone with best offer. Performance is great. Screen is awesome. S-pen is amazing.READ MORE,1
Excellent phone by SamsungREAD MORE,1
Worst mobile.. Network issue and wifi problemREAD MORE,0
", after one year experience don't buy this mobile worst 😒READ MORE",0
"Bad softwareBad restrictions for shortcuts and creating iconsSoftware huge issueU call or receive, immediately shift to speaker and back, else person cannot hear uAutomatically screen zooms and icons go outaide screenHorrible phone and softwareREAD MORE",0
"Super phone, great performance, excellent display...very useful deviceREAD MORE",1
"Its a beast! Love the display, the screen size, battery and performance. No complains after a month of usage.READ MORE",1
Absolutely brilliant.....READ MORE,1
The perfect smart phone in the marketREAD MORE,1
"I am reviewing after using this for seven months. Over all it is great phone and feels premium. The minor internal issues are getting fixed with software update. Among all the features camera is one not to rely upon, it does decent job.READ MORE",1
The biggest problem is network reception. Very low network capture compare to other.Don't waste your money. Purchase other good options.READ MORE,0
Wow. It's just simply gorgeous. You can still rock the note 10 plus in 2021 and after. Why pay more than double on the note 20 ultra and s21 ultra? An average user wouldn't notice the differences in day to day use. Just love the note 10 plus. The all time best note series ever. Keep up Samsung...READ MORE,1
Best experience during first one week.  let's hope my opinion still continues.READ MORE,1
master piece top one mobile in android till yetREAD MORE,1
It's amazing mobile phone. I love this.READ MORE,1
the best note series phone so far!the best of it is the best of it was and the best of it ever will be!!the camera is excellent and so is the display quality.12 gigs of ram adds to the plethora of specs this device has to offer.samsung dex is one of the best recently launched samsung features which offers the convenience of keeping a laptop in your pocket.with this phone ull skip operating ur laptop for days.READ MORE,1
"Awesome Camera, ultimate design, brilliant display and samsung's brand value.READ MORE",1
Just awsoone phone is every aspect.superb camera quality.READ MORE,1
Good phone for the price paidREAD MORE,1
SuperREAD MORE,1
I am a note user I have samsung note series collection infect I have note 20 ultra too but the best is note 10 plus I ahev ever used great work . But need to improve slow motion. Great work samsung but need min 90hz display that I will miss . In it but great camera better than note 20 ultra . I am having it but still need to improve . My brother is a iphone user it compited 11 pro with its camera great camera but gaming pubg is only till HDR UltraREAD MORE,1
Just best oneREAD MORE,1
Amazing phone. Great display. Very fast charging. Loved the product.READ MORE,1
Excellent product as expectedREAD MORE,1
Perfect perfect and just perfect!!READ MORE,1
Nice 👌READ MORE,1
"Great phone, great specs, Samsung greatness of 2019, still rocking in 2021. 2day delivery by Flipkart, good packaging, perfect product.READ MORE",1
"awesome phone. camera, battery and processor everything is super. feeling like premium to hold in hand.READ MORE",1
Issues in running mobileREAD MORE,0
touch is not good..I think my one plus 6 was betterREAD MORE,0
"writing this review after using it for 15 days. well this is the most powerful and beautiful mobile in the market. i am using note series for last 6 years. so obviously i am a big fan of note. but note 10 plus is much much better in camera, battery, display and performance. it gives me a full day battery time and charges to 100 in almost an hour. night mode and live focus video are my favorite camera features. its 6.8 inch display with 92% screen to body ratio and Dolby atmos sound are best f...READ MORE",1
Best phone I have ever used 😍😍😍READ MORE,1
Satisfied this phone nice product amazing photographs this phone battery quantity goodREAD MORE,1
Nice mobileREAD MORE,1
Nice phone.easy to use..good quality and comparing to better than note 20..READ MORE,1
love to use s pen with loaded featuresREAD MORE,1
go with flifkart Samsung great Samsung device but price very high in Diwali price down so wait for Diwali I want one more Samsung note 10 + thanks flifkartREAD MORE,1
Phobe is awesome. i am using this phone from 15 days and i love it. Camara is the best. performance is too good. look is killer.READ MORE,1
"Excellent Phone, with excellent Screen, I am an avid samsung phone user.... This is the best of all... must buyREAD MORE",1
one of the best flagships of all timeREAD MORE,1
Very nice phoneREAD MORE,1
ThanksREAD MORE,1
"Great Product. Great Proformance. Looks mind blowing. Just one word......Awesome.On 13th April, I got an update of around 1700 mb size..Guys you won't believe that after that update, phone is really working like buttery smooth and not word to explain...Mind blowing performance and ONE UI 2.1 is just awesome and you can feel the difference of day and night and guy's believe me optimization far better than any other phone...READ MORE",1
value for money...best in class...best part about this phone is camera n battery totally worth.😊READ MORE,1
"Good camera  video stabilization, Beautiful  display & Good Battery  life. Powerful  tool and what else...READ MORE",1
it's  a great note i have ever bought......READ MORE,1
Great fantastic mobile...no issueREAD MORE,1
Very good performanceREAD MORE,1
Most valuable 📱READ MORE,1
"Omg bought this phone on big billion day'2020 got it for 52k after applying discounts from credit cards..N so yeah this is phone is justtt wow, I think it is worth it idk if I can estimate its value on the basis of money, however everything else about this phone is just AWESOME..won't right too much details, as I have purchased this phone after reading others review here, and if u wish to know more about particular feature, feel free to scroll down n read details or jus hit it up on YouTube...READ MORE",1
Excellent UI with superb performance but hungry & fall in love design.READ MORE,1
This phone is my favorite I am waiting from 1 year now I purchase it so if you want to buy it This is best in the marketREAD MORE,1
Best mobile ever I  have used it since 20 days and battery backup is very good. I love this mobile bst thing is that charging time is very fast but the quality of earphone is not goood and display touchup quality is very high very soft to used.READ MORE,1
"Amazing purchase. awesome functionality with the pen. Just bit down in camera in dark. otherwise it is a beast. One get everything in this phone awsome display, amazing performance, pen functionality, and its water proof also.READ MORE",1
"Worst phone, don't buy phone get heated like chimney..I am using it just because I have wasted 39 k on it and can't afford a new alternative to it right now..Worst Costumer service they rejected my warranty in 2 months only because phone got Minor dent on body..READ MORE",0
Superb phone! Couldn't have asked for anything better. It adds up all the basic requirements for the ultimate flagship. The S-pen further helps tick all the boxes. Good job Samsung!READ MORE,1
great phoheREAD MORE,1
Phone is overheatingREAD MORE,0
Best Phone under this  price range Genuine seller Best display ever seen!READ MORE,1
Price Difference in 2daysREAD MORE,0
Ultra premium 🤗🤗💝READ MORE,1
The best combo available in town. Just feel super awesome writing this review. Let's get into the details.Display: 1. Super crisp display2. Instantly adaptive to various light exposuresOS: 1. OS is buttery smooth (The main reason I pay premium for Samsung note series)2. Practically no lag noticed with heavy multitaskingBattery:1. Only Samsung can excel this area. Hugely immersive display juiced up by small battery that stands a full work day with 30 percent left2. The speed of thi...READ MORE,1
I really can't belive that i have this phone. Such a premium phone. Specially its display.READ MORE,1
Beautiful Beast !!🔥♥️READ MORE,1
"Excellent phone, I was using Note 8 from 2018 onwards but it has a display problem so I decided to go for note 10+. Battery life is far better than note8 and all over performance is excellent. Dolby atmos is a nice experienceREAD MORE",1
Tooo good.... To buy don't think about that... Simply superb👌👌👌👌READ MORE,1
"I was using s8 before..note10plus is great phone. super display, useful and elegant stylus..camera is excellent like s8 making me wanting for more..battery easily lasts more than  a day...best phone overall at present..READ MORE",1
No words feel it..!READ MORE,1
Absolutely amazing and worth for each penny spentREAD MORE,1
Genuine Review after using a week. On november update Night mode camera is superb. Added are pics of very low light without flash. Battery is draining fast due to 6.8 inch display. Better to charge without enabling fast charge.READ MORE,1
"Original product and value for money considering  the price listed  during big billion days. Also, note 10 plus was avaliable  nowhere at this price i.e. Rs 54999. Keep it up Flipkart.READ MORE",1
"To say i am a samsung fan since 7 years. I was using samsubg galaxy s9plus.  Wanted to upgrade to a samsung note series. Was wondering if u should go for note 20 plus or note 10 plus. After reading and watching many reviews I realised that 10 plus is the best buy considering the features and price. Bought this for less than half the price of note 20 plus in flip kart. After using it for 2 weeks, I realise no one will need more than this for what is expected from a note series. Paying more tha...READ MORE",1
Samsung is best 👌👌👌👌👌READ MORE,1
Still a great phone after one yearREAD MORE,1
Good cameraREAD MORE,1
Nice phone..Camera is pretty good. Availability of S Pen is attractive because I like writing..Good phone for reading also because of its good width..Excellent in performance..But length of the phone is a little bit high..READ MORE,1
Software issueREAD MORE,0
I love note 10 plus awesome phone camera is awesomeREAD MORE,1
No wonder..Amazing phone...great design..greatbdisplay....great looks..great performance...READ MORE,1
Just one word...Amazing..READ MORE,1
I love this phoneREAD MORE,1
"Awesome delivery speed from flipkart.recived my note within 2 days!and phone is something i have never used before,note series is something from another level awesome flagship phone!!READ MORE",1
"This is a dream come true. I had always been a fan of the Samsung Note series phones. This Note 10 Plus is an excellent piece of art and technology. The feature list and usefulness is vast. The quality is simply stupendous.  Thank you, Samsung! Thank you, Flipkart for the Big Billion Day offer and the service with timely delivery!READ MORE",1
"best phone ever with world best display , s pen , camera ,and battery life ..........awesome best phoneREAD MORE",1
Finger print poor quality worst mobile.READ MORE,1
Very goodREAD MORE,1
Awesome phone. Thanks flipkartREAD MORE,1
Excellent product. Really liked the symmetrical design of front side. The camera has improved drastically and S-Pen makes me feel like I am holding some magical wand in my hand. Gaming experience is fantabulous with 12GB RAM.Overall a complete product for any Samsung Note series Lover.READ MORE,1
"Gr8 product......awesome camera, battery and performance. S Pen is a boon.....keep it up!READ MORE",1
GoodREAD MORE,1
"Most important things in any smartphone are- batterydisplaysoftwareperformanceLooksThere is enough information on internet about all these aspects and I can confirm that all those glowing recviews are absolutely spot on.However, special shout for samsung one UI.possibilities of customization are endless and all features are very well thought full. Bixby routines is Awesome and probably only thing whics bixby does better then google assistant.Its handwriting recognition is unbeli...READ MORE",1
