Reviews,Verdict
Wrost phone I have ever got it's battery performance  networking  system and charging all of them is wrost uts drain is too much fast it just Drain upto 15% charge in less then 10 min while I am traveling the phone is not catching network and I am not able to call or use data while traveling even it is not working at my home beside other phone is workings too Good but this one is not even I don't have enough wrd to roast this phone I am just stressed while I started using thus phone it's get ...READ MORE,0
Excellent performanceREAD MORE,1
GoodREAD MORE,1
"Phone is excellent, fast and fluid, camera is not so good but overall phone is great.READ MORE",1
Battery back up very worst  Compare to Poco  Poco Battery Backup was Good 👍 Charging speed also goodREAD MORE,0
Don't by this mobile due to not give chargeREAD MORE,0
Excellent phoneREAD MORE,1
Screen is not working properly..... Don't waste your money on samsung brand. First time i bought samsung phone and i am not satisfied.READ MORE,0
Very good productREAD MORE,1
Very worst product can't buy this productREAD MORE,0
GoodREAD MORE,1
"It crossed my expectations and satisfied my purpose. So for ordered 3 for me and my family, Going to order another 4 mobiles for my colleagues.READ MORE",1
ProsGood speed mobileDisplay is goodConsWorse Camera front and back.. No chargerREAD MORE,0
"Look so beautiful , from 2008 to 2017 I was using Samsung mobiles like note 2 , s7 edge and 5 years used other brand , because at last 2017 I did not liked Samsung 1 model so..... now I thought to buy and see Samsung product.. I am very happy to hold this , feeling like brand.....   SAMSUNGREAD MORE",1
Slow wrk and not give hadapter. HeatedREAD MORE,0
"Using the phone for past 1 week. Within 12 hrs of full charge, battery drains to 40% without heavy usage (no games and also no much data usage) Camera quality is not so good. Display is ok. No value for money.READ MORE",0
No adapter..... useless....Cable is not USB type....Without  adapter...we cannot charge the phone Operating system  is  not so great...it is stuck up on the first day itself....Don't  buy this phone....my sincere advice....Samsung  phones are worthless...after seeing this...Better go for...Redmi...realme...vivoREAD MORE,0
Worst product and more than flipkart is wrost app to buy anythingREAD MORE,0
"The phone hanging too much within a week, heating problem Wi-fi not connected well after factory data reset facing same problemREAD MORE",0
very good mobileREAD MORE,1
"The product is new, so we don't get back cover in the market.... so plz provide charger and back cover with the box.... otherwise phone is good with this price...Due to super fast charging the little bit heat will charging otherwise mobile superb....READ MORE",1
Very good superREAD MORE,1
Worst camera....backup also not good....no charger...don't buyREAD MORE,0
Performance is not at parREAD MORE,0
"It's value for money. Display and sound super  ,Camera also super..totally this range it's super oneREAD MORE",1
One of the best budget smartphones... But one thing adapter is missingREAD MORE,1
Good mobilesREAD MORE,1
"Excellent phone,it has Dolby audio ,for charger it has offer stop negative reviews this Phone is the best in this segment worth the price awesome phone ,for those who complaint camera buy a iphone and spend a fortune for everythingPhone does not heat up it may heat at first but it's resolved in updatesREAD MORE",1
Finger print sensor is not workingREAD MORE,0
Worst product ...dont buy it at all.waste of moneyREAD MORE,0
Poor product west of moneyREAD MORE,0
Terrific purchaseREAD MORE,1
Phone heat faster but smoter than other devicesREAD MORE,1
Battery charging is not displayed.Taking screenshot is not user friendly.Taking 2;3 hrs for full charging.READ MORE,0
Good luckREAD MORE,1
GreatREAD MORE,1
I like Samsung it's awesome but battery be cup betterREAD MORE,1
buld quality is poorREAD MORE,0
Good product in low budget…. Looking like expensive… after long time Samsung has launched a good product in low budget. Good job team Samsung… best of luck…READ MORE,1
Camera was just above average.Travel adapter was not provided.Ads will be shown on lockscreen while charging the phone I don't see any option to turn off Except that everything is working really good processor and speedREAD MORE,0
I purchse this phone worthless productAll problem happen but flipkart dont replace my phone so dont buy this phone on flipkartHitting too much problemHanging problemCharging dry per day 2/3 time charge phoneTake too much time for chargeREAD MORE,0
All time Samsung lover Since 2016 buying J7 and in 2022 I purchase this phone F23 5G.Excellent phone with Snapdragon 750G.Best phone under this budget 6/128GB with 5000mAh Battery.READ MORE,1
GoodREAD MORE,1
Battery performance very poorREAD MORE,0
Battery backup is poorREAD MORE,0
Very niceREAD MORE,1
Good phone value for money 💰READ MORE,1
"Nice phone, super 👌 performanceREAD MORE",1
It is getting over heating issue. Don't waste your hard earn money on this product. I have requested replacement. It is not yet done.READ MORE,0
Not totally happy...expect some moreREAD MORE,0
Not waterproofREAD MORE,0
"After one month normal use(***Not Played any game yet***)Bad Exp.1. Heating Issue.2. Too Slow.3. Bio lock is terribly bad4. Face Lock not good5. During call when we hold  phone near ear , screen remain active 6. Touchpad is worst.(for big icon no issue, but u can't click small one)Good Exp.1. Charged really fastAverage Exp.1. Battery Average (normal use 12hr)2. Network Strength Average (3. Speaker AverageREAD MORE",0
Best and I’m satisfiedREAD MORE,1
Worth it.READ MORE,1
OVER ALL OKAY...READ MORE,1
Best phone ever i usedREAD MORE,1
Some heat 🔥 problem Hang problemREAD MORE,0
One of the best mid-range phonesREAD MORE,1
Very nice mobileREAD MORE,1
dont buy this phone camera qulity very badREAD MORE,0
GoodREAD MORE,1
Not a very goodREAD MORE,0
Good 👍 fon this rangeREAD MORE,1
Too big display and screen quality and camera quality is not good.READ MORE,0
"Very nice mobile.  But ,  No chargerREAD MORE",1
It’s not a worthy phone. Even after having 50MP of camera.Camera is too worst. The clarity of galaxy on6(old mod) is quiet better than galaxy f23(new model). Coming to performance it is good.READ MORE,0
Smart phone samsungREAD MORE,1
Good porformenc mast batry backupREAD MORE,1
If u r ready by a separate charger then u can buy this phoneREAD MORE,1
Very good product Good cameraBatteryPerformance120HZ displayREAD MORE,1
Worth product.READ MORE,1
Nice mobile....thanks flip cartREAD MORE,1
Do not buy this it lags a lot while using it takes hour's to turn on go with some other brand not with this Samsung budget friendly phoneREAD MORE,0
Best budget 5G phone nd working very well with Excellent battery performance.READ MORE,1
SuperREAD MORE,1
Beautiful experience 👍READ MORE,1
"Battery charger not included, no USB data cablE AVAILABLE, SO BATTERY IS NOT CHARGING PROPERREAD MORE",0
Best phone but charger Is not available.. it's only one q problem I have seen..READ MORE,0
NiceREAD MORE,1
Very bad response from flipkartREAD MORE,0
I love this phone.camera & battery are very good.phone is very light weighted. Good performanceREAD MORE,1
All ok👍READ MORE,1
I bought for my brother and the phone was awesomeREAD MORE,1
So goodREAD MORE,1
Great Phone in this price range!!!READ MORE,1
Battery back up biggest problem if you using out door with phone.Camera quality not enough as compare to other phone in this segmentREAD MORE,0
GoodREAD MORE,1
Phone is restarting again and again. Such a bad experience.Samsung is not clearly focusing on mid range phonesREAD MORE,0
"This phone captures below average photos with front camera, image processing need lot of improvisations.  Battery is average, performance is good. Overheating is observed often even with moderate usage and while charging. If you Don't have much expectations from camera and gaming aspects you can go ahead and purchase this phone. You would find lot of amazing features in this phone along with the Knox security. Knox security is the only thing allured me to buy this phone that's it.READ MORE",0
Very Bad exchange systemREAD MORE,0
Superb phone. Although plastic back but it has Good quality.Camera 9/10Sound 9/10Battery 10/10Display 10/10 ( Not sAmoled) but viewing angles GoodConsNo adaptor in the BoxREAD MORE,1
Very good ph under 18k🔥READ MORE,1
SuperREAD MORE,1
BadREAD MORE,0
GoodREAD MORE,1
I use phone one monthThis phone are overheatingPhone performance averageCamera is very poor quality imagesSome time phone is heak can't work properly17000 this phone wast off Mony.READ MORE,0
GoodREAD MORE,1
"Useless phone without  battery  backup poor battry I dont like, people pls think throughly and buy this phone,READ MORE",0
Everything is good charger adaptor is not provided camera quality is good battery backup is good I loved itREAD MORE,1
Waste mobileREAD MORE,0
Good prigesREAD MORE,0
Dont get disappointed by youtubers opinion about tft display it feels like amoled no lie.Believe me andoverall performance is best.READ MORE,1
"It has heating, hang problems.  Automatically dial on emergency number. Takes lots of time to get full charge. Voice clarity not working properly during calls.READ MORE",0
"DONT WASTE YOUR MONEY, BUY MI PHONES.I AM USING THIS PHONE FOR A MONTH AND I FOUND THAT PHONE UI AND CAMERA BOTH ARE USELESS. PHONE RESTARTS ON ITS OWN ANYTIME. LAGGING AND PHONE FREEZING IS MORE OFTEN. ATLEAST THRICE A DAY RESTART AND PHONE HANGS EVERY 30 MNTS. GAMES LAGS A LOT. EVEN SINGLE POKER GAME IS NIGHTMARE ON THIS DEVICE. IT SHOULD BE AROUND 9K. DONT WASTE YOUR MONEYREAD MORE",0
Nice ProductREAD MORE,1
"After a lot's of research in mid range mobiles I saw this f23. I bought this mobile and I am really very happy after buying this. Camera quality is very good, RAM is excellent (6gb), I have also got 128 gb internal storage. The sensors are working really so good. I love all the sensors of this mobile, finger print scanner in lock screen etc etc. Touch is very smooth and comfortable to type and slide. Battery backup is awesome. Overall at this price in 16k range I got a features of above 30k m...READ MORE",1
the phone hanging and camera also not a good sound speaker very high loudly sound not a brand mobile samsungREAD MORE,0
"This works Great on each aspect.Front camera will definitely disappointing  if you are a selfie lover.Battery is so good , as a heavy user you will use it more than half  day of continue usage.Screen will give you peace when you touch it .Sound /Voice quality is so high , if you are in marketing job then this phone  voice will give you the satisfaction .One nad things about this phone is  it comes without charging adapter then you have to purchase a new competent adapter for better , fa...READ MORE",1
Super productREAD MORE,1
Super 👌READ MORE,1
Mobile is awesome 👌 but no charger available with this phone😢 😭READ MORE,1
Nice productREAD MORE,1
GoodREAD MORE,1
Only USB cable provided..READ MORE,0
Nice product Worst product I have ever seenREAD MORE,0
Good workREAD MORE,1
....without adapter....the experience was very bad with Samsung.....will not buy Samsung mobile again ...and will not recommend it to anyone ....😏READ MORE,0
Love it. People complaining about charger. You should read the description before buying don't u think???READ MORE,1
"not good, display lags a lot, Screen freezes....READ MORE",0
Charging Adopter not giveREAD MORE,0
Awesome cameraREAD MORE,1
Phone automatically start in calls and battery is taking long time to chargeREAD MORE,0
Awesome galaxy thank you so much Flipkart 😊READ MORE,1
GoodREAD MORE,0
"Everything is good love it this mobile battery 🔋 backup, display very smooth camera also good &5g value for money go for take.READ MORE",1
NiceREAD MORE,1
Nice productREAD MORE,1
Awesome PhoneREAD MORE,1
I order samsung galaxy f23 on may 12 and this review is after one day of use and it started heating on the first day even if i used it normally it was heating even when i just booted it performance is decent when u use it but when u keep it aside for just 10 min and again start to use it it feels like its hanging and all the apps goes black for a minute not expected from samsungREAD MORE,0
Good product.Front camera is 8mp but quality is very good.display is very good & 120 hz is so smooth to use..READ MORE,1
Worst mobile from samsung pls don't buy this worstREAD MORE,0
value for moneyREAD MORE,1
Not good ........No Adaptor in this MobileDon't ByeREAD MORE,0
Very costly cheap productREAD MORE,0
"To be honest , dint buy this mobile or any samsung mobile as they , don't provide charger adapter , and you fall in trap .They will say of giving charger adapter coupon, but will not give and you have to buy it seperately at a high price , so this is not worth it . Don't buy this phone , i also fell in trap.READ MORE",0
An average phone. Camera quality is poor. I got it on 22.04.22. Initially the sound was poor. Called up technician and somehow it is ok now. Bought with lot of expectations. But frustrated. I will give 2/10 for this phoneREAD MORE,0
GoodREAD MORE,1
No charger.READ MORE,0
I don't suggest to purchase this phone on flip cart. Frant camera is very poor quality its taking buble circle. Also need to charge per day 2 to 3 times. Flip cart having difficult return policy.  His support service not doing proper response.READ MORE,0
Battery backup is very poor qualityREAD MORE,0
"Overheating issue, worst camera, average UI, No adopter.Very disappointingREAD MORE",0
I bought this phone one month back and it is hanging in between. Performance is too poor. Please don't buy this phoneREAD MORE,0
Just hitting isu Battery isuREAD MORE,0
Purchased this phone few weeks ago Phone was brilliant and I got the 6gb 128gb variant @14999 only and a 25w travel adaptor @299Camera quality is excellent and the snapdragon 750g process at this price segment is amazing one. Battery backup is very goodThe virtual ram of 6gb is too greatIt comes with ips Display and that is the only thing which needs to be improved coz samsung's m series m21 which comes @12999 has SAMOLED display. That is the only minor disadvantageREAD MORE,1
Satisfied.READ MORE,1
GoodREAD MORE,1
Major battery issue draining so faster as compared to normal mobilesREAD MORE,0
Must buyREAD MORE,1
Nice phoneREAD MORE,1
"Average performance is good ,not bestREAD MORE",0
Performance is good but cemera is very poor. Front cemara era worst for this price range. Display good. Sound also deasant. Only main prob charger not available and cemara not good.READ MORE,0
"No charger, poor camera and battery drains faster than usual...READ MORE",0
"After 3 days usage, Overall good product for average mobile usersREAD MORE",1
"Great delivery by flipcart only in 2 days i got the phone,Overall awsome product in this price range👍👍👍👌READ MORE",1
Mobile is wari hotREAD MORE,0
It's worth buying for 14k.READ MORE,1
3rd quelity ..phone     Always going hang  ....and going  switchREAD MORE,0
TFT display weak battery performance balki phone and no charger don't buy this phone.READ MORE,0
Nice productREAD MORE,1
GoodREAD MORE,1
"An awesome phone, bang for the buck. The display is fabulous for a LCD/TFT and is in fact as good or probably better than many IPS display for this price point. The phone brings much value proposition, Samsung optimization and UI experience is awesome. Personally i would never buy a Chinese product instead would admire this Korean product any day. Too good for the price, ticks all the boxes right.READ MORE",1
Very  poor camera quality like VGAREAD MORE,0
The perfect phoneREAD MORE,1
Nice looking mobileREAD MORE,1
Although it has TFT pannel but better than other brands IPS pannel. Killer looks 🔥with vfm.READ MORE,1
"First of all the colour of device is awesome. Gives a Premium look. Camera is good enough for lovely pictures unless you want to do Prussian photography using this, the cameras do a very impressive job. Display is not one of the best from Samsung, but you get 5G with this device, which is cool at this price point. Battery backup and fast charging is reasonable.. the speed is also commendable with one of the best processors inside, definitely a convincing device to buy.Not a hard-core gaming ...READ MORE",1
niceREAD MORE,1
Super value for money phone with samsung brand.READ MORE,1
More than expectedREAD MORE,1
Camera quality for video calling is very badREAD MORE,0
Overall good but charger isn't in boxREAD MORE,1
Without chargerREAD MORE,0
Batari is not goodREAD MORE,0
I tried connecting 200mbps wifi but this phone doesn't connect it satable. The phone internet speed reduced to 200mbps to 20mbps after few minutes. Same wifi network i tried with redmi note phone and lenovo laptop the speed was good 200mbps was stable in those devices. Most of the users who bought so far not aware of this issue because they can realize it only if they have 200mbps connection. We are buying 5g for network speed samsung should mind it. They should've tested it many times.READ MORE,0
Good phoneREAD MORE,1
Super camera 📷READ MORE,1
Not worth for money .... company can't able to provide mobile charger.. without charger how we need to charge Mobile...even charger we need pay separate money means why we need to prefer Samsung company..I hate samsung...Don't prefer Samsung ..READ MORE,0
Im writing this review after using of kne dayDon't buy this model phoneCam working as a 2 mpPhone gets heat after useing of 30 minREAD MORE,0
I lower performance  phone .camera and display wrost quality . Price is high if you consider  with charger  price .touch is not to responsive . I think Redmi is more better  than samsung.READ MORE,0
NiceREAD MORE,1
BadREAD MORE,0
"Heat problem, nd battery problemREAD MORE",0
Awesome mobile 📱 but camera is normal not gud..look awsmREAD MORE,1
Value for moneyREAD MORE,1
Very good mobile this budgetREAD MORE,1
Everything is perfectREAD MORE,1
Battery backup is very poor and charging adaptor is not giving.READ MORE,0
Very Bad battery Backup and heating issue started with 7 daysREAD MORE,0
Very bad phone don't byREAD MORE,0
Good product 🙂🙂READ MORE,1
Nic .READ MORE,1
"Wonderful to have Android 12 right out of nox, and that pure Type C cable provided is very usefull, connect my M30s to F23 and transfer data in a jiffy.. It also gives the option to charge the connected device in which ever direction. The promise of 2 OS Version Update (Android 13 & 14) as well as security updates for 4 years is commendable. & unheard of in this category. Not including charger is something that is inevitable & a necessity, all makers will eventually get there just as was t...READ MORE",1
Plz not buy this phon ....vary bad performance  and  if any case buy the phon not replacement ...READ MORE,0
Very average phone at this price point. Good processor. Worst camera result.READ MORE,0
Great purchase.... 💯🔥READ MORE,1
"Heating Issue, Camera is not very well...READ MORE",0
It's okREAD MORE,1
3rd quelity ..phone     Always going hang  ....and going  switchREAD MORE,0
Very very very Awesome 👍READ MORE,1
Nice phone..READ MORE,1
This is extra cost mattering product.Charger adopter is not available with this product.Very badly and sadly refund is not available for this productREAD MORE,0
SuperREAD MORE,1
GoodREAD MORE,1
Battery level to poor.READ MORE,0
Awesome smart phone by samsung in this price range.Most important feature is its processor. It comes with snapdragon rather than Exynos.Charging adapter must be provided in the box.Loved the colour shade and design of the phone.Overall good phone to buy for people with average usage.READ MORE,1
Overall good phone.READ MORE,1
All over good phone But Adepter missingREAD MORE,1
Bit thick. Rest all good.READ MORE,1
It’s good... I love this phoneREAD MORE,1
Display quality is worst.camera not so good. Battery OK. Design not so comfortable to use. Not recommended.READ MORE,0
It's  a nice phone and the 120hz refresh rate is nice and Awesome 👌 👏 👍 Must BuyREAD MORE,1
Not satisfie and not given chargerREAD MORE,0
Don't purchase. Software optimization issues. Flipkart replacement policy is so bad. Don't buy if you are smart.READ MORE,0
"X Display worst ipsX Rear Camera just ok  X front camera withoug flash,X virtual ammbient  sensor is badX No charger X data switch doesent switch acoording to network.Battery  just ok♡ Auto call recorfing ♡ Noice cancellationIf you buy this then add approx 1500/- for charger. Which sjould be i side the box.READ MORE",0
This is amazing phone this timeREAD MORE,1
Very good phone for the price.READ MORE,1
As we all know samsung battery performance is good compare to other mobiles... But this phone battery is draining very fastly.. I'm not at all satisfiedREAD MORE,0
NiceREAD MORE,1
NiceREAD MORE,1
OkREAD MORE,1
"Nice phone ,nice design,medium quality,normal screen,in this price performance was best , overall good Samsung phone , happily buy this phoneREAD MORE",1
Wonderful and a great product to buyREAD MORE,1
No fast charging- it takes almost 3 hours to get fully charged even if 18V adapter. Hangs a lot..Would suggest to go for another handsetREAD MORE,0
Better performance 750g prosasorREAD MORE,1
First week comment - product is worth the amount charged.READ MORE,1
Phone heating problemREAD MORE,0
Overall phone is excellent if you’re looking a Samsung smart phone in this price point then go for it. specially thanks to Flipkart to deliver this product on time.READ MORE,1
Camera is very poor & speaker also.READ MORE,0
Very very very Awesome 👍READ MORE,1
Mobile main issue is hanging...it will restart automatically....I am used Samsung company mobiles from 2011 onwards  almost 3 mobiles..but f23 is totally disappointed...READ MORE,0
Very goodREAD MORE,1
"Quality not upto mark, better to choose other brand. Redmi, realme much better in same range...READ MORE",0
NiceREAD MORE,1
Battery is draining faster than my vivo v21 & camera is averageREAD MORE,0
This model is very niceREAD MORE,1
Nice productREAD MORE,1
Battery drain problem....very bad battery backup.READ MORE,0
GoodREAD MORE,1
There is no charger available and no return policy its manipulate to customer please don't purchase any one this mobile and shop on Flipkart Flipkart also change his speak please humbel request don't purchase this product it is very very bad thinks please don't purchase this productREAD MORE,0
It’s not a worthy phone. Even after having 50MP of camera.Camera is too worst. The clarity of galaxy on6(old mod) is quiet better than galaxy f23(new model). Coming to performance it is good.READ MORE,0
Super productREAD MORE,1
Front camera very poorREAD MORE,0
Bad performance and hanging issue bad  phone  don't buy this phone west of money please don't buy this phoneREAD MORE,0
"Mobile hang problem. No charger , worst productREAD MORE",0
Excellent device having excellent features and on time delivery.READ MORE,1
Bluetooth disconnects automatically.READ MORE,0
Good phone value for money 💰READ MORE,1
Fantastic..... values of money!!!!READ MORE,1
Excellent mobile & performance  and value for money. I like 👍READ MORE,1
All good...READ MORE,1
Wrost phone I have ever got it's battery performance  networking  system and charging all of them is wrost uts drain is too much fast it just Drain upto 15% charge in less then 10 min while I am traveling the phone is not catching network and I am not able to call or use data while traveling even it is not working at my home beside other phone is workings too Good but this one is not even I don't have enough wrd to roast this phone I am just stressed while I started using thus phone it's get ...READ MORE,0
Bought this phone todayIt's lagging on the first day itself120hz is not optimised for this phoneCamera quality is poorChip is also slightly underclockedAnd the biggest selling point for any samsung smart phone( the display) is very badREAD MORE,0
Camera quality is not goodREAD MORE,0
Good product.... It samsungNext day delivery by FlipkartREAD MORE,1
"Good product,value for money. But just one problem, no charger in the box.READ MORE",1
"Very disappointed 😞 performance from the product,Don't buy this product. Waste of money💰READ MORE",0
Charger should have been providedREAD MORE,1
Simply Superb. I love ❤️ Samsung.READ MORE,1
Battery life is not more than 1 day. Also having heating problem.READ MORE,0
Very poor camera ...Samsung lover will hate the displayREAD MORE,0
Superb phone. Blazing fast 750g processor. Great deal 6gb/128gb. I wish if samsung gives charger along with phone. Still its a great phone.READ MORE,1
"very useless product Type C to Type c cable, no use of it. and you have to buy separately charger and cable both. So very expensive as well.READ MORE",0
PoorREAD MORE,0
"Camera is so cheap quality and hang itself. It show the error the Cam app is not working/ close or wait . When we taken every 2 -3 photos and selfie.Second thing, When we unlock the phone with clicking the button. Sometime it was opened quickly and Sometime it was not worked properly and you have to press 3-4 times and it goes to emergency call automatically.READ MORE",0
AwesomeREAD MORE,1
so far so good :)READ MORE,1
Good phone for a budget userREAD MORE,1
dont buy camera is rubbish.READ MORE,0
The best you can get in this price.READ MORE,1
As per price not up to mark productREAD MORE,0
Top class configuration.Best choice in this price segment.Body frame 5/5Camera 5/5Battery 5/5Touch 5/5Processor 4.5/5Look 5/5Disadvantage: Mobile charger not supplied with mobile by Samsung. Only Type C to Type C cable given.READ MORE,1
Price is too much otherwise phone goodREAD MORE,1
GoodREAD MORE,1
"No adapter with this product ,heating issue,..READ MORE",0
GoodREAD MORE,1
I'm using intune software in this mobile its not working properly not suitable product for IT peoplesREAD MORE,0
Very nice!READ MORE,1
TFT display weak battery performance balki phone and no charger don't buy this phone.READ MORE,0
Bad qulaty phoneREAD MORE,0
It is niceREAD MORE,1
"If you already have a spare charger and ready for without charger, this phone provides a good features.READ MORE",1
"Camera quality normal, mobile heating while watching videos. Adapter not giving.READ MORE",0
Good performance 👏READ MORE,1
bas front camera photos not super it was ok but rear camera photos are awesome design superb & flipkart service ek no. thankyou flipkart.READ MORE,1
Awesome product!READ MORE,1
Good phoneREAD MORE,1
Worrest phone.dont buy anyone .READ MORE,0
Mobile is good in budget but the only thing is too much delay in delivery it was took 3 weeksREAD MORE,1
All goodREAD MORE,1
Best phone under 18k budgetREAD MORE,1
Nice mobileREAD MORE,1
In this price range one of the most affordable snapdragon 7 series processerREAD MORE,1
Nice productREAD MORE,1
Battery swelling problem and heating problem don't by this phone Flipkart not provide solutionsREAD MORE,0
Display is really colorful. Battery life is good( After 14 hour use Battery  reduce from 100 % to 45%).  Decent Camera setup with lots of  customize options. Carrier aggregation gives faster internet speed. 25 Watt Fast Charging. One UI 4.1 version. Android 12. Knox version 3.8. Netflix and Hotstar are working properly.READ MORE,1
"Product is not as much good as it should be in this price range, any other Chinese phone is 100 times better than this. Camera quality is worst. Battery backup is average like other phones. Brightness is not good, you cannot see clearly in sunlight.READ MORE",0
At this price the product is really very great.It comes with 6gbRam and 128gb Rom and alsoThe snapdragon processor 750.How can i forget about the 5G Network 😁READ MORE,1
Totally waste of money.🤬🤬🤬🤬🤬READ MORE,0
Awesome 5g smartphoneREAD MORE,1
Best and I’m satisfiedREAD MORE,1
SuperREAD MORE,1
Premium look.READ MORE,1
It's very good product  .value of moneyREAD MORE,1
goodREAD MORE,1
GoodREAD MORE,1
Super product. Loved it. A value for money.READ MORE,1
It's a value productREAD MORE,1
Excellent productREAD MORE,1
GoodREAD MORE,1
Best phone but charger Is not available.. it's only one q problem I have seen..READ MORE,0
Nice phoneREAD MORE,1
Nice productREAD MORE,1
PHONE HEATING PROBLEM. The phone gets very hot while charging.READ MORE,0
Poor all .battery is hyly drenREAD MORE,0
Battery drained very fast.READ MORE,0
Overall performance is good . The phone is little bigger and display is fantastic. Really disappointed with the big there was no data cable charger which was mentioned in product have raise query hope I will get the same...READ MORE,0
Very very very good Best soundBest cameraDisplay good Good lookingSlim and best designPerformance is also goodREAD MORE,1
Ver worst experienceREAD MORE,0
"Within few days the display is not working properly automatically. Very bad, no value for money.READ MORE",0
Value for money. Great experience. Especially processor is just wowREAD MORE,1
"In this range this phone superb performance, good battery life and lots of feature are good. But Dual apps feature limit is disappering myself. Otherwise this is goodREAD MORE",1
Good luckREAD MORE,1
Very good👍👍👍READ MORE,1
GoodREAD MORE,1
Phone is heating very High on a normal usage not even installed one  game yetREAD MORE,0
Good than any Chinese PhoneREAD MORE,1
Without charger and charging cable no use of phoneREAD MORE,0
My flapcart is best this is the main reason no one can far from my best friend filapcart.and the Samsung galaxy f235g be the best mobile phone in fetcher.READ MORE,1
Just as shown i just love it and Flipkart thankuuREAD MORE,1
Good productREAD MORE,1
"Many people were complaining about battery drainage and heating issues...i haven't faced any of them in my one week of usage.Camera is perfect at this price range.Samsung ONE UI 4.1 is just best.Display - Obviously not as much good as a Amoled display but still it is nice, bright and clear.Performance is superb...no lags in daily usage (i m not a gamer) ....u can easily perform multitasking and that 120hz touch rate helps in giving a smoother experience overall.Bonus- Samsung's usefull ...READ MORE",1
"Worst phone from Samsung ever,without  charger,wifi capacity not stronger,drainage of battery quickly.READ MORE",0
This is fantastic phone I ever brought this is also a budget phone . I'de like to se the phone like . No phone is best.  This is because it is 5gREAD MORE,1
Good mobilesREAD MORE,1
Very good 5G mobile for cheaper price. Battery Backup is good. Camera is goodGot super fast charger for 260rs as an offer.READ MORE,1
Battery backup is too badREAD MORE,0
Nice phone and battery life with good camera.READ MORE,1
Premium phoneREAD MORE,1
vry good quwality...READ MORE,1
Not good waste off money  not good  qualityREAD MORE,0
"Good Phone I was very confused by Youtubers about Screen and Camera, But after purchase this Turnup the best one.. Good Camera and Good Screen.. So smooth!! 6 Month back I purchased MI 11lite 8 GB +128 and I am completely Not satisfied duw to hang issues and Camera is pathetic!!! I recommend this Phone over MI + Redmi + RealmeREAD MORE",1
Very nice product for add plz adapterREAD MORE,1
GoodREAD MORE,1
Device always getting heat and turning off and On  automatically not up to mark just dont buy try another oneREAD MORE,0
Nice use for officalREAD MORE,1
Phone was very very heated n battery drained fast.READ MORE,0
Heating problem in charging and gaming timeREAD MORE,0
"Nice phone, awesome 👍,Go for itREAD MORE",1
Great job by Samsung... No hang problem.... Amazing display... One of the best phone ever i purchased. Thanks Samsung India. Boycott chinese company. Jai Hind.READ MORE,1
All good but need to add adaptor also for customer satisfaction.READ MORE,1
Bad experience along with Samsung mobileREAD MORE,0
I.m tatally satisfied.READ MORE,1
very goodREAD MORE,1
NiceREAD MORE,1
Loaded features at this price tag.READ MORE,1
This phone battery is low and destroy in 10READ MORE,0
Bad quality Samsung Galaxy f23 poor display qualityREAD MORE,0
Very niceREAD MORE,1
In love with this phone. 😍 My first Samsung phone and it's really worth it.Bgmi Cod Asphalt all are running smoothly on this device.Made a great choice thanks flipkart.READ MORE,1
The worst phone of SamsungREAD MORE,0
I use phone one monthThis phone are overheatingPhone performance averageCamera is very poor quality imagesSome time phone is heak can't work properly17000 this phone wast off Mony.READ MORE,0
Battery  quality  very poor. I suggest if u want purchase  this product. Your  money  lostREAD MORE,0
Very poor qualityREAD MORE,0
Good qualityREAD MORE,1
Average phone in mid range priceREAD MORE,1
