Reviews,Verdict
"Camera  worst.. Please think twice before getting this phone... If don't need a camera, phone is good but I m still not satisfied paying 14k for this phone. Trust me.READ MORE",0
Bad experience purchasing  on flipcart..product  is not good as looks. Both Camera quality  is very poor. And very expensive on such quality. Waste  of money.  Battery  also dissapointed.READ MORE,0
Ordered Honor 9N from flipkart in egg blue color. was delivered within the promised time. the phone looks amazing. I am a moderate user and the battery at the end of 24 hours was still 24%. photos are good though the colors are slightly more saturated. But this is easily corrected by slight change in settings. the display and over all feel of the phone is good. Highly satisfied as of now. Will recommend this to anyone looking to buy a phone in this range.READ MORE,1
"Awesome camera, awesome display, good battery life,.... Overall a best package in less amount ☺️... Loved it <3READ MORE",1
"I have good experience to share with you friends. I have received the delivery on next day but when I open the box I found out there are scratches on the screen and this scratches are from the manufacturer end. So I have placed replacement request to Flipkart and guess what I have received same phone next day. I am so happy with the Flipkart service. I have got this phone in 10K so deal is awesome. Now I am using it since 3 days here are my observations. Battery life could be better, camera r...READ MORE",1
after one year use my mobile is not working..in service centre they told me that mobile motherboard is dead..dont buy this mobile ..... waste of money.... share ur frnd about this.. dont buy honor productsREAD MORE,0
"excellent product , great value buy. camera is the icing on the cake. depth clarity vividity is a real treat with Honor 9n. Interface is ultra smooth, with loads of space for movies songs pictures.The Best mobile purchase to date.READ MORE",1
I didn't got headphone and charger with this mobile fraud company please send me head phone and charger .....very pathetic experienceREAD MORE,0
"phone is good. I bought it for my sister. Camera's good and also the UI is excellent. I haven't seen the gaming performance but when you use Instagram, Facebook, WhatsApp etc , you can have the battery life till evening if it's 60% also. Also take 1 year protection plan as it's a good for such phones.READ MORE",1
Good in look camera also good just battery performance wast not acpectable as like the performance over all only battery capacity not good qualityREAD MORE,1
Osm mble. Worth 4 money & stunning look with notch display.. Delivery was so fast with perfect packing. Totally amazing product Just Luvd itt.. Tysm 2 flpkrtREAD MORE,1
"Having great experience with Honor 9n, go for it. Great mobile I loved it. Flip kart service is very fast.READ MORE",1
Bakwas camara not goodBattery performance not goodPhone heating highNo front flashREAD MORE,0
It's perfect phone in budget camera battery and performance is fine looks good spacialy color and finishing is ultimate! Highly recommendedREAD MORE,1
"If you want a phone that looks good,Performs well enough for the money that it costs and a good battery back up..There is no phone that is better at this than Honor 9n ryt nowREAD MORE",1
niceREAD MORE,0
"This mobile is so cute n sweet but its not full hd but prv of purchase tell me its full hd but its not compatible to full hd vision, n bettery r simply low,, normal wise cheap rate this mobile is okee,, n not dueal sim,, n fine..READ MORE",1
This android phone is to much good looking so good product I have ordered 31 july and I have got 02.08 2018 good servicing by flipkart camera is so good this is imagine phoneREAD MORE,1
"I was looking for a phone which I can use with one hand, I got attracted to its 5.84"" display with notch design. Not a gamer so this phone with its specs are more than enough for my daily browsing and multitasking. Have been using for 2 weeks now and satisfied with it.  Positives are good display and camera. Battery could have been better. Not bad though.READ MORE",1
NICE PHONEREAD MORE,0
"Perfectly balance phone under 15k.. Good camera, battery and notch..Sound quality is just owesom and overall very well designed.. If u want it.. Just go. For itREAD MORE",1
Bkvas battery ... phone was good but at the same time battery was third class no need to buy this phone...READ MORE,0
"After 20 days of using this i am writing review. Very good look stylish, good camera, processor,  battery lasts for 1 day(continues usage). Overall worth for money.READ MORE",1
Its better to purchase honour 10liteREAD MORE,0
nice phone with good features. value for money. bit dedicated memory slot not availableREAD MORE,1
"very poor battery back-up, hanging & heating......i hope Samsung is better.....READ MORE",0
it's very nice mobile i really said to all when you are buy this mob that time you Dont worry for buying.it's very light weight and also operate very well smooth and soft.picture quality also good and camera...?🤔awesomeREAD MORE,1
Overall very good phonegot it today..display and desigh will make you fall in love with itcamera is a top notch though low light performance could have been improved and eis should be added hopefully in the next ota update..gaming performance is okay tested pubg and asphalt 8..runs smooth in low settings bit of framedrops in medium settings..it will most probably be fixed in the gpu boost..overall ui experience is good with great features a bit of lag every now and then which is not tha...READ MORE,1
1)amazing display In love this notch 2)and and they Huawei is providing notch in a  very good price range 3)amazing selfie camera 4)processor is little old but no lag no any issues regarding process you can play all high games you want to play 5)battery backup is not that great 6)fingerprint and face unlock are very fast 7)overall a great purchase in this price range 8) I suggest you to go for this phone amazing looks and good specifications 9)happy with purchaseREAD MORE,1
"Look wise just WOW, not for heavy gamer, good for camera and selfi lovers, Updated processor would be better (for fast charging and dual 4g support).And battery wont last full day on heavy usage, so you have to charge twice a day, which take 2.5 hrs to charge. And I have doubt if it has gorilla glass or not, so better buy a good tempered and shock proof case. Rest every thing is cool. Thats allREAD MORE",1
it's a decent phone which is very good for the price range . u can surely buy it . Huawei is an upcoming brand and its products are very good . the storage capacity in this phone is amazing for the price rangeREAD MORE,1
Bakwas phoneREAD MORE,0
"Pathetic product, worst build quality, Battery - poor , display - poorREAD MORE",0
A perfect phone with Nodge in low budget. Has much more features than the other phones in this variant. A great come back done by Honor. Camera is Awesome. Very Good battery backup. Flipkart Rocks!READ MORE,1
Product looks performance camera display and even battery everything is fantastic... Just go for it. But phone is so delicate and its tough to handle it. Except for that phone is really good I just love it.READ MORE,1
Honor 9n  good working. good camera but battery life is low it will Finnish so early. improve battery life then honor will become no 1 mobile company I like honor   9n so much.READ MORE,1
"I am writing this review for my 2nd honor 9N (I hv purchased it twice one for me another for my wife after seeing performance of my wife's phone ). At this price range their is no better option than this. You will get good brand, 128 gb internal, 4 gb ram, descent camera (according to price camera is best one ) and expensive looks. I use battery for full day (morning to evening 12-14hours) after charging it 100% with full day data on.READ MORE",1
"Honor 9N is a really good budget smart phone.4gb and 64 gb varient is available at very cheap price.Processor and GPU performance around 80%. Happy with it.Selfie camera is Average but not bad, results are still good.READ MORE",1
If you r not a heavy gamer it is for you go get it probably the best in this price range happy to have it.. And the delivery was fast too..READ MORE,1
battery getting down from 100% to 0 within 4 hrs. While bought mobile just 2 months back. very desipointing...I bought almost 6 honor mobile in last 6 month. I belive honor is good in hardwere. But I was wrong....READ MORE,1
only Mobile look is very good and unfortunately i got defective product. Some time rear camera clicks blur image and observed annoying multiple vibrations while operating camera . Flipkart technician also observed the same on technician visit arranged by Flipkart and got resolved on factory reset and he stated there is calibration issue in some devices as he observed Sames issue with many customers and he suggested to do factory rest if again problem persists. My bad luck again observed same ...READ MORE,0
bad idea to buy this productREAD MORE,0
#Awesome look...#smooth to handle...#best Artificial Intelligence technology software... #camera superb... You can shoot photo like a pro photographer with ur own iso exif focal length  etc ...#Good and fast delivery...best ram management system.....#Full HD is really awesome...#Battery average but you can control your battery drainage some battery saving mode option...      @If you not gamer then you may buy it...READ MORE,1
"Top cons.-◆no video call like samsung aur xiaomi◆no NFC◆no IR blaster◆no dual sim 4g standby like honor 7c◆no type c charging port and small battery power less than 1day◆average camera◆no dedicated memory card slotTop pros.-◆Notch displayagar aap notch display k liye ye phone le rahe ho to apna maatha notch loge...notch se aap notification nahi dekh paaoge  ""duplicate notch""◆camera qualityagar aap camera k liye ye fon loge to apni aankhe fod loge. In Rear camera aapko booked mod...READ MORE",0
NICE MOBILE KEEP IT THA HAND EASY DISPLAY RESOLUTION GOOD MOBILE DESIGN SUPERREAD MORE,1
"Very good phone.both cameras are superb.also very good display.battery not draining fast.but charging take some time,that's the annoying thing..the protective case with this phone is very niceMy suggestion is that.tempered glass will be include with the phone.finding right glass is some what difficult.over all it's worth money.blindly go for it...READ MORE",1
battery draining very fast.READ MORE,0
heating problem...READ MORE,0
"Very bad networking ability when data is on a sim  & call through another sim. 4g capability is also very bad, where other phones are working smooth with proper 4g network but this phone did not work at all in the place where network is little bit weak.READ MORE",0
Best phone I ever seen I used iPhone 8 but it not working properly so I switched to honour and I got best results of 9nREAD MORE,1
"I am writing this review for my 2nd honor 9N (I hv purchased it twice one for me another for my wife after seeing performance of my wife's phone ). At this price range their is no better option than this. You will get good brand, 128 gb internal, 4 gb ram, descent camera (according to price camera is best one ) and expensive looks. I use battery for full day (morning to evening 12-14hours) after charging it 100% with full day data on.READ MORE",1
This mobile is really awesome and worthy camera also Good looking so goodREAD MORE,1
"Meet my expectations. Good one, worth to buy!! I guarantee you feel happy after this purchase!!READ MORE",1
"Nice one, amazing outlook, awesome camera.... Thanks Honor to launching best mobile on this price range.. Thanks flipkart to giving such a wonderful offer....READ MORE",1
yeah awesome mobile . good display nice look  I'm satisfied with this mobileREAD MORE,1
This phone is Just a Fabulous one.. Great to have this.. As a honor fan.. I have recommended this phone to all my friends and this is my 8th phone I got it from Flipkart.. Very Quick delivery ? with in 2 days.. I have used all the honor phones.. I have 6 honor phones.. This one is Good.. Thank you FlipkartREAD MORE,1
"Phone is just amazing,,, about camera is quite much better than mi note 5 pro if you are a pro shooter. battery performance is I have fully charged yesterday 2pm till now battery percentage is 49 if you are average user. Value for money.... Yaa it is value for money blindly buy it.... But processor I gave 4 because of good gaming experince R.I.P on this phone. Display.... Oooooo my god display is soo awesome it's look beautiful with Notch..... Colors are so natural.... Ofcouse honor phones gi...READ MORE",1
"It makes A Beautiful Device due to NotchSome Performance Glitches, Display is Very Bright and have Really Good ContrastCamera is Very GoodREAD MORE",1
"Thanks Flipkart for deliver fast. After using 11 days: - Phone look, colour, sleek design, front & rear camera quality fabulous, display, sound very nice, notch display too attractive. It is better than any other mobile in this range. Light weight & comfortable to use. Some heating problem - but not a issue, battery can be improve - but it's OK more then 24hrs battery backup after single charging.The person who is awaiting for mobile can be purchase without hesitate.READ MORE",1
wrost phoneREAD MORE,0
"I am writing this after 2 months of purchase from flipkart. I actually bought this for my mom. And loved it.Value for money. If u are not a real social media lover like imo, facebook, WhatsApp, mxplayer, or etc., then also u can disable the inbuilt default apps. And use it. It's display, wallpapers, usage, speed, all are awesome. This phone is only for mid range users. Few hd games can also played without any lags. Mobile design and surface quality is good. And battery in terms of internet ...READ MORE",1
good phoneREAD MORE,1
Its display is too bad. . . . Its display quality is too badREAD MORE,0
"The phone dead in exactly 1 year. Poor performance, hate the brandREAD MORE",0
"Excellent service and excellent quality. Display is very smooth and very attractive but size of this mobile phone is smaller than honor 7c that I purchased 2 weeks ago. Battery is OK not good but after using full day where I played PUBG, COC, etc games I need it charge twice a day. If you are not interested to play games then battery can use full day. The rear camera has more features than front camera. It does not support quick charging so it takes 1.5 hours for fully charge and the most imp...READ MORE",1
"#first_look_is_awesome♥️ camera quality is far better than mi note 5 pro and processor is great. It doesn't hang at all. Display is great looks. Sound level is good. Looks like a flagship phone. Feels premium on hold on. And I even played asphalt 8 airborne on this no hang at all. Battery life is about a day almost. Back side off the mobile is very premium. I loved the mobile at all. And camera quality is similar like other honor devices like 9 lite, 7x,9i. A overall defender mobile against a...READ MORE",1
Premium prodcut at budget.glassy finish and iphone x like notch  gives premium look.crystal clear displayGood Rear Cam and Avg Front Camworth Buying for 14kREAD MORE,0
"worst product. Hanging in between. Camera clarity doesn't suits to the given specifications.Most important, network issue with both the phones which I've ordered on same date. Network goes and come regularly. Continues fluctuations in network rangeREAD MORE",0
Stunningly beautiful phone. Perfect in looks. Hope the battery also lives up to expectations. Will recommend for people who love classy stuffREAD MORE,1
Dont.purchase waste of moneyREAD MORE,0
"Nice phone with all latest features.  Seems no compromised in design. very compact to hold and big screen.  Nice entirely. Charge port is micro USB, not 'C' type.READ MORE",1
looking is good but camera and function is not well..... btw not badREAD MORE,0
"It is a good phone under this range but this is not very good for playing Pubg etc. I highly recommend you to buy another one if you want this for Playing Pubg. In all the other works, this phone is good 👍👍READ MORE",1
Best cell phone in this range as compare Mi. Front Camera is beautiful i like honor ever. But honor company should build backup battery voltage.READ MORE,1
"Pros:  1 Design is best in this segment. 2. Processor is value for money. 3. I mostly liked is its Niht mode photography. You just have to hold ypur phone still and look how it adds magic to the night mode. FRONT Camera is good, rear is brilliant. Cons: 1. High performance games do well on low graphics but not a real performance which you won't expect in this price. 2.I charge every morning before goin to the office, come back at 6:30 and it still has 50% left. Then i play games and continues...READ MORE",1
I love Honor very fastest delivery thank you flipkart...READ MORE,1
"As, per the specifications in this price range, the phone is good. But the battery backup of is very poor. Also this time Flipkart disappointed me a lot, on so many return requests nothing helped me to replace the phone.READ MORE",0
very nice and cute mobile ....working is so smooth ..light weight mobile .....so happy bought thisREAD MORE,1
amazing phone.. i like it.. thank you honor.. thank you FlipkartREAD MORE,1
Great phone within this 13999 price tag. Camera quality is awesome and also phone build quality is perfect as well as Notch. But the ring tone sound quality is bit low after using full volume other wise perfect.READ MORE,1
"Return policy is worst, flipkart didn't exchange the product even though the mobile is getting heatedREAD MORE",0
"Exceptional phone at this price... A detailed review i will update at later poutn of time... But for now its worth..  Camera :You can see the details very clearly as well as in the attached pic, the shallow depth of field gives clear view to the subject, pops out clearly..  Sound quality : good without earphone plugged in, they could have given a better sound driver as in earphones plugged in it doesnt give rich bass, but still its descent. Rear view of the phone looks stunning, a premium fin...READ MORE",1
"Fantastic front camera for selfie, elegant model from honor at best price.READ MORE",1
"If you need a good looking phone with good performance without wasting a huge amount of money, here you go! A complete package with 4gb RAM 64gb Storage and Ota Core Processor along with a fancy notch and vibrant display, don't underestimate it's dual camera, it will surely make u happy. I am choose this phone as secondary, since I am an iPhone user and not a crazy fan of Android. Unfortunately android don't suite me, don't know why... this time, pray best of luck for me.READ MORE",1
Great phone in this value..... I loved it..... It's camera is great specially front........ Screen is fhd+ that makes me to get in love with this phone and battery is decent according to phone..... Full day backupREAD MORE,1
It is almost a month and am truly loving the experience. It is absolutely worth the money and quality standards set by Huawei is amazing. Thank you flipkart and Huawei for bringing to me this wonderful product. 😍😍READ MORE,1
This is good phone but some how battery is week. Honour should put more attention on this as well camera is responsive but it could be more effective in low light that is not the case with current phone. But in this budget honour 9n is good option.READ MORE,1
"I recommend this for those who love a stylish phone with best performance.The screen size is large and wide with a stunning notch.It feels like holding a normal 5.2"" phone.The fingerprint and face recognition is fast as light.The glass back is little bit risky and using a case (provided in the box) will be the best option for protecting it.The selfie camera is superb and the pics are highly detailed..But ,High end gaming will not be a good idea as it heats on heavy usage.Anyway u can play man...READ MORE",1
worst phone I have ever used.don't buy it.it hangs even in 1st weekREAD MORE,0
"Like my dream mobile also I can say perfect phone on this price as i want, battery cons. Is average overall perfect phone.READ MORE",1
worst productREAD MORE,0
Value for money phone was very good and I was very impressed with the product and camera always good superb ???READ MORE,1
"Was waiting for a mobile with notch for an affordable price...thats when Honor 9N launched and it made me just go for it...Camera: 4/5For the given price I don't think the rare dual camera is not that good, but believe me the front camera is beast. The selfie camera 5/5 i must say. Display and Design: 5/5Display is attractive, classy and beautiful. Design is classy and looks premium, especially the back side. You won't find a better Design at this price. Plus the notch makes it more wor...READ MORE",1
Front camera is good but rear camera is not that good.Rear camera = little bad.Also battery backup is also very less. But rest everything is excellent .Looks like a premium phone and fits perfectly in hand .Not very big mobileREAD MORE,0
very nice phone  and best display full Hd and super touch so happyREAD MORE,1
too slow phone hanging so much very bad processingREAD MORE,0
Awesome look using since more thn 1 month loved the product... Perfection design  not too big like tablets but perfect phone that suits in ur hand 5 out of 5 stars❤️😍❤️👌👌READ MORE,1
Its amazing  I like this nice touch & display nice cool camera. ThanksREAD MORE,1
Battery performance very poor don't buy this productREAD MORE,0
Bad perfomance camera very poor qualityREAD MORE,0
Nice Honor 9n Smartphone Picture Quality is best and battery backup is best long lasting battery👌👌👌👌👌👌👌🏽💐💐💐👌😊😊😊😊😊READ MORE,1
"great phone                                                                                   advantages...super display , great build quality ,above average camera , fast  face and fingerprint security , nice themes                                                                                 disadvantage.... phones is tooo small those who want a big display will get disappointed but it is compact to hold feel little bit slippery , no screen protection like gorilla glass , case provided is...READ MORE",1
Received the product this morning thanks to the Flipkart's fast delivery.... And I must say it's a killer beauty... Display is amazing with great viewing angles. The best mobile under this price segmentREAD MORE,1
Really an excellent mobile with an ultimate camera...battery life is really good in 3000 mah range...no words to explain how the display and sound is....really awesome...thank you Flipkart for 2nd day delivery....I prefer 4/64gb varientREAD MORE,1
I love huawei phones..... Its glossy looks always impress me as was its performance... On the whole it is worth value for money you go with....READ MORE,1
Best under its price point...glass back gives a classic look...camera is better than Redmi note 5pro....user interface is also goodREAD MORE,1
Mobile get dead after just complete A yearREAD MORE,0
fantastic phone by honor in this price camara is superb nad notch display is lolling amazing thanqu honorREAD MORE,1
Super phone and hd display high battery life so nice product honor so really like youREAD MORE,1
Love this phone. No lag.. I've put nova launcher on it.. And it works fast. Don't okay games etc. Camera is okayish. Daytime photos come out crisp. Night photos have noise in them. Installed the gcam app port also. The results are amazing. But selfie cam doesn't work. It's a decent phone.READ MORE,1
software ProblemREAD MORE,0
Most worst do not buyREAD MORE,0
"Excellent mobile,fabulous mobile,It's is much better than what I thought . about it I brought it for challenge. To give away this to lucky winner.In FREE FIRE GAME.👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍READ MORE",1
Awesome phone with an awesome camera and very good battery backup. Worth the penny spentREAD MORE,1
Good budget mobile with correct size. It looks perfect to have a call. Good display.READ MORE,1
"Just Received my honor 9N today ...And Here is what I think about this device..                                                                1) Design -Killer Looks.. It will definitely make heads turn once you hold it in hand.. Glass back does look vibrant especially in sapphire blue..So,  Overall It's one of the best if not the best looking phone in this range. Only the newly released Nokia 6.1 plus can be a competition.. lookwise.                                  2) Battery - A bit disap...READ MORE",1
Don't buy this product.  In 5 minutes of normal usage device is getting heat.  Worst product. Very cheap quality. Rear camera portrait shots also not good. I requested for replacement because of heating issue. But flipkart engineer is not ready to understand the problem. He always saying that temperature should reach to 50 degrees. What should be normal temperature of device in 5 minutes of normal usage?READ MORE,0
Mobile data only 2to 3hours working and charging cable is not working charging jek problem very bad product and replacement rejectedREAD MORE,0
"Dont buy this this phone any more ,Direct Video Call not support ,Battery performance was very bad , also phone is very BadREAD MORE",0
"Good battery life (it lasts for a day with decent usage) Camera clarity is nice...No lagging (using this phone from last 6 months)Dimension of the phone is perfect for one hand use.Edit 1: Mobile is still going good, camera quality also GOOD compared to the price of the mobile. Battery also holds for a day with heavy usage (NOT GAMING just reading books for average of 10 hours or browsing and watching sports shows)READ MORE",1
"This is extremely amazing phone. I love  it. Beautiful appearance, display, camera, music every thing is superb 👍😇fantastic. And sbse achi bat budget me b jyada expensive b ni hREAD MORE",1
Battery not goodREAD MORE,0
Battery back-up of honor 9N is very poor plz don't buy this product I waist my 11999 rupies.READ MORE,0
"This phone recived 4,09,18  but some scratches on the back side. I request it. And deliverd fast clear  honor 9n                            but now am so. Happy satisfied on this product better  phone on this rate. Guys don't compare on redmi products                      honor 9n on oreo version but redmi products it's still in nougat version                                 thank you flipkart for replaced... 😍😍READ MORE",1
I got this mobile 10k best offer... Best ever... Favourite mobile... I so happy with this... Love you flipkartREAD MORE,1
Nice phone with some good features. Camera is good and looks of this phone is main advantage. Battery life also looks better. Value of money. Performance is also good. Totally I can say that nice to have this phone.READ MORE,1
The Phone Looks & Feels Premium.. Build Quality is Good.. It fits Perfectly in Single Hand...  The Kirin 659 Processor Is Ok For Day To Day Usage but not as Good as the Snapdragon 636.. Rear Camera is Average but the Front Camera is Just Superb... The 16 MP front camera has Great Amount of Details and various Modes.. 4/64 Model is Value For Money yet Performance Oriented.. The Design of the Phone is Unique as Compared to the Mi Phones... The Notch Display is Vibrant Amd Crisp and has Great Vi...READ MORE,1
Not goodREAD MORE,0
Best value phone. After using for more than 10 days I'm giving the review. Fingerprint and face unlock are the fastest in the phone. Phone performance is amazing. Best budget phone go for it. Thanks honor for the amazing product and Flipkart for amazing service and delivering it on 2nd dayREAD MORE,1
Really awesome and you can't get mobile like in this budget. loved it and even I moving from iPhone 6 to this mobile.  definitely I can say this is the better and awesome look.  go for it blindlyREAD MORE,1
Awesome look. Pleasing for eyes. Very much premium device in this range.READ MORE,0
very badREAD MORE,0
This mobile provides a full package of fun but i still think its better to get 3gb variant. An extra ram is not worth 2grand more. You can also buy honor 9lite if your budget is very tight. This mobile is very best at this price point. Or you can also buy the redmi note 5 pro but redmi doesn't provide a premium phone its built and display quality is too low than this. Glass back  look fabulous. THIS 📱 IS PRESTIGIOUSREAD MORE,0
"Every thing is good in this phone except battery. I think battery is important aspect, but this phone drains battry very quickly. After 15 days of use it just became a scrap to me. Thats why I give only 1 star. Otherwise everything is ok. Honor should think about if any upgrade enhance the battery life. Thanx for reading.READ MORE",0
"it is the most beautiful phone in the price seqment pro:desgin 10/10 notch display 10/10 glass back 10/10 compact mobile, easy to handle with one hand emui 8.0 has amazing feature ...performance 9/10 ,no lagging fast face and fingerprints unlock 10/10READ MORE",1
Writing review after 3 month of usage. Compact size pocket friendly. Good battery life. No heating issue or hanging. Performance is very good. Camera is not excellent but very good at this price range. Have all features of modern day's smartphone.READ MORE,1
Thank you flipkart the delivery was so fast I was so happy thank you flipkartREAD MORE,1
"When ear phones are plugged, phone acts horrible. Suddenly volume changes to full, Google assist starts, music starts and all apps open and starts working as if someone pinched n made it to wake up. Worst phone.READ MORE",0
Thanks flipkart Honor 9N phone was perfect I was. It's really worth it for money. Only the thing that I was get very late DELIVERED.READ MORE,1
I think the best phone under this price very nice display quite good camera 1 day battery backup whit normal routine use all over very good phone under this budgetREAD MORE,1
The phone looks good so far and it’s pretty lite. The battery backup is good and there is no lag so far. The display is pretty bright even in direct sunlight. I am not huge fan of Face ID but it does a decent job. Finger print sensor is excellent as expected from Honor. Sound is decent from both speaker as well as from headphone. I haven’t used the camera extensively so not sure about the quality of pictures and videos yet.READ MORE,1
worst battery back up auto drain please don't buy  waste of money intex is better than this mobileREAD MORE,0
Very old phone... Sent Oct 18 manufacturing.... Its a froud....READ MORE,0
Product status which made me more confusing in tracking. Customer care executives are really good and they replied every time very cool and calm. I would like to say Thanks & sorry for the torture i did to them. Product is really good and worth for money.READ MORE,0
It has not even work for 2 years. One of the worst phone I bought in my life.READ MORE,0
"Very nice product. Only con is battery , though it is good it could have been better. Best for normal users. Heavy users don't buy.READ MORE",1
"Phone is overall good, main problem is back panel which is fully made of glass. I have drop my phone just one time and my back is fully cracked. So main problem is durability.READ MORE",0
Not good problem phREAD MORE,0
Excellent phone at this price. I bought egg blue color and it's really nice. Battery charges fast and does not drain. Overall I am happy and satisfied.READ MORE,1
battery draining very fast.with out using also it's draining.might have problem in this peice.READ MORE,0
Mother board is the main problem in this phone. Service centers are not support to the any one.READ MORE,0
"damn Awesome phone!! Design is very premium compare to Mi phones. Nice small size device. Notch looks amazing.I have Redmi note 5 pro and I got this phone because I wanted small size phone. Emui is very smooth.  very responsive fingerprint and face unlock. Battery  is 3000mah, sounds less right? but trust me battery backup is amazing I was able to use it 1 and half day! Coming to camera, it's very sharp compare to Redmi Note5p, also very interesting inbuilt camera features. front camera i...READ MORE",1
"It is a stylish phone. Worth it, pretty look in purple one, battery is not goodREAD MORE",1
Velue for monyREAD MORE,0
Great Offer with Great Deal.My Fav Honor Amazing Look Slim Mobile with Attractive Camera and ViewREAD MORE,1
"Most of the images not open, contacts disappear..READ MORE",0
"best buy at affordable price. plus exhanged old phone at good rate. plus ultra fast delivery. Great phone Best purchase, bested delivery.READ MORE",1
the volume key stopped working within a weekREAD MORE,0
phone was super iam satisfied..but delivery very worst experience everyone thi product...READ MORE,0
phone IMEI is blocked with in one month. Honor is not at all good. very worst experienceREAD MORE,0
Really nice mobile awesome camera nice features. I love itREAD MORE,1
I m reviewing this after using for a month. This phone is really amazing. Both the camera qualities sre just awesome. It clicks good photos in even low lighting. Processor is even fast and main pros is that its an eye catcher beautiful design and colour. Its build quality is also good. I would recommend to go for a 4gb version. The main drawback is its battery but it still runs for a day with heavy usage.READ MORE,1
"This phone actually exceeds all expectations! I'm writing this review after almost 3 years of usage and I gotta say it has not disappointed me much! The UI is top notch and premium, better than all those 20k phones. Camera is decent and not that great but no complaints since I don't click much pictures. Battery backup is pretty good considering how small the battery capacity is. Till today it has shown very little signs of lagging and frame drops. Trust me as I game a lot on this tiny device....READ MORE",1
superb mobile in this range absolutely great product and Nice notch easy to orateREAD MORE,0
"It is beautiful and superb phone for this price segmentCamera, Notch Display, FHD+ and build quality is Awesomeoverall the phone is very nice but battery drains fast and it is must buying phone from honor, am really happy to use this phoneREAD MORE",1
Worst battery backup. Nice look & performance But.. Can't Suggest to someone considering the battery.READ MORE,0
Used 4 months.. camera is not good for long Shots.. Battery Is not that good it can be of use for full day time.Display quality is excellent and great performance and a speedy Face recognition.READ MORE,1
A budget friendly mobile. A normal users requirement will accomplish this prpduct. Only thing which is not given is long battery life. But Happy because it is given with the camera like pro features since no one gives manual settings like dslr camera.READ MORE,1
very worst product.. warranty period one year ... working done.. then totally waste - not working..  manufacturing very... very  worst.. support totally out.READ MORE,0
Amazing phone.. You gotta hold it in your hand to feel the beauty of Honor.. I have been using MI phones for theast 3 years and Honor is a welcome change.. Display is vibrant.. EMUI is good.. Fingerprint sensor and Face unlock works smoothly without any lag.. To sum it up 9/10.. Will do some extensive real world usage testing and will update this review about performance and battery life..READ MORE,1
The honor 9n is definitely a good choice for those who want a good looking phone with latest os and moderate camera and performance. The battery backup is good. Front camera is fabulous but the rear camera is not so good till now. Bokeh mode need to be improved. But Wide aperture mode is fine. Little heat observed during Gaming but that is normal. Hoping that they will fix the camera by giving ota updates.READ MORE,1
I got a defective peace... when i boot the phone thre is a black dot on the display. Requested for replacement but no response.READ MORE,0
Nothing to have work and i didn't get any protection plan with my phone but i stil pay to this plan😡😡😡😡😡😡 wrost itemREAD MORE,0
"OVER ALL THE PHONE IS GOOD AND NICENO HEATING ISSUE,BATTERY IS FINE,CAMERA IS GOOD, THE MAIN DRAWBACK IS NOT GIVING EAR PHONES, IF HONOR GIVES EAR PHONES IT BEATS ALL SMART PHONES.NICE PHONE I LOVED ITREAD MORE",1
